Rating,Ticker,Company Name,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Projected Change % in 12 Months,CNN Recommendation
88.17,JAZZ,Jazz Pharmaceuticals plc,1.90,1,1,1.7000000000000002,5,23.16,1
87.87,TRP,TransCanada Corporation,1.80,1,1,6,5,16.04,1
87.45,MU,"Micron Technology, Inc.",1.80,1,1,1.4000000000000004,5,11.39,1
87.29,MMSI,"Merit Medical Systems, Inc.",1.70,1,1,2.0,3,12.07,1
87.22,SBGI,"Sinclair Broadcast Group, Inc.",1.60,3,1,1.0,5,77.5,1
87.15,MKSI,"MKS Instruments, Inc.",1.70,1,2,1.0,3,11.23,1
87.07,SSNC,"SS&C Technologies Holdings, Inc.",1.80,2,1,1.4000000000000004,2,14.11,1
86.93,UNH,UnitedHealth Group Incorporated,1.60,2,1,6,1,9.63,1
86.72,ALXN,"Alexion Pharmaceuticals, Inc.",1.90,1,1,1.5,6,16.15,1
86.69,BRKL,"Brookline Bancorp, Inc.",2.20,1,2,1.0,3,8.47,1
86.63,AERI,"Aerie Pharmaceuticals, Inc.",1.90,3,1,1.0,17,33.14,1
86.45,AAN,"Aaron&#39;s,  Inc.",2.10,1,2,6,5,33.92,1
86.43,LOPE,"Grand Canyon Education, Inc.",1.50,2,1,1.0,2,0.22,1
86.42,ORBK,Orbotech Ltd.,1.60,2,1,1.0,2,0.19,1
86.35,INSM,"Insmed, Inc.",1.80,3,1,1.0,17,31.76,1
86.29,TMO,Thermo Fisher Scientific Inc,1.50,2,1,6,1,6.43,1
86.27,PLYA,Playa Hotels & Resorts N.V.,2.00,3,1,1.0,17,31.33,1
86.11,NSP,"Insperity, Inc.",2.00,1,2,6,3,18.89,1
85.93,ESPR,"Esperion Therapeutics, Inc.",2.10,3,1,1.0,17,29.63,1
85.87,BYSI,"BeyondSpring, Inc.",2.00,3,1,1.0,17,29.37,1
85.73,SKYW,"SkyWest, Inc.",2.00,1,2,1.0,5,16.03,1
85.73,BAM,Brookfield Asset Management Inc,1.90,1,1,6,5,5.32,1
85.71,SNE,Sony Corp Ord,1.00,1,2,6,4,23.57,1
85.69,NPO,EnPro Industries,1.80,1,1,6,6,11.78,1
85.58,NTNX,"Nutanix, Inc.",2.10,2,2,1.0,17,27.88,1
85.57,DLX,Deluxe Corporation,2.00,1,2,6,3,16.18,1
85.49,AGRO,Adecoagro S.A.,2.00,1,2,6,8,49.1,1
85.37,OC,Owens Corning Inc,2.10,1,2,6,1,1.84,1
85.23,IOSP,Innospec Inc.,1.70,2,1,6,5,27.81,1
85.2,STL,Sterling Bancorp,2.50,2,1,6,4,21.02,1
85.15,FOX,"Twenty-First Century Fox, Inc.",2.00,1,2,1.7000000000000002,6,36.73,1
85.09,KRNY,Kearny Financial,2.30,1,2,1.0,5,12.21,1
85.08,TFX,Teleflex Incorporated,1.60,2,1,6,1,0.4,1
85.0,AIMT,"Aimmune Therapeutics, Inc.",1.60,4,1,1.0,17,59.0,1
84.99,ATVI,"Activision Blizzard, Inc",1.90,1,2,1.5,3,10.75,1
84.94,LGND,Ligand Pharmaceuticals Incorporated,2.00,1,1,1.7000000000000002,5,3.82,1
84.93,EW,Edwards Lifesciences Corporation,2.00,1,2,6,4,19.64,1
84.91,ROG,Rogers Corporation,1.80,2,1,6,2,6.24,1
84.84,EGRX,"Eagle Pharmaceuticals, Inc.",2.30,1,2,1.0,8,30.68,1
84.78,YY,YY Inc.,2.00,1,2,1.0,6,17.0,1
84.76,SKM,"SK Telecom Co., Ltd.",1.50,1,2,6,5,25.48,1
84.7,IPGP,IPG Photonics Corporation,1.90,1,2,1.4000000000000004,2,-0.11,1
84.58,MCHP,Microchip Technology Incorporated,1.90,1,2,2.0,1,7.49,1
84.44,COHR,"Coherent, Inc.",1.70,3,1,1.0,2,13.33,1
84.38,CBG,"CBRE Group, Inc.",1.90,1,2,6,3,10.24,1
84.37,PSDO,"Presidio, Inc.",1.90,3,1,1.0,17,21.86,1
84.34,SNX,Synnex Corporation,1.70,2,1,6,4,16.71,1
84.33,IIVI,II-VI Incorporated,2.20,3,1,1.0,2,12.64,1
84.33,KLIC,"Kulicke and Soffa Industries, Inc.",2.00,2,2,1.0,5,32.65,1
84.33,KW,Kennedy-Wilson Holdings Inc.,2.00,1,2,6,9,67.11,1
84.31,LDOS,"Leidos Holdings, Inc.",2.00,1,1,6,7,11.55,1
84.19,FNGN,"Financial Engines, Inc.",1.60,3,1,1.0,6,38.46,1
84.19,UFPI,"Universal Forest Products, Inc.",1.00,3,1,1.0,5,31.81,1
84.07,CMCSA,Comcast Corporation,1.70,3,1,1.2000000000000002,3,22.76,1
84.05,PZZA,"Papa John&#39;s International, Inc.",1.80,2,2,1.0,5,30.98,1
83.99,AER,Aercap Holdings N.V.,1.80,2,1,6,5,21.61,1
83.98,NBIX,"Neurocrine Biosciences, Inc.",1.60,1,1,1.0,10,13.89,1
83.89,XNCR,"Xencor, Inc.",1.60,3,1,1.0,8,58.08,1
83.88,EEFT,"Euronet Worldwide, Inc.",1.70,3,1,1.0,2,9.92,1
83.53,MOMO,Momo Inc.,1.70,3,1,1.0,7,41.16,1
83.46,BOFI,"BofI Holding, Inc.",1.40,3,1,1.0,5,27.44,1
83.45,SLM,SLM Corporation,1.80,3,1,1.0,6,34.01,1
83.32,MSCC,Microsemi Corporation,2.00,2,1,1.7000000000000002,6,25.76,1
83.13,OCLR,"Oclaro, Inc.",1.70,4,1,1.0,3,37.14,1
83.09,RMBS,"Rambus, Inc.",2.00,2,1,1.0,7,13.57,1
83.07,LAD,"Lithia Motors, Inc.",2.00,1,2,6,3,3.66,1
83.05,OSIS,"OSI Systems, Inc.",1.70,2,1,1.0,6,6.63,1
82.99,BBU,Brookfield Business Partners L.P.,2.00,1,1,6,8,11.64,1
82.91,NOVT,Novanta Inc.,2.00,1,1,6,5,-8.77,1
82.84,WDC,Western Digital Corporation,1.90,3,1,1.4000000000000004,6,40.37,1
82.84,CCL,Carnival Corporation,2.10,2,2,6,1,14.2,1
82.83,MASI,Masimo Corporation,2.00,2,2,1.0,5,23.66,1
82.8,AIMC,Altra Industrial Motion Corp.,2.20,1,2,6,4,9.01,1
82.75,ILG,"ILG, Inc",1.50,2,1,1.0,5,15.44,4
82.64,CENTA,Central Garden & Pet Company,1.00,1,2,2.0,4,15.82,1
82.6,ALSN,"Allison Transmission Holdings, Inc.",2.30,1,2,6,5,14.68,1
82.57,LOGM,"LogMein, Inc.",2.10,2,1,2.0,5,22.06,1
82.45,TKC,Turkcell Iletisim Hizmetleri AS,2.20,2,1,6,6,20.6,1
82.43,EL,"Estee Lauder Companies, Inc. (The)",1.90,1,2,6,4,7.16,1
82.39,SHOO,"Steven Madden, Ltd.",2.20,2,2,1.0,3,7.66,1
82.38,HQY,"HealthEquity, Inc.",1.80,3,1,1.0,5,20.96,1
82.33,CELG,Celgene Corporation,1.70,3,1,1.2999999999999998,2,8.15,1
82.32,SPGI,S&P Global Inc.,2.00,2,1,6,4,6.58,1
82.09,WAL,Western Alliance Bancorporation,1.80,3,1,6,2,17.13,1
82.02,MBI,"MBIA, Inc.",2.30,1,2,6,10,45.08,1
81.82,LOGI,Logitech International S.A.,2.30,1,2,6,5,10.75,1
81.78,FSS,Federal Signal Corporation,2.00,2,1,6,4,3.91,1
81.76,GDOT,Green Dot Corporation,2.10,1,2,6,3,-2.89,1
81.72,PLAY,"Dave & Buster&#39;s Entertainment, Inc.",1.60,3,6,1.0,5,35.29,1
81.66,NUVA,"NuVasive, Inc.",2.00,3,2,1.0,6,48.32,1
81.61,GVA,Granite Construction Incorporated,1.80,3,1,6,2,14.72,1
81.59,BWXT,"BWX Technologies, Inc.",1.90,2,1,6,5,9.63,1
81.54,BDC,Belden Inc,2.00,1,2,6,5,9.36,1
81.53,OTEX,Open Text Corporation,2.10,3,1,1.4000000000000004,5,25.83,1
81.5,MTG,MGIC Investment Corporation,1.70,2,1,6,5,9.15,1
81.49,USCR,"U S Concrete, Inc.",1.30,2,1,2.0,6,22.27,1
81.47,OSUR,"OraSure Technologies, Inc.",1.40,2,1,1.0,6,-2.82,1
81.43,BPY,Brookfield Property Partners L.P.,1.80,1,1,6,9,10.5,1
81.42,BURL,"Burlington Stores, Inc.",2.00,2,1,6,7,22.11,1
81.41,LAUR,"Laureate Education, Inc.",1.90,3,2,1.0,17,32.04,1
81.38,G,Genpact Limited,2.50,2,2,6,2,13.56,1
81.35,ALGN,"Align Technology, Inc.",1.40,3,1,1.0,3,1.44,1
81.34,VOD,Vodafone Group Plc,1.30,1,2,2.2,17,11.69,1
81.29,PPBI,Pacific Premier Bancorp Inc,1.90,3,2,1.0,2,19.38,1
81.27,ARLP,"Alliance Resource Partners, L.P.",2.30,3,2,1.0,6,45.95,1
81.26,FOE,Ferro Corporation,2.40,2,1,6,5,7.98,1
81.22,FB,"Facebook, Inc.",1.80,3,1,1.7999999999999998,2,13.96,1
81.21,BRKS,"Brooks Automation, Inc.",1.80,1,2,6,5,7.74,1
81.21,LH,Laboratory Corporation of America Holdings,2.20,2,2,6,2,12.74,1
81.18,HCM,Hutchison China MediTech Limited,1.30,3,1,1.0,17,5.88,1
81.13,ANET,"Arista Networks, Inc.",2.20,1,2,6,3,-6.0,1
81.12,CCI,Crown Castle International Corporation,2.10,1,2,6,5,7.28,1
81.11,VAC,Marriot Vacations Worldwide Corporation,2.20,1,2,6,4,0.56,1
81.08,AVGO,Broadcom Limited,1.70,3,1,1.2999999999999998,5,20.64,1
81.07,CBM,Cambrex Corporation,1.50,3,1,6,4,25.35,1
81.06,NOMD,Nomad Foods Limited,2.00,1,1,6,11,21.99,1
80.98,ACAD,ACADIA Pharmaceuticals Inc.,1.90,2,1,1.0,11,27.56,1
80.98,ESNT,Essent Group Ltd.,2.20,2,2,6,2,11.56,1
80.92,GWRE,"Guidewire Software, Inc.",2.10,1,2,6,5,6.27,1
80.88,AAWW,Atlas Air Worldwide Holdings,2.20,2,2,1.0,4,5.26,1
80.85,TIG,TiGenix,6,3,1,1.0,17,4.25,1
80.75,CORT,Corcept Therapeutics Incorporated,2.60,2,2,6,3,17.08,1
80.74,IMPV,"Imperva, Inc.",2.20,1,2,1.7999999999999998,8,26.13,1
80.73,EBIX,"Ebix, Inc.",1.50,3,1,6,5,30.33,1
80.72,ELP,Companhia Paranaense de Energia (COPEL),2.50,1,2,6,8,25.26,1
80.69,CENT,Central Garden & Pet Company,2.20,1,2,2.0,5,10.81,1
80.67,EVHC,Envision Healthcare Corporation,1.60,3,1,6,8,57.51,1
80.65,LBTYK,Liberty Global plc,6,1,2,1.5,8,18.06,1
80.61,EXLS,"ExlService Holdings, Inc.",2.20,2,2,1.7000000000000002,2,7.83,1
80.59,HON,Honeywell International Inc.,1.80,2,2,6,1,2.94,1
80.55,EME,"EMCOR Group, Inc.",2.00,2,2,6,2,9.41,1
80.55,IX,Orix Corp Ads,1.00,2,1,2.5,6,29.11,1
80.46,MA,Mastercard Incorporated,1.90,2,2,6,1,2.31,1
80.33,MIC,Macquarie Infrastructure Company,1.90,3,1,6,5,28.31,1
80.29,SNP,China Petroleum & Chemical Corporation,1.00,3,1,6,5,28.12,1
80.28,SHW,Sherwin-Williams Company (The),2.20,2,2,6,2,8.06,1
80.23,GSM,Ferroglobe PLC,1.60,3,1,1.0,8,28.06,1
80.23,V,Visa Inc.,1.90,2,1,3.0,1,6.35,1
80.17,WB,Weibo Corporation,1.90,2,1,1.7000000000000002,5,0.19,1
80.16,STZ,Constellation Brands Inc,2.10,2,2,6,2,7.45,1
80.12,IPAR,"Inter Parfums, Inc.",1.90,2,2,1.5,4,13.21,1
80.12,LBRDK,Liberty Broadband Corporation,2.00,3,1,1.0,7,20.72,1
80.09,OEC,Orion Engineered Carbons S.A,2.40,1,2,6,6,8.8,1
80.07,WRK,Westrock Company,1.90,3,1,6,3,13.7,1
80.06,NEE,"NextEra Energy, Inc.",1.90,3,1,6,2,6.96,1
80.05,EPAM,"EPAM Systems, Inc.",1.90,3,1,6,3,13.57,1
80.02,ARRS,ARRIS International plc,1.80,3,1,1.0,7,20.1,1
80.0,SGYP,"Synergy Pharmaceuticals, Inc.",2.00,4,2,1.0,17,316.67,1
79.97,BERY,"Berry Global Group, Inc.",1.80,3,1,6,4,19.84,1
79.93,NVDA,NVIDIA Corporation,2.40,1,2,2.0,4,-0.42,1
79.91,XOG,"Extraction Oil & Gas, Inc.",1.80,4,1,1.0,17,24.56,1
79.9,BLDR,"Builders FirstSource, Inc.",1.80,3,1,1.0,7,19.4,1
79.85,BABA,Alibaba Group Holding Limited,1.60,3,1,6,3,12.58,1
79.83,AVY,Avery Dennison Corporation,1.90,2,2,6,1,-0.83,1
79.82,SFNC,Simmons First National Corporation,2.40,2,2,6,3,12.42,1
79.81,KEYS,Keysight Technologies Inc.,1.80,1,2,6,8,20.72,1
79.75,TER,"Teradyne, Inc.",2.10,2,2,6,3,12.08,1
79.73,LBTYB,Liberty Global plc,6,1,2,1.5,8,12.57,1
79.67,EFX,"Equifax, Inc.",2.10,3,2,6,5,52.16,1
79.67,RDN,Radian Group Inc.,1.80,3,1,6,5,25.0,1
79.66,OLED,Universal Display Corporation,2.10,1,2,2.2,4,2.94,1
79.6,ON,ON Semiconductor Corporation,2.10,3,2,1.0,2,9.26,1
79.6,CNC,Centene Corporation,2.00,2,2,6,2,4.69,1
79.57,ANTM,"Anthem, Inc.",2.00,2,2,6,3,11.17,1
79.54,RCL,Royal Caribbean Cruises Ltd.,1.70,3,1,6,3,11.03,1
79.53,BIG,"Big Lots, Inc.",2.10,2,2,6,4,17.65,1
79.5,AET,Aetna Inc.,2.30,2,2,6,3,10.83,1
79.49,RYAAY,Ryanair Holdings plc,2.00,2,2,1.7999999999999998,3,10.28,1
79.44,BGNE,"BeiGene, Ltd.",1.60,3,1,1.0,17,-2.82,1
79.37,FBP,First BanCorp.,2.50,2,2,6,6,30.16,1
79.35,AMWD,American Woodmark Corporation,2.00,2,2,2.0,3,14.41,1
79.34,ETFC,E*TRADE Financial Corporation,2.30,3,2,1.0,2,7.71,1
79.33,CZR,Caesars Entertainment Corporation,1.50,2,1,1.0,11,17.65,1
79.33,GLNG,Golar LNG Limited,1.50,3,6,1.0,9,64.01,1
79.33,MNK,Mallinckrodt plc,1.90,3,1,6,9,86.46,1
79.28,PEGA,Pegasystems Inc.,2.00,3,1,1.0,6,9.0,1
79.26,AFG,"American Financial Group, Inc.",2.00,2,2,6,3,9.62,1
79.24,PTLA,"Portola Pharmaceuticals, Inc.",1.60,3,1,1.0,11,42.1,1
79.24,SYNA,Synaptics Incorporated,2.60,1,2,2.7,8,39.59,1
79.23,FN,Fabrinet,1.70,4,1,6,4,41.14,1
79.2,GIII,"G-III Apparel Group, LTD.",2.40,1,2,6,8,17.65,1
79.2,IBP,"Installed Building Products, Inc.",1.90,3,1,6,3,9.35,1
79.2,RTN,Raytheon Company,1.70,2,2,6,2,2.68,1
79.13,FRME,First Merchants Corporation,2.20,2,2,2.0,3,13.11,1
79.12,EQM,"EQT Midstream Partners, LP",1.70,3,1,6,6,28.92,1
79.11,GOOGL,Alphabet Inc.,1.80,3,1,1.5,5,13.82,1
79.1,FLT,"FleetCor Technologies, Inc.",1.60,3,1,6,5,22.15,1
79.09,B,"Barnes Group, Inc.",2.30,2,2,6,1,-4.53,1
79.08,SHPG,Shire plc,1.80,3,1,1.5,9,40.32,1
79.03,CPE,Callon Petroleum Company,1.80,3,1,6,8,41.84,1
79.02,OLLI,"Ollie&#39;s Bargain Outlet Holdings, Inc.",2.00,2,2,1.0,6,7.46,1
79.01,CRTO,Criteo S.A.,2.10,3,2,1.5,6,44.89,1
79.0,AMT,American Tower Corporation (REIT),1.70,3,1,6,3,8.32,1
78.98,TRTN,Triton International Limited,1.80,1,1,6,12,18.23,1
78.9,ENTG,"Entegris, Inc.",2.10,1,2,3.0,2,5.07,1
78.88,VGR,Vector Group Ltd.,1.00,3,1,6,7,34.4,1
78.86,TECK,Teck Resources Ltd,2.00,3,1,6,7,34.32,1
78.85,COST,Costco Wholesale Corporation,2.10,2,2,1.7999999999999998,17,14.26,1
78.82,KB,KB Financial Group Inc,1.00,3,1,6,6,27.42,1
78.78,SUPN,"Supernus Pharmaceuticals, Inc.",2.30,3,2,1.0,5,24.37,1
78.78,ARES,Ares Management L.P.,2.00,3,1,6,5,20.55,1
78.74,ACHC,"Acadia Healthcare Company, Inc.",1.70,3,1,1.5,8,31.58,1
78.7,PAM,Pampa Energia S.A.,2.30,1,2,1.0,11,13.86,1
78.65,HZNP,Horizon Pharma plc,1.90,3,1,1.0,11,38.55,1
78.59,GZT,Gazit-Globe Ltd.,1.30,2,1,6,10,27.94,1
78.54,CALD,"Callidus Software, Inc.",1.70,3,1,1.0,8,17.89,1
78.52,SEIC,SEI Investments Company,2.00,3,2,1.0,2,2.8,1
78.5,RDUS,"Radius Health, Inc.",2.00,3,2,2.3,17,80.77,1
78.49,VRNS,"Varonis Systems, Inc.",1.90,2,1,1.0,10,5.95,1
78.49,KKR,KKR & Co. L.P.,2.10,2,2,6,5,19.11,1
78.42,VNTV,"Vantiv, Inc.",2.00,2,2,6,3,5.41,1
78.4,FANG,"Diamondback Energy, Inc.",1.80,3,1,1.7999999999999998,5,17.09,1
78.36,ACCO,Acco Brands Corporation,2.00,3,2,6,5,43.48,1
78.35,STBZ,State Bank Financial Corporation.,2.40,1,2,1.0,3,8.42,2
78.34,HAWK,"Blackhawk Network Holdings, Inc.",1.90,3,1,1.0,8,16.69,1
78.27,AM,Antero Midstream Partners LP,1.40,3,1,6,7,31.33,1
78.24,KT,KT Corporation,3.00,2,2,6,6,24.55,1
78.23,MDLZ,"Mondelez International, Inc.",2.00,3,1,1.5999999999999996,7,24.41,1
78.2,ACN,Accenture plc,2.20,2,2,6,2,-2.31,1
78.16,WAGE,"WageWorks, Inc.",1.90,4,1,6,5,42.49,1
78.13,JOBS,"51job, Inc.",2.50,1,2,6,5,-7.69,1
78.1,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",1.90,2,1,6,8,12.17,1
78.09,WSFS,WSFS Financial Corporation,1.70,3,2,1.0,4,13.54,1
78.06,EPD,Enterprise Products Partners L.P.,1.60,3,1,6,6,23.65,1
78.03,MPLX,MPLX LP,1.70,3,1,6,6,23.46,1
78.03,ASGN,"On Assignment, Inc.",1.90,3,1,6,4,10.13,1
78.02,EXPE,"Expedia, Inc.",2.00,4,1,1.0999999999999996,5,22.28,1
78.01,MPWR,"Monolithic Power Systems, Inc.",1.90,4,1,1.0,4,13.07,1
78.0,EVH,"Evolent Health, Inc",1.40,3,1,6,10,85.19,1
78.0,GKOS,Glaukos Corporation,1.50,3,1,6,10,67.7,1
77.99,IBTX,"Independent Bank Group, Inc",2.00,4,1,1.0,5,19.62,1
77.96,PAC,"Grupo Aeroportuario Del Pacifico, S.A. de C.V.",3.00,3,2,6,1,14.8,1
77.95,BMA,Macro Bank Inc.,2.60,2,2,6,2,-3.57,1
77.94,CME,CME Group Inc.,2.10,3,2,1.2999999999999998,1,0.15,1
77.93,CRUS,"Cirrus Logic, Inc.",2.10,3,2,2.0,4,37.58,1
77.92,TD,Toronto Dominion Bank (The),2.50,1,2,6,7,4.58,1
77.91,CDW,CDW Corporation,1.90,3,2,1.0,4,12.48,1
77.9,BX,The Blackstone Group L.P.,1.70,3,1,6,5,16.17,1
77.88,AAV,Advantage Oil & Gas Ltd,2.20,3,1,6,6,22.75,1
77.88,BFAM,Bright Horizons Family Solutions Inc.,2.20,2,2,6,3,2.74,1
77.84,MPC,Marathon Petroleum Corporation,1.80,3,1,6,5,15.87,1
77.79,CSCO,"Cisco Systems, Inc.",2.10,3,2,1.2000000000000002,3,10.09,1
77.79,SWKS,"Skyworks Solutions, Inc.",2.00,3,2,1.2999999999999998,3,12.6,1
77.76,ROCK,"Gibraltar Industries, Inc.",2.00,4,1,1.0,8,38.23,1
77.75,TXN,Texas Instruments Incorporated,2.40,1,2,1.5,1,4.01,2
77.72,MSFT,Microsoft Corporation,2.00,3,2,1.5,2,10.5,1
77.69,EWBC,"East West Bancorp, Inc.",2.30,2,2,2.3,3,11.97,1
77.69,PATK,"Patrick Industries, Inc.",1.70,2,2,6,4,8.47,1
77.69,TXT,Textron Inc.,2.20,2,2,6,3,1.77,1
77.65,MGM,MGM Resorts International,1.80,3,1,6,5,14.94,1
77.61,ARCC,Ares Capital Corporation,2.00,3,2,1.0,5,17.31,1
77.61,CODI,Compass Diversified Holdings,1.70,3,1,6,5,14.71,1
77.53,AAOI,"Applied Optoelectronics, Inc.",2.10,3,2,2.3,5,49.37,1
77.52,TMUS,"T-Mobile US, Inc.",2.10,3,2,1.5,3,15.95,1
77.52,EGL,"Engility Holdings, Inc.",3.00,1,2,6,8,9.26,1
77.5,DERM,"Dermira, Inc.",2.00,3,2,1.0,10,73.19,1
77.5,OPK,"Opko Health, Inc.",2.00,3,2,1.0,10,146.91,1
77.47,RSPP,"RSP Permian, Inc.",1.70,3,1,6,8,34.02,1
77.46,UCBI,"United Community Banks, Inc.",2.10,3,2,1.0,5,16.43,1
77.46,TJX,"TJX Companies, Inc. (The)",2.00,3,1,6,5,13.98,1
77.44,PRAH,"PRA Health Sciences, Inc.",1.60,2,1,3.0,5,16.28,1
77.43,SCHL,Scholastic Corporation,2.50,3,2,1.0,6,22.94,1
77.41,SIR,Select Income REIT,2.80,3,2,1.0,7,29.48,1
77.39,AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",2.20,2,2,6,4,6.95,1
77.39,CHGG,"Chegg, Inc.",1.80,2,1,6,8,8.62,1
77.34,TECD,Tech Data Corporation,2.00,4,2,1.0,3,27.37,1
77.33,AMSF,"AMERISAFE, Inc.",2.30,2,2,6,5,13.34,1
77.32,IAC,IAC/InterActiveCorp,1.80,4,1,1.4000000000000004,3,12.27,1
77.31,WNS,WNS (Holdings) Limited,1.50,3,1,6,4,6.56,1
77.25,HEI,Heico Corporation,2.20,2,2,6,3,-0.43,1
77.21,ROST,"Ross Stores, Inc.",2.10,2,2,2.0,5,14.92,1
77.21,PF,"Pinnacle Foods, Inc.",1.70,3,1,6,5,12.71,1
77.17,XPO,"XPO Logistics, Inc.",1.80,3,1,6,5,12.5,1
77.09,SRPT,"Sarepta Therapeutics, Inc.",1.80,3,1,1.0,12,35.88,1
77.0,SLAB,"Silicon Laboratories, Inc.",2.20,3,2,1.0,4,6.99,1
76.92,AAPL,Apple Inc.,2.00,3,2,1.7000000000000002,3,17.35,1
76.89,BWP,Boardwalk Pipeline Partners L.P.,2.40,3,2,6,6,42.76,1
76.89,WWE,"World Wrestling Entertainment, Inc.",2.20,2,2,6,5,11.11,1
76.88,FLIR,"FLIR Systems, Inc.",2.20,3,2,1.0,4,6.3,1
76.87,AME,"AMTEK, Inc.",1.70,2,2,6,4,4.37,1
76.86,EGBN,"Eagle Bancorp, Inc.",2.00,3,2,1.0,4,6.13,1
76.86,JCOM,"j2 Global, Inc.",1.70,4,1,6,5,35.99,1
76.84,PVH,PVH Corp.,1.90,2,2,6,5,10.85,1
76.81,EDU,"New Oriental Education & Technology Group, Inc.",1.90,3,1,6,5,10.73,1
76.8,ALRM,"Alarm.com Holdings, Inc.",2.10,2,2,1.0,7,0.83,1
76.79,SNPS,"Synopsys, Inc.",1.90,3,2,1.7000000000000002,2,9.92,1
76.78,VNOM,Viper Energy Partners LP,1.60,3,1,6,6,17.25,1
76.74,WUBA,58.com Inc.,2.50,1,2,6,7,-1.32,1
76.74,EXC,Exelon Corporation,2.00,3,1,6,5,10.36,1
76.72,ARMK,Aramark,2.10,3,1,6,5,10.29,1
76.72,SLCA,"U.S. Silica Holdings, Inc.",1.80,3,1,6,8,30.25,1
76.71,PLCE,"Children&#39;s Place, Inc. (The)",2.10,2,2,3.0,3,23.57,1
76.71,QVCA,Liberty Interactive Corporation,1.80,4,1,1.5,17,21.05,1
76.7,DHI,"D.R. Horton, Inc.",2.10,3,2,6,1,8.52,1
76.68,FIVE,"Five Below, Inc.",2.10,2,2,2.3,5,19.26,1
76.65,HD,"Home Depot, Inc. (The)",1.90,2,2,6,5,9.93,1
76.65,TYL,"Tyler Technologies, Inc.",2.00,3,1,6,5,9.9,1
76.6,INXN,InterXion Holding N.V.,1.70,3,1,6,5,9.65,1
76.56,CTSH,Cognizant Technology Solutions Corporation,2.20,3,2,1.7000000000000002,2,8.54,1
76.55,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,2.80,2,2,3.0,3,22.64,1
76.55,SINA,Sina Corporation,1.70,3,1,2.0,5,10.95,1
76.54,PWR,"Quanta Services, Inc.",1.70,3,1,6,6,16.03,1
76.53,PCLN,The Priceline Group Inc. ,2.00,3,2,1.5999999999999996,3,12.52,1
76.53,FUN,"Cedar Fair, L.P.",1.70,3,1,6,6,15.99,1
76.52,NRZ,New Residential Investment Corp.,1.90,2,1,6,8,4.29,1
76.48,SIMO,Silicon Motion Technology Corporation,2.30,5,1,1.0,3,22.23,1
76.47,COO,"Cooper Companies, Inc. (The)",1.90,3,2,6,2,14.02,1
76.46,HOLX,"Hologic, Inc.",1.90,3,2,1.7000000000000002,5,27.9,1
76.44,PXD,Pioneer Natural Resources Company,1.80,3,1,6,8,28.86,1
