Top of The Market Rating,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
76.76,2.00,4,1,1.0,5,MDSO,"Medidata Solutions, Inc.",12.2,1
76.7,2.40,1,2,1.0,5,BRKL,"Brookline Bancorp, Inc.",11.89,2
76.7,1.60,3,1,6,5,MTG,MGIC Investment Corporation,10.17,1
76.68,1.40,3,1,1.0,8,TWOU,"2U, Inc.",6.75,1
76.67,2.00,2,2,6,5,LDOS,"Leidos Holdings, Inc.",10.01,1
76.63,2.10,3,1,6,11,YPF,YPF Sociedad Anonima,49.81,1
76.6,1.90,2,1,6,7,BAP,Credicorp Ltd.,-2.0,1
76.58,1.70,2,2,6,4,AME,"AMTEK, Inc.",2.89,1
76.55,2.20,2,2,3.0,2,CSFL,"CenterState Banks, Inc.",15.95,1
76.55,1.90,3,2,6,5,NCR,NCR Corporation,34.41,1
76.55,2.30,3,2,6,2,SWK,"Stanley Black & Decker, Inc.",14.44,1
76.53,2.00,3,2,1.2000000000000002,5,EXPE,"Expedia, Inc.",15.84,1
76.48,2.10,2,2,2.3,5,FIVE,"Five Below, Inc.",18.04,1
76.47,2.30,2,2,6,5,FBC,"Flagstar Bancorp, Inc.",9.03,1
76.45,2.30,3,2,6,6,BWP,Boardwalk Pipeline Partners L.P.,40.58,1
76.42,2.00,1,6,1.5999999999999996,10,LILAK,Liberty Global plc,7.1,1
76.41,2.00,3,2,6,1,ICE,Intercontinental Exchange Inc.,7.07,1
76.39,1.80,4,1,1.0,11,ARRY,Array BioPharma Inc.,54.58,1
76.39,1.90,3,2,1.0,11,TSRO,"TESARO, Inc.",62.78,1
76.39,2.70,3,2,1.0,11,TBPH,"Theravance Biopharma, Inc.",83.3,1
76.38,2.50,3,2,1.0,5,SCHL,Scholastic Corporation,9.95,1
76.38,2.20,2,2,6,4,AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",1.88,1
76.37,1.90,3,2,1.7999999999999998,2,EA,Electronic Arts Inc.,9.89,1
76.37,3.00,3,2,6,4,AMN,AMN Healthcare Services Inc,26.83,1
76.35,2.00,3,2,6,5,PAG,"Penske Automotive Group, Inc.",33.4,1
76.3,2.00,2,2,6,5,FCFS,"First Cash, Inc.",8.18,1
76.3,1.90,2,2,6,4,CTLT,"Catalent, Inc.",1.48,1
76.29,1.80,3,1,6,6,PWR,"Quanta Services, Inc.",14.79,1
76.28,2.30,2,2,6,5,APD,"Air Products and Chemicals, Inc.",8.09,1
76.25,2.00,2,2,6,5,FCFS,"First Cash, Inc.",7.9,1
76.25,1.00,3,1,2.5,5,IX,Orix Corp Ads,21.64,1
76.23,2.00,3,2,1.5,3,PCLN,The Priceline Group Inc. ,8.21,1
76.22,2.30,3,2,1.0,8,TRUE,"TrueCar, Inc.",28.96,1
76.22,1.30,3,1,2.0,5,USCR,"U S Concrete, Inc.",8.96,1
76.14,2.20,3,1,6,5,ARMK,Aramark,7.39,1
76.13,2.00,2,2,3.0,3,PLCE,"Children&#39;s Place, Inc. (The)",20.12,1
76.1,2.00,3,2,6,2,SCHW,The Charles Schwab Corporation,12.15,1
76.05,1.90,3,2,6,1,EFX,"Equifax, Inc.",5.24,1
76.02,2.20,3,2,6,2,SHW,Sherwin-Williams Company (The),11.75,1
76.01,2.20,3,2,6,2,MDT,Medtronic plc,11.7,1
75.99,1.70,3,1,6,5,CODI,Compass Diversified Holdings,6.63,1
75.98,2.10,3,2,1.5,5,CRTO,Criteo S.A.,20.02,1
75.97,2.00,2,2,6,4,EL,"Estee Lauder Companies, Inc. (The)",-0.17,1
75.95,1.50,3,1,1.0,11,PRTA,Prothena Corporation plc,22.37,1
75.95,2.10,2,2,6,5,IT,"Gartner, Inc.",6.41,1
75.92,2.20,3,2,6,2,IR,Ingersoll-Rand plc (Ireland),11.26,1
75.89,1.90,2,2,2.0,4,STE,STERIS plc,0.36,1
75.85,2.00,3,2,6,4,LUV,Southwest Airlines Company,24.27,1
75.79,2.00,3,2,6,1,CCL,Carnival Corporation,3.93,1
75.79,1.00,2,2,6,8,CHA,China Telecom Corp Ltd,25.6,1
75.79,1.80,3,2,6,3,DLB,Dolby Laboratories,17.28,1
75.78,2.60,1,2,2.0,2,CATY,Cathay General Bancorp,11.35,2
75.78,2.00,3,2,6,4,BGG,Briggs & Stratton Corporation,23.88,1
75.73,2.20,2,2,6,3,HEI,Heico Corporation,-8.0,1
75.72,2.10,3,2,1.5999999999999996,4,BIIB,Biogen Inc.,14.33,1
75.72,2.40,3,2,6,1,AJG,Arthur J. Gallagher & Co.,3.62,1
75.71,2.40,2,2,1.0,2,STBZ,State Bank Financial Corporation.,10.91,2
75.71,2.40,1,2,1.9000000000000004,2,ZION,Zions Bancorporation,8.41,2
75.7,2.00,2,2,6,5,WBC,Wabco Holdings Inc.,5.18,1
75.68,1.90,3,1,1.7999999999999998,8,FANG,"Diamondback Energy, Inc.",20.76,1
75.67,2.30,2,2,2.4,6,HDS,"HD Supply Holdings, Inc.",22.38,1
75.67,4.00,1,2,6,8,EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,124.44,2
75.67,2.80,3,2,6,5,LPL,"LG Display Co., Ltd.",30.02,1
75.66,2.20,3,2,1.5999999999999996,6,FOXA,"Twenty-First Century Fox, Inc.",27.32,1
75.63,2.30,3,2,1.0,6,YNDX,Yandex N.V.,12.13,1
75.62,1.70,4,1,1.7999999999999998,4,FLEX,Flex Ltd.,18.71,1
75.62,2.00,3,2,1.9000000000000004,5,HOLX,"Hologic, Inc.",27.9,1
75.6,1.80,4,1,6,8,PXD,Pioneer Natural Resources Company,49.69,1
75.6,1.80,3,2,6,2,WGO,"Winnebago Industries, Inc.",9.67,1
75.59,1.80,3,1,6,7,TECK,Teck Resources Ltd,17.97,1
75.57,1.90,3,2,1.7000000000000002,3,SNPS,"Synopsys, Inc.",9.23,1
75.57,2.30,2,2,6,5,LNC,Lincoln National Corporation,4.51,1
75.56,2.60,3,1,3.0,8,TIVO,TiVo Corporation,61.29,1
75.56,1.50,5,1,1.0,8,XPER,Xperi Corporation,73.58,1
75.55,2.20,3,2,2.0,4,ADI,"Analog Devices, Inc.",23.33,1
75.55,1.70,3,2,6,2,ADC,Agree Realty Corporation,9.43,1
75.54,2.20,3,2,2.0,2,BANR,Banner Corporation,9.91,1
75.54,2.20,3,2,6,3,MO,Altria Group,16.01,1
75.48,1.70,4,1,6,5,JCOM,"j2 Global, Inc.",29.06,1
75.47,2.50,3,2,6,6,MDR,"McDermott International, Inc.",35.67,1
75.45,2.30,3,2,6,3,RS,Reliance Steel & Aluminum Co.,15.6,1
75.41,2.00,4,2,1.0,7,BABY,Natus Medical Incorporated,42.43,1
75.41,2.30,3,2,6,8,IMAX,Imax Corporation,48.7,1
75.4,2.90,1,3,6,6,KOF,Coca Cola Femsa S.A.B. de C.V.,10.33,1
75.39,2.10,3,2,1.5,5,FAST,Fastenal Company,16.52,1
75.39,1.90,5,1,1.0,8,MTSI,"MACOM Technology Solutions Holdings, Inc.",49.03,1
75.39,2.40,2,2,6,5,ARW,"Arrow Electronics, Inc.",3.61,1
75.36,1.90,4,2,1.0,5,OZRK,Bank of the Ozarks,28.82,1
75.34,1.60,3,1,6,6,DAR,Darling Ingredients Inc.,10.02,1
75.32,2.00,1,2,2.0,3,MLHR,"Herman Miller, Inc.",15.24,2
75.3,2.20,3,2,6,2,PEP,"Pepsico, Inc.",8.15,1
75.28,1.90,3,2,1.0,12,SGRY,"Surgery Partners, Inc.",97.58,1
75.26,2.20,3,2,6,2,LH,Laboratory Corporation of America Holdings,7.95,1
75.24,2.00,3,1,6,9,ERF,Enerplus Corporation,29.51,1
75.2,1.80,4,1,1.0,17,TLND,Talend S.A.,1.01,1
75.2,2.00,3,2,6,5,CIEN,Ciena Corporation,27.69,1
75.2,2.20,3,2,6,3,LOW,"Lowe&#39;s Companies, Inc.",14.32,1
75.19,2.20,3,2,2.5,17,RARE,Ultragenyx Pharmaceutical Inc.,38.45,1
75.17,2.10,3,2,6,3,CNC,Centene Corporation,14.16,1
75.15,2.10,2,2,2.7,2,ICLR,ICON plc,0.08,1
75.14,2.10,3,2,6,2,CB,D/B/A Chubb Limited New,7.37,1
75.11,1.50,3,1,6,7,BIO,"Bio-Rad Laboratories, Inc.",15.55,1
75.09,2.00,3,2,2.0,2,AMWD,American Woodmark Corporation,7.2,1
75.07,2.00,2,2,2.2,17,VOD,Vodafone Group Plc,5.35,1
75.07,1.90,3,2,6,3,DOW,Dow Chemical Company (The),13.67,1
75.07,2.00,2,2,6,6,TRU,TransUnion,8.67,1
75.06,1.90,3,1,6,5,BWXT,"BWX Technologies, Inc.",1.97,1
75.05,1.00,3,2,6,5,SNA,Snap-On Incorporated,26.9,1
75.04,2.40,2,2,2.0,2,NVDA,NVIDIA Corporation,-18.1,1
75.04,1.90,3,1,6,7,CRM,Salesforce.com Inc,15.18,1
75.02,2.10,3,2,6,4,TEP,"Tallgrass Energy Partners, LP",20.11,1
75.01,1.90,3,2,6,2,ROP,"Roper Technologies, Inc.",6.74,1
75.0,3.00,1,3,3.0,1,BANF,BancFirst Corporation,94.74,2
75.0,2.30,3,1,6,7,CX,Cemex S.A.B. de C.V.,15.0,1
74.98,2.00,3,1,6,6,FSS,Federal Signal Corporation,8.23,1
74.97,2.00,3,1,6,8,ARES,Ares Management L.P.,21.54,1
74.96,2.20,3,2,2.0,3,LTXB,"LegacyTexas Financial Group, Inc.",13.1,1
74.93,2.20,3,2,1.0,8,MIK,"The Michaels Companies, Inc.",21.23,1
74.93,2.20,3,2,6,2,WM,"Waste Management, Inc.",6.34,1
74.92,1.70,3,1,1.0,11,PTLA,"Portola Pharmaceuticals, Inc.",16.18,1
74.9,2.10,3,2,6,2,CME,CME Group Inc.,6.19,1
74.9,2.10,2,2,6,7,ELY,Callaway Golf Company,14.52,1
74.88,2.10,2,2,6,5,GXP,Great Plains Energy Inc,1.08,1
74.86,2.40,3,2,6,2,TEO,Telecom Argentina Stet - France Telecom S.A.,5.96,1
74.83,2.30,3,2,6,4,FCB,"FCB Financial Holdings, Inc.",19.14,1
74.82,2.40,3,2,6,5,AEM,Agnico Eagle Mines Limited,25.76,1
74.82,1.80,2,2,6,5,PAYC,"Paycom Software, Inc.",0.77,1
74.81,1.90,3,2,1.0,8,PTC,PTC Inc.,20.55,1
74.8,2.30,2,2,3.0,3,EWBC,"East West Bancorp, Inc.",12.14,1
74.8,2.50,1,2,6,9,IVR,INVESCO MORTGAGE CAPITAL INC,2.34,1
74.79,2.00,3,2,1.7000000000000002,3,AAPL,Apple Inc.,4.58,1
74.79,2.00,4,1,6,4,GPK,Graphic Packaging Holding Company,18.94,1
74.74,2.30,2,2,1.0,5,MASI,Masimo Corporation,25.09,2
74.73,1.70,4,1,1.0,9,DXCM,"DexCom, Inc.",26.69,1
74.73,2.20,2,2,6,6,TDG,Transdigm Group Incorporated,6.99,1
74.72,3.00,1,2,6,8,ELP,Companhia Paranaense de Energia (COPEL),45.27,2
74.68,1.60,3,1,6,5,INXN,InterXion Holding N.V.,0.06,1
74.66,2.10,3,2,6,2,LLL,"L3 Technologies, Inc.",4.96,1
74.65,2.30,3,2,6,4,WHR,Whirlpool Corporation,18.24,1
74.63,1.80,3,2,1.5,7,HMSY,HMS Holdings Corp,25.28,1
74.62,1.90,4,1,1.2999999999999998,8,BUFF,"Blue Buffalo Pet Products, Inc.",26.91,1
74.61,1.80,3,1,6,8,CVLT,"Commvault Systems, Inc.",19.71,1
74.61,2.20,3,2,6,5,UHS,"Universal Health Services, Inc.",24.73,1
74.6,2.10,3,2,2.2,5,ROST,"Ross Stores, Inc.",29.24,1
74.6,2.50,2,2,2.0,5,SAIA,"Saia, Inc.",-0.75,1
74.6,2.30,3,2,6,1,PGR,Progressive Corporation (The),-1.98,1
74.55,2.00,5,1,1.0,7,ROCK,"Gibraltar Industries, Inc.",37.29,1
74.55,3.00,3,2,6,4,DCM,"NTT DOCOMO, Inc",17.73,1
74.53,1.80,3,1,2.0,7,CTRP,"Ctrip.com International, Ltd.",12.17,1
74.52,2.30,3,2,3.0,4,SYKE,"Sykes Enterprises, Incorporated",42.14,1
74.49,2.10,2,2,1.7000000000000002,8,LITE,Lumentum Holdings Inc.,11.11,1
74.49,1.80,4,1,6,2,HRS,Harris Corporation,4.13,1
74.49,2.00,3,2,6,1,HUM,Humana Inc.,-2.54,1
74.48,1.90,3,2,6,2,CI,Cigna Corporation,4.09,1
74.45,1.80,3,1,1.5,8,ACHC,"Acadia Healthcare Company, Inc.",5.89,1
74.44,2.20,3,2,2.0,9,PDCE,"PDC Energy, Inc.",52.48,1
74.42,2.30,3,2,6,3,TXT,Textron Inc.,10.43,1
74.4,2.20,4,2,1.0,5,IDTI,"Integrated Device Technology, Inc.",23.05,1
74.4,2.10,3,2,6,3,CLGX,"CoreLogic, Inc.",10.33,1
74.4,1.80,3,2,6,5,FNB,F.N.B. Corporation,23.69,1
74.4,1.00,2,2,6,8,MTU,Mitsubishi UFJ Financial Group Inc,18.66,1
74.37,2.40,3,2,6,8,CDE,"Coeur Mining, Inc.",43.51,1
74.37,2.00,1,2,6,10,NNI,"Nelnet, Inc.",6.87,1
74.37,1.80,4,1,6,7,TPC,Tutor Perini Corporation,36.85,1
74.35,2.10,3,2,6,2,OSK,Oshkosh Corporation,3.41,1
74.34,2.50,3,2,1.7000000000000002,5,TILE,"Interface, Inc.",15.18,1
74.34,1.80,3,1,6,10,HAL,Halliburton Company,31.68,1
74.33,2.30,3,2,6,9,AMC,"AMC Entertainment Holdings, Inc.",125.08,1
74.33,2.20,3,2,6,9,AR,Antero Resources Corporation,51.8,1
74.33,2.00,3,2,6,9,ATKR,Atkore International Group Inc.,58.55,1
74.3,1.70,3,2,6,2,RTN,Raytheon Company,3.17,1
74.27,1.70,4,1,2.0,8,ACXM,Acxiom Corporation,42.3,1
74.26,1.70,4,1,1.0,8,BMCH,"BMC Stock Holdings, Inc.",17.22,1
74.25,1.90,3,2,1.7000000000000002,5,IART,Integra LifeSciences Holdings Corporation,14.64,1
74.23,2.30,3,2,6,2,ACN,Accenture plc,2.84,1
74.21,2.60,2,2,2.5,5,INTC,Intel Corporation,9.41,1
74.21,1.60,3,2,2.2,3,LKQ,LKQ Corporation,13.57,1
74.2,2.30,2,2,6,6,ARE,"Alexandria Real Estate Equities, Inc.",4.35,1
74.17,1.80,3,2,6,7,HHC,Howard Hughes Corporation (The),35.84,1
74.16,1.70,3,2,6,3,A,"Agilent Technologies, Inc.",9.15,1
74.15,2.00,3,2,2.0,5,HPT,Hospitality Properties Trust,21.55,1
74.15,1.70,3,2,6,5,SXI,Standex International Corporation,22.41,1
74.13,1.90,4,2,1.5,3,SBUX,Starbucks Corporation,20.59,1
74.07,1.50,3,1,6,11,AXDX,"Accelerate Diagnostics, Inc.",37.04,1
74.06,2.20,3,2,6,8,MRC,MRC Global Inc.,41.96,1
74.03,2.60,2,2,1.0,1,CHDN,"Churchill Downs, Incorporated",-5.82,2
74.03,2.00,4,1,1.0,5,LBRDK,Liberty Broadband Corporation,-4.13,1
74.03,1.90,5,1,6,5,WAGE,"WageWorks, Inc.",46.8,1
74.01,2.50,2,2,6,8,GGB,Gerdau S.A.,16.72,1
73.96,1.90,3,2,6,2,BDX,"Becton, Dickinson and Company",1.49,1
73.93,4.00,2,2,6,8,LYG,Lloyds Banking Group Plc,16.31,1
73.92,6,3,2,1.0,9,TEAM,Atlassian Corporation Plc,21.85,1
73.92,2.30,3,2,1.9000000000000004,7,PAAS,Pan American Silver Corp.,31.03,1
73.9,1.40,4,1,1.2000000000000002,5,TREE,"LendingTree, Inc.",0.09,1
73.89,2.20,2,2,1.0,11,FIVN,"Five9, Inc.",10.02,1
73.89,1.90,3,2,6,3,DLPH,Delphi Automotive plc,7.76,1
73.89,1.90,3,2,6,4,JBT,John Bean Technologies Corporation,14.46,1
73.89,1.80,3,2,6,5,MEI,"Methode Electronics, Inc.",21.13,1
73.88,2.00,4,2,1.2000000000000002,8,SABR,Sabre Corporation,44.93,1
73.87,2.40,2,2,1.5,8,ZNGA,Zynga Inc.,2.41,1
73.87,1.80,3,2,6,5,AER,Aercap Holdings N.V.,21.02,1
73.83,2.10,3,2,2.0,4,POOL,Pool Corporation,12.97,1
73.8,2.20,3,2,6,2,ALL,Allstate Corporation (The),0.67,1
73.79,1.80,3,1,6,9,SUPV,Grupo Supervielle S.A.,22.27,1
73.78,1.50,3,1,1.0,12,FOLD,"Amicus Therapeutics, Inc.",16.0,1
73.78,2.20,3,2,6,2,PCG,Pacific Gas & Electric Co.,0.59,1
73.78,2.40,2,2,6,8,AES,The AES Corporation,15.56,1
73.77,2.10,3,2,2.2,4,CSX,CSX Corporation,17.61,1
73.77,2.20,3,2,6,3,MMC,"Marsh & McLennan Companies, Inc.",7.17,1
73.76,2.60,3,2,1.7999999999999998,5,JBLU,JetBlue Airways Corporation,14.21,1
73.76,2.50,3,2,6,5,SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,20.46,1
73.75,1.80,3,1,3.7,7,PE,"Parsley Energy, Inc.",51.75,1
73.74,2.50,2,2,6,8,SPXC,SPX Corporation,15.38,1
73.73,2.50,3,2,6,4,MUSA,Murphy USA Inc.,13.65,1
73.71,2.00,3,2,6,3,GD,General Dynamics Corporation,6.88,1
73.69,2.40,3,2,6,6,WES,"Western Gas Partners, LP",26.76,1
73.66,2.40,3,2,6,4,MGA,"Magna International, Inc.",13.28,1
73.64,2.20,3,2,1.7000000000000002,10,PTEN,"Patterson-UTI Energy, Inc.",44.34,1
73.61,2.20,5,2,1.0,6,ARLP,"Alliance Resource Partners, L.P.",50.54,1
73.61,2.70,1,2,1.0,8,SFLY,"Shutterfly, Inc.",13.34,2
73.6,1.80,3,1,1.0,10,MIME,Mimecast Limited,1.59,1
73.59,1.80,4,1,1.0,11,HZNP,Horizon Pharma plc,33.22,1
73.58,3.00,2,2,6,6,KT,KT Corporation,1.24,1
73.58,2.70,1,2,6,2,TDY,Teledyne Technologies Incorporated,-0.41,2
73.57,1.60,3,1,6,6,FTAI,Fortress Transportation and Infrastructure Investors LLC,1.16,1
73.56,1.70,3,1,6,8,GLOG,GasLog LP.,14.46,1
73.56,2.30,3,2,6,6,PSXP,Phillips 66 Partners LP,26.15,1
73.54,2.30,2,2,6,7,MSI,"Motorola Solutions, Inc.",7.71,1
73.53,2.30,3,2,6,3,CE,Celanese Corporation,5.96,1
73.53,2.20,3,2,6,3,CRL,"Charles River Laboratories International, Inc.",5.96,1
73.51,2.00,3,2,6,5,HI,Hillenbrand Inc,19.24,1
73.49,2.10,3,2,6,3,BLK,"BlackRock, Inc.",5.76,1
73.49,2.20,3,2,6,6,VLP,Valero Energy Partners LP,25.8,1
73.48,1.60,3,1,1.0,11,GSM,Ferroglobe PLC,7.53,1
73.47,2.00,3,2,1.7000000000000002,11,LXRX,"Lexicon Pharmaceuticals, Inc.",61.07,1
73.44,2.00,3,1,2.0,6,LGND,Ligand Pharmaceuticals Incorporated,-1.01,1
73.43,1.80,3,2,6,4,DHR,Danaher Corporation,12.14,1
73.42,2.70,1,2,2.0,5,BPOP,"Popular, Inc.",17.19,2
73.39,2.00,3,2,6,3,EXC,Exelon Corporation,5.27,1
73.38,2.30,2,2,2.5,7,SPSC,"SPS Commerce, Inc.",17.75,1
73.37,1.80,3,2,6,3,FIS,"Fidelity National Information Services, Inc.",5.16,1
73.37,6,3,2,6,4,MRK,"Merck & Company, Inc.",11.87,1
73.36,1.80,1,2,6,9,AJRD,"Aerojet Rocketdyne Holdings, Inc. ",-4.87,1
73.33,2.00,4,2,1.0,10,DERM,"Dermira, Inc.",102.0,1
73.33,2.10,4,2,1.0,10,PCRX,"Pacira Pharmaceuticals, Inc.",59.78,1
73.33,2.00,3,2,2.0,5,PACW,PacWest Bancorp,16.67,1
73.32,2.40,3,2,1.0,8,LBTYA,Liberty Global plc,11.6,1
73.3,2.00,2,2,2.4,5,NCLH,Norwegian Cruise Line Holdings Ltd.,1.47,1
73.27,2.30,3,2,1.0,8,PENN,"Penn National Gaming, Inc.",11.27,1
73.27,2.30,3,2,6,4,PPG,"PPG Industries, Inc.",11.36,1
73.26,2.30,3,2,6,5,ADS,Alliance Data Systems Corporation,17.96,1
73.25,1.30,3,1,1.0,11,FGEN,"FibroGen, Inc",6.19,1
73.24,2.00,4,1,6,5,HUN,Huntsman Corporation,17.88,1
73.18,2.40,3,2,6,4,ALB,Albemarle Corporation,10.92,1
73.17,2.00,1,2,6,3,SLF,Sun Life Financial Inc.,4.2,2
73.16,2.20,3,2,6,5,KFY,Korn/Ferry International,17.45,1
73.14,2.10,3,2,6,8,VIPS,Vipshop Holdings Limited,37.37,1
73.12,2.10,3,2,1.0,1,BUSE,First Busey Corporation,13.75,2
73.11,2.20,3,2,6,5,IP,International Paper Company,17.24,1
73.1,6,4,2,6,2,MLM,"Martin Marietta Materials, Inc.",22.15,1
73.1,6,3,2,6,6,TEN,Tenneco Inc.,23.83,1
73.09,1.80,3,2,6,5,CRI,"Carter&#39;s, Inc.",17.14,1
73.08,2.00,3,2,1.0,9,CSII,"Cardiovascular Systems, Inc.",16.83,1
73.06,2.00,3,2,6,5,PBH,"Prestige Brand Holdings, Inc.",16.97,1
73.06,6,3,2,6,4,XL,XL Group Ltd.,10.31,1
73.01,2.00,3,2,6,5,DOC,Physicians Realty Trust,16.73,1
73.01,2.30,3,2,6,4,TSN,"Tyson Foods, Inc.",10.06,1
73.0,2.10,3,2,6,10,OAS,Oasis Petroleum Inc.,63.11,1
73.0,2.90,3,2,6,3,PLD,"Prologis, Inc.",3.34,1
72.98,2.10,3,2,6,5,LAZ,Lazard Ltd.,16.59,1
72.97,2.20,3,2,6,4,LLY,Eli Lilly and Company,9.87,1
72.97,1.90,3,2,6,5,SPG,"Simon Property Group, Inc.",16.54,1
72.96,2.00,3,2,2.0,6,ULTI,"The Ultimate Software Group, Inc.",21.08,1
72.96,2.40,3,2,6,5,CAG,"ConAgra Brands, Inc.",16.45,1
72.95,1.50,2,2,6,5,HDB,HDFC Bank Limited,-8.6,1
72.94,2.00,3,2,6,5,BCC,"Boise Cascade, L.L.C.",16.36,1
72.91,2.10,3,2,2.0,8,CAVM,"Cavium, Inc.",34.14,1
72.91,2.60,3,2,3.0,3,GGAL,Grupo Financiero Galicia S.A.,25.81,1
72.9,1.70,4,1,6,5,KAR,"KAR Auction Services, Inc",16.15,1
72.89,2.30,3,2,6,8,ENR,"Energizer Holdings, Inc.",36.11,1
72.88,2.10,3,2,2.1,6,FTNT,"Fortinet, Inc.",23.12,1
72.88,2.00,3,1,6,12,EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),37.72,1
72.87,2.10,3,2,6,5,KEY,KeyCorp,16.02,1
72.87,1.80,3,1,6,9,NOW,"ServiceNow, Inc.",17.7,1
72.87,2.20,3,2,6,5,TPH,"TRI Pointe Group, Inc.",16.03,1
72.86,1.60,4,1,6,8,EVHC,Envision Healthcare Corporation,35.99,1
72.86,2.10,3,2,2.0,10,NBL,Noble Energy Inc.,47.18,1
72.86,1.90,3,2,6,5,SYF,Synchrony Financial,15.98,1
72.86,2.40,3,2,6,5,UNP,Union Pacific Corporation,15.99,1
72.84,2.20,3,2,1.0,8,KTOS,"Kratos Defense & Security Solutions, Inc.",8.7,1
72.83,2.00,3,2,6,4,ZTS,Zoetis Inc.,9.13,1
72.82,2.10,3,2,6,6,GRA,W.R. Grace & Co.,22.43,1
72.79,2.10,3,2,6,5,KRC,Kilroy Realty Corporation,15.64,1
72.79,2.20,3,2,6,4,LVS,Las Vegas Sands Corp.,8.95,1
72.78,2.50,3,2,6,3,OSB,Norbord Inc.,2.21,1
72.77,2.40,2,2,1.7000000000000002,1,TXN,Texas Instruments Incorporated,4.15,2
72.75,2.10,3,2,1.0,8,ECPG,Encore Capital Group Inc,8.17,1
72.75,1.90,3,2,2.3,5,STLD,"Steel Dynamics, Inc.",20.65,1
72.74,1.90,3,2,6,8,CNNX,Cone Midstream Partners LP,35.36,1
72.74,2.10,3,2,6,5,KKR,KKR & Co. L.P.,15.36,1
72.73,1.90,3,2,6,6,HCA,"HCA Healthcare, Inc.",21.98,1
72.73,6,3,2,6,5,LM,"Legg Mason, Inc.",15.3,1
72.72,2.00,2,2,6,8,HSC,Harsco Corporation,10.28,1
72.69,1.90,3,2,6,5,ABT,Abbott Laboratories,15.11,1
72.67,1.80,5,1,1.4000000000000004,3,IAC,IAC/InterActiveCorp,9.36,1
72.67,2.00,3,2,1.5999999999999996,6,PYPL,"PayPal Holdings, Inc.",9.37,1
72.67,2.20,3,2,6,5,ACM,AECOM,15.01,1
72.65,2.20,3,1,6,8,TKC,Turkcell Iletisim Hizmetleri AS,9.92,1
72.64,2.10,4,2,1.7000000000000002,8,MYL,Mylan N.V.,57.58,1
72.63,2.50,3,2,2.4,5,MRVL,Marvell Technology Group Ltd.,22.46,1
72.62,1.00,3,2,6,10,BKD,Brookdale Senior Living Inc.,48.09,1
72.61,2.40,3,2,6,8,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",34.73,1
72.59,2.10,3,2,6,3,SRE,Sempra Energy,1.3,1
72.58,1.90,3,1,6,9,NGVT,Ingevity Corporation,16.22,1
72.55,6,3,2,1.2999999999999998,5,CHTR,"Charter Communications, Inc.",-5.51,1
72.54,2.20,3,2,2.0,7,AMBA,"Ambarella, Inc.",25.24,1
72.53,2.10,3,2,6,2,COL,"Rockwell Collins, Inc.",-5.7,1
72.51,2.20,4,2,1.0,6,SMCI,"Super Micro Computer, Inc.",18.41,1
72.5,2.50,3,2,6,6,ENBL,"Enable Midstream Partners, LP",20.81,1
72.48,2.00,2,2,6,8,HPQ,HP Inc.,9.09,1
72.47,2.30,3,2,6,5,BKU,"BankUnited, Inc.",14.04,1
72.43,2.30,3,2,6,3,ATO,Atmos Energy Corporation,0.48,1
72.43,1.70,3,2,6,5,BX,The Blackstone Group L.P.,13.81,1
72.42,2.40,3,2,6,5,COF,Capital One Financial Corporation,13.76,1
72.42,2.20,3,2,6,4,EMN,Eastman Chemical Company,7.1,1
72.41,2.10,3,2,6,6,ITT,ITT Inc.,20.36,1
72.37,1.70,3,2,6,5,AZN,Astrazeneca PLC,13.53,1
72.36,2.00,3,2,6,5,ORA,"Ormat Technologies, Inc.",13.48,1
72.35,2.20,3,2,6,5,AMH,American Homes 4 Rent,13.4,1
72.32,1.30,3,1,6,10,GZT,Gazit-Globe Ltd.,21.6,1
72.3,1.80,4,2,6,3,FIX,"Comfort Systems USA, Inc.",24.81,1
72.29,1.50,3,1,6,7,VG,Vonage Holdings Corp.,1.43,1
72.28,2.00,3,2,6,5,AYI,Acuity Brands Inc,13.06,1
72.28,1.80,3,1,6,11,ZEN,"Zendesk, Inc.",28.06,1
72.27,2.40,3,2,6,8,MBT,Mobile TeleSystems OJSC,33.02,1
72.27,1.20,3,1,6,9,QUOT,Quotient Technology Inc.,14.7,1
72.25,2.40,2,2,6,8,TRN,"Trinity Industries, Inc.",7.94,1
72.22,2.00,3,2,2.0,11,GPOR,Gulfport Energy Corporation,82.61,1
72.22,2.30,3,2,1.0,11,HALO,"Halozyme Therapeutics, Inc.",25.0,1
72.21,1.50,3,1,3.0,5,PRAH,"PRA Health Sciences, Inc.",9.95,1
72.21,1.70,4,1,1.0,5,TVTY,"Tivity Health, Inc.",12.7,4
72.19,2.10,3,2,1.5,7,PCTY,Paylocity Holding Corporation,10.66,1
72.19,1.60,3,2,6,5,SUM,"Summit Materials, Inc.",12.63,1
72.18,2.10,4,2,1.0,8,EGHT,8x8 Inc,29.76,1
