Top of The Market Rating,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
76.87,2.0,2,1,6,12,EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),34.56,Buy
76.87,2.0,2,2,6,5,ORA,"Ormat Technologies, Inc.",12.89,Buy
76.82,1.9,2,2,2.0,4,STE,STERIS plc,5.22,Buy
76.78,2.3,3,2,1.0,17,COUP,Coupa Software Incorporated,18.2,Buy
76.78,2.0,1,6,1.5999999999999996,10,LILAK,Liberty Global plc,10.68,Buy
76.77,2.2,3,2,1.7000000000000002,6,SAVE,"Spirit Airlines, Inc.",43.23,Buy
76.77,1.9,3,2,6,3,BC,Brunswick Corporation,21.45,Buy
76.77,1.9,3,1,3.0,1,V,Visa Inc.,9.86,Buy
76.72,1.5,3,1,6,7,BIO,"Bio-Rad Laboratories, Inc.",12.82,Buy
76.71,2.2,2,2,6,3,BFAM,Bright Horizons Family Solutions Inc.,3.57,Buy
76.69,2.0,3,2,1.0,5,PZZA,"Papa John&#39;s International, Inc.",13.49,Buy
76.69,2.3,3,2,1.0,17,PLYA,Playa Hotels & Resorts N.V.,17.65,Buy
76.69,1.7,3,2,6,2,ADC,Agree Realty Corporation,9.29,Buy
76.65,2.1,2,2,6,3,SRE,Sempra Energy,0.75,Buy
76.62,2.0,1,2,6,8,BAK,Braskem S.A.,6.41,Buy
76.62,1.2,3,1,6,9,QUOT,Quotient Technology Inc.,18.08,Buy
76.59,1.6,3,1,6,6,DAR,Darling Ingredients Inc.,7.85,Buy
76.53,2.4,2,2,6,2,ESNT,Essent Group Ltd.,0.84,Buy
76.52,2.1,2,2,2.0,5,LOGM,"LogMein, Inc.",14.8,Buy
76.52,1.6,3,1,6,5,INXN,InterXion Holding N.V.,0.76,Buy
76.49,1.8,3,2,6,3,DLB,Dolby Laboratories,17.26,Buy
76.47,1.9,3,2,1.7999999999999998,2,EA,Electronic Arts Inc.,9.44,Buy
76.46,2.0,3,2,6,1,ICE,Intercontinental Exchange Inc.,8.75,Buy
76.45,1.9,2,2,6,4,CTLT,"Catalent, Inc.",1.19,Buy
76.42,2.0,3,2,1.0,5,SUPN,"Supernus Pharmaceuticals, Inc.",11.64,Buy
76.39,1.8,3,1,1.7000000000000002,6,RP,"RealPage, Inc.",5.53,Buy
76.39,2.0,2,2,6,5,LDOS,"Leidos Holdings, Inc.",10.03,Buy
76.39,1.8,4,1,6,8,PXD,Pioneer Natural Resources Company,58.13,Buy
76.38,2.5,2,2,6,6,FBP,First BanCorp.,29.09,Buy
76.37,2.5,1,2,2.0,5,SAIA,"Saia, Inc.",-1.21,Buy
76.24,2.1,3,2,1.5,3,TMUS,"T-Mobile US, Inc.",12.04,Buy
76.24,2.0,2,2,6,4,EL,"Estee Lauder Companies, Inc. (The)",2.46,Buy
76.24,1.7,3,2,6,2,RTN,Raytheon Company,6.62,Buy
76.24,1.5,3,1,6,7,VG,Vonage Holdings Corp.,9.96,Buy
76.23,1.8,3,1,1.0,11,HZNP,Horizon Pharma plc,20.3,Buy
76.23,2.1,3,2,6,1,DHI,"D.R. Horton, Inc.",9.86,Buy
76.19,2.1,3,2,1.7000000000000002,8,MYL,Mylan N.V.,56.25,Buy
76.19,2.1,3,2,1.0,5,SBCF,Seacoast Banking Corporation of Florida,12.5,Buy
76.18,2.2,2,2,2.0,6,CY,Cypress Semiconductor Corporation,21.56,Buy
76.18,2.0,2,2,6,5,FCFS,"First Cash, Inc.",8.73,Buy
76.18,2.0,2,2,6,5,FCFS,"First Cash, Inc.",8.73,Buy
76.17,2.0,3,2,6,1,ESE,ESCO Technologies Inc.,7.03,Buy
76.14,2.2,3,2,1.0,5,MINI,"Mobile Mini, Inc.",14.65,Buy
76.12,2.3,2,2,6,3,AET,Aetna Inc.,2.55,Buy
76.12,1.8,3,1,6,7,TECK,Teck Resources Ltd,16.73,Buy
76.05,2.0,3,2,1.2000000000000002,5,EXPE,"Expedia, Inc.",14.0,Buy
76.02,1.8,4,1,1.5,9,SHPG,Shire plc,42.96,Buy
75.99,1.9,3,2,6,1,EFX,"Equifax, Inc.",3.46,Buy
75.98,1.4,4,1,1.2000000000000002,5,TREE,"LendingTree, Inc.",-1.48,Buy
75.95,2.3,3,2,6,1,BHLB,"Berkshire Hills Bancorp, Inc.",13.22,Buy
75.94,1.9,3,2,6,5,NCR,NCR Corporation,29.78,Buy
75.94,2.2,2,2,6,6,WWE,"World Wrestling Entertainment, Inc.",18.99,Buy
75.92,2.1,2,2,6,4,OSK,Oshkosh Corporation,3.0,Buy
75.91,2.2,3,2,1.0,4,FLIR,"FLIR Systems, Inc.",6.38,Buy
75.83,1.9,5,1,1.0,8,MTSI,"MACOM Technology Solutions Holdings, Inc.",52.37,Buy
75.82,1.7,3,1,1.0,11,PTLA,"Portola Pharmaceuticals, Inc.",14.9,Buy
75.81,1.9,3,2,1.5,3,ATVI,"Activision Blizzard, Inc",3.98,Buy
75.79,1.9,3,2,1.7000000000000002,3,SNPS,"Synopsys, Inc.",8.88,Buy
75.78,2.1,3,2,1.5,5,CRTO,Criteo S.A.,22.1,Buy
75.77,1.7,4,1,1.0,9,DXCM,"DexCom, Inc.",26.21,Buy
75.77,1.9,3,1,6,5,BWXT,"BWX Technologies, Inc.",3.79,Buy
75.75,1.9,4,1,1.2999999999999998,8,BUFF,"Blue Buffalo Pet Products, Inc.",31.94,Buy
75.73,2.0,3,2,6,1,CCL,Carnival Corporation,4.41,Buy
75.73,1.8,2,2,6,6,TPRE,Third Point Reinsurance Ltd.,7.74,Buy
75.69,2.0,3,2,6,4,BGG,Briggs & Stratton Corporation,24.14,Buy
75.68,1.8,2,2,6,5,PVH,PVH Corp.,0.73,Buy
75.67,2.1,2,2,2.3,5,FIVE,"Five Below, Inc.",16.37,Buy
75.67,1.6,3,2,2.2,3,LKQ,LKQ Corporation,13.04,Buy
75.66,1.7,3,2,6,5,SXI,Standex International Corporation,23.13,Buy
75.65,1.8,3,1,1.5,11,BNFT,"Benefitfocus, Inc.",28.69,Buy
75.65,1.9,3,1,1.7999999999999998,8,FANG,"Diamondback Energy, Inc.",18.7,Buy
75.65,1.7,4,1,6,5,KAR,"KAR Auction Services, Inc",23.04,Buy
75.64,2.1,2,2,6,5,CACI,"CACI International, Inc.",7.98,Buy
75.63,2.9,1,2,6,6,KOF,Coca Cola Femsa S.A.B. de C.V.,9.61,Buy
75.6,1.3,3,1,6,10,GZT,Gazit-Globe Ltd.,21.1,Buy
75.59,2.2,3,1,6,8,AAV,Advantage Oil & Gas Ltd,30.21,Buy
75.58,1.6,3,1,6,6,FTAI,Fortress Transportation and Infrastructure Investors LLC,1.84,Buy
75.56,1.8,2,2,6,5,PAYC,"Paycom Software, Inc.",0.01,Buy
75.55,1.7,5,1,1.7000000000000002,3,GT,The Goodyear Tire & Rubber Company,27.15,Buy
75.52,1.8,4,1,6,2,HRS,Harris Corporation,4.79,Buy
75.49,1.9,4,2,1.0,5,OZRK,Bank of the Ozarks,27.59,Buy
75.49,1.9,3,2,1.0,11,TSRO,"TESARO, Inc.",42.58,Buy
75.49,2.2,2,2,6,4,VAC,Marriot Vacations Worldwide Corporation,2.95,Buy
75.49,2.0,3,2,6,2,SCHW,The Charles Schwab Corporation,9.61,Buy
75.47,2.2,3,2,6,5,GEO,Geo Group Inc (The),34.51,Buy
75.47,2.0,3,2,6,4,LUV,Southwest Airlines Company,22.81,Buy
75.47,2.0,2,2,6,5,WBC,Wabco Holdings Inc.,4.47,Buy
75.39,2.0,3,2,6,5,PAG,"Penske Automotive Group, Inc.",29.02,Buy
75.35,2.3,1,2,1.0,4,BNCL,"Beneficial Bancorp, Inc.",4.92,Hold
75.31,2.2,2,2,6,4,AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",1.84,Buy
75.31,1.9,3,2,6,3,DOW,Dow Chemical Company (The),12.71,Buy
75.31,1.5,2,2,6,5,HDB,HDFC Bank Limited,-9.0,Buy
75.31,1.9,3,1,6,7,CRM,Salesforce.com Inc,14.36,Buy
75.28,2.1,3,2,1.0,4,ATSG,"Air Transport Services Group, Inc",-0.56,Buy
75.28,1.6,3,1,1.0,11,GSM,Ferroglobe PLC,8.61,Buy
75.26,1.9,3,2,6,2,ROP,"Roper Technologies, Inc.",5.73,Buy
75.23,2.2,3,1,6,5,ARMK,Aramark,8.04,Buy
75.22,2.1,3,2,1.0,10,GWPH,GW Pharmaceuticals Plc,39.01,Buy
75.22,2.0,3,1,6,9,ERF,Enerplus Corporation,29.66,Buy
75.2,2.2,2,2,3.0,2,CSFL,"CenterState Banks, Inc.",13.06,Buy
75.2,2.0,3,2,1.9000000000000004,5,HOLX,"Hologic, Inc.",25.54,Buy
75.2,1.8,3,1,1.0,10,MIME,Mimecast Limited,6.42,Buy
75.16,1.7,3,2,6,3,A,"Agilent Technologies, Inc.",6.78,Buy
75.15,1.8,3,2,6,5,FNB,F.N.B. Corporation,22.59,Buy
75.14,1.9,3,1,1.0,10,VRNS,"Varonis Systems, Inc.",8.47,Buy
75.12,1.9,3,2,1.0,8,PTC,PTC Inc.,20.04,Buy
75.11,2.0,1,2,2.0,3,MLHR,"Herman Miller, Inc.",14.11,Hold
75.09,2.2,2,2,6,3,HEI,Heico Corporation,-6.13,Buy
75.08,2.1,3,2,1.5999999999999996,4,BIIB,Biogen Inc.,13.05,Buy
75.08,2.2,3,2,6,2,SHW,Sherwin-Williams Company (The),12.14,Buy
75.07,2.0,3,2,6,5,CIEN,Ciena Corporation,27.08,Buy
75.06,1.8,3,1,1.5,8,ACHC,"Acadia Healthcare Company, Inc.",4.6,Buy
75.05,1.8,3,1,6,10,HAL,Halliburton Company,30.28,Buy
75.02,2.0,2,2,6,6,TRU,TransUnion,8.46,Buy
75.02,2.1,3,1,6,11,YPF,YPF Sociedad Anonima,44.26,Buy
74.99,2.0,3,2,1.7000000000000002,3,AAPL,Apple Inc.,5.79,Buy
74.99,2.6,1,2,3.0,3,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,3.23,Buy
74.98,2.0,2,2,2.2,17,VOD,Vodafone Group Plc,4.88,Buy
74.95,2.0,3,1,6,6,FSS,Federal Signal Corporation,8.05,Buy
74.94,1.0,2,2,6,10,CHU,China Unicom (Hong Kong) Ltd,9.61,Buy
74.93,2.0,2,2,1.5,8,CONE,CyrusOne Inc,8.66,Buy
74.93,2.0,3,2,1.5,3,PCLN,The Priceline Group Inc. ,0.36,Buy
74.93,1.6,4,1,6,8,EVHC,Envision Healthcare Corporation,36.24,Buy
74.92,2.1,3,2,1.5,5,FAST,Fastenal Company,16.09,Buy
74.87,2.0,3,1,6,8,ARES,Ares Management L.P.,20.88,Buy
74.86,2.2,3,2,6,2,MDT,Medtronic plc,10.82,Buy
74.85,2.0,4,2,1.0,7,BABY,Natus Medical Incorporated,38.93,Buy
74.84,2.0,3,2,2.0,2,AMWD,American Woodmark Corporation,5.54,Buy
74.83,2.6,3,2,1.0,7,SIR,Select Income REIT,28.81,Buy
74.83,2.0,3,2,6,1,HUM,Humana Inc.,-1.05,Buy
74.82,2.1,2,2,2.7,2,ICLR,ICON plc,0.42,Buy
74.81,2.3,3,2,1.0,6,YNDX,Yandex N.V.,14.49,Buy
74.81,1.8,3,2,6,5,MEI,"Methode Electronics, Inc.",20.51,Buy
74.79,2.3,2,2,6,5,FBC,"Flagstar Bancorp, Inc.",7.92,Buy
74.78,1.8,3,2,6,3,WGO,"Winnebago Industries, Inc.",7.04,Buy
74.77,1.0,1,3,1.0,5,SPIL,"Siliconware Precision Industries Company, Ltd.",0.03,Hold
74.76,2.4,1,2,1.0,5,BRKL,"Brookline Bancorp, Inc.",9.97,Hold
74.76,2.1,3,2,6,3,CNC,Centene Corporation,14.41,Buy
74.76,2.0,4,1,6,4,GPK,Graphic Packaging Holding Company,18.58,Buy
74.75,1.8,2,1,6,11,HUBS,"HubSpot, Inc.",10.17,Buy
74.74,2.2,3,2,6,2,IR,Ingersoll-Rand plc (Ireland),10.1,Buy
74.73,2.3,3,2,6,2,SWK,"Stanley Black & Decker, Inc.",12.57,Buy
74.71,2.0,2,2,6,3,ABM,ABM Industries Incorporated,11.86,Outperform
74.71,1.7,3,1,6,8,GLOG,GasLog LP.,12.43,Buy
74.69,2.0,4,1,1.0,5,LBRDK,Liberty Broadband Corporation,-0.47,Buy
74.69,1.8,3,2,6,5,MTZ,"MasTec, Inc.",19.82,Buy
74.68,1.5,3,1,6,11,AXDX,"Accelerate Diagnostics, Inc.",27.24,Buy
74.68,1.8,3,2,6,5,ALK,"Alaska Air Group, Inc.",19.77,Buy
74.67,2.0,3,2,1.0,7,ARCC,Ares Capital Corporation,12.67,Buy
74.67,2.1,3,2,6,2,CB,D/B/A Chubb Limited New,7.16,Buy
74.64,1.8,3,1,3.7,7,PE,"Parsley Energy, Inc.",53.63,Buy
74.63,2.1,3,2,1.0,7,ENSG,"The Ensign Group, Inc.",14.94,Buy
74.63,1.8,3,2,6,5,AER,Aercap Holdings N.V.,19.43,Buy
74.59,2.2,3,2,2.0,2,BANR,Banner Corporation,8.81,Buy
74.56,2.1,2,2,6,5,GXP,Great Plains Energy Inc,1.54,Buy
74.54,2.1,2,2,6,5,IT,"Gartner, Inc.",1.39,Buy
74.54,2.3,2,2,6,7,UNVR,Univar Inc.,19.73,Buy
74.53,2.2,3,2,2.0,4,ADI,"Analog Devices, Inc.",21.72,Buy
74.52,2.3,3,2,6,4,IOSP,Innospec Inc.,24.6,Buy
74.52,2.3,3,2,6,6,BWP,Boardwalk Pipeline Partners L.P.,37.93,Buy
74.49,1.9,3,2,6,2,BDX,"Becton, Dickinson and Company",1.09,Buy
74.47,1.5,3,1,3.0,5,PRAH,"PRA Health Sciences, Inc.",10.47,Buy
74.47,2.2,3,2,6,3,MO,Altria Group,15.17,Buy
74.44,2.0,2,2,2.5,5,GOLD,Randgold Resources Limited,10.27,Buy
74.44,2.5,3,2,6,1,LEA,Lear Corporation,9.15,Buy
74.42,2.0,5,1,1.0,7,ROCK,"Gibraltar Industries, Inc.",35.91,Buy
74.42,2.2,3,2,2.2,5,ULTA,"Ulta Beauty, Inc.",32.63,Buy
74.42,2.1,3,2,6,4,TEP,"Tallgrass Energy Partners, LP",19.05,Buy
74.4,2.2,3,2,1.5999999999999996,6,FOXA,"Twenty-First Century Fox, Inc.",24.11,Buy
74.4,1.9,5,1,6,5,WAGE,"WageWorks, Inc.",45.55,Buy
74.38,1.8,3,1,6,9,SUPV,Grupo Supervielle S.A.,19.59,Buy
74.36,1.9,3,2,6,3,DLPH,Delphi Automotive plc,6.99,Buy
74.36,1.8,3,2,6,7,HHC,Howard Hughes Corporation (The),31.19,Buy
74.34,2.3,3,2,1.7000000000000002,2,CTSH,Cognizant Technology Solutions Corporation,2.03,Buy
74.34,2.3,1,2,1.9000000000000004,2,ZION,Zions Bancorporation,7.08,Hold
74.32,2.2,3,2,6,2,LLL,"L3 Technologies, Inc.",7.6,Buy
74.3,2.2,3,2,6,2,LH,Laboratory Corporation of America Holdings,7.45,Buy
74.27,2.4,2,2,6,5,APD,"Air Products and Chemicals, Inc.",7.26,Buy
74.27,2.2,3,2,6,2,PEP,"Pepsico, Inc.",7.3,Buy
74.26,1.8,3,1,1.7000000000000002,11,NVCR,NovoCure Limited,23.97,Buy
74.26,2.5,3,2,1.0,5,SCHL,Scholastic Corporation,9.02,Buy
74.25,1.8,3,2,6,5,CRI,"Carter&#39;s, Inc.",17.15,Buy
74.25,1.8,3,2,6,4,DHR,Danaher Corporation,10.52,Buy
74.25,1.8,3,2,6,3,FIS,"Fidelity National Information Services, Inc.",3.81,Buy
74.2,1.6,3,2,6,5,SUM,"Summit Materials, Inc.",11.86,Buy
74.18,2.0,1,2,6,6,UHAL,Amerco,4.22,Outperform
74.12,2.5,2,2,6,4,CNS,Cohen & Steers Inc,2.22,Buy
74.09,1.8,4,1,6,8,IPHI,Inphi Corporation,36.18,Buy
74.08,2.2,3,2,1.0,8,KTOS,"Kratos Defense & Security Solutions, Inc.",20.21,Buy
74.07,1.5,3,1,1.0,12,FOLD,"Amicus Therapeutics, Inc.",4.32,Buy
74.07,2.2,3,2,6,2,WM,"Waste Management, Inc.",6.11,Buy
74.07,2.1,3,2,6,4,ZBH,"Zimmer Biomet Holdings, Inc.",16.9,Buy
74.05,2.0,2,2,2.4,5,NCLH,Norwegian Cruise Line Holdings Ltd.,5.03,Buy
74.04,1.9,3,2,6,4,JBT,John Bean Technologies Corporation,11.72,Buy
74.02,2.1,2,2,1.7000000000000002,8,LITE,Lumentum Holdings Inc.,9.79,Buy
74.01,2.2,3,2,1.0,8,MIK,"The Michaels Companies, Inc.",19.75,Buy
73.99,2.1,3,2,6,3,CLGX,"CoreLogic, Inc.",9.79,Buy
73.97,2.0,3,2,6,3,GD,General Dynamics Corporation,7.14,Buy
73.95,2.2,3,2,2.0,3,LTXB,"LegacyTexas Financial Group, Inc.",11.0,Buy
73.95,2.0,3,2,6,5,HI,Hillenbrand Inc,20.38,Buy
73.93,1.7,3,1,6,9,CNQ,Canadian Natural Resources Limited,14.4,Buy
73.93,1.8,3,2,6,9,ETP,"Energy Transfer Partners, L.P.",41.92,Buy
73.92,2.1,3,2,2.2,4,CSX,CSX Corporation,19.91,Buy
73.92,2.4,3,2,6,1,AJG,Arthur J. Gallagher & Co.,3.55,Buy
73.88,2.2,3,2,2.5,17,RARE,Ultragenyx Pharmaceutical Inc.,35.79,Buy
73.88,1.7,3,1,6,8,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",7.44,Buy
73.87,2.3,3,2,6,3,RS,Reliance Steel & Aluminum Co.,14.06,Buy
73.85,1.7,3,2,6,5,BX,The Blackstone Group L.P.,12.26,Buy
73.84,6,3,2,1.0,9,TEAM,Atlassian Corporation Plc,21.37,Buy
73.77,1.8,4,2,6,3,FIX,"Comfort Systems USA, Inc.",25.94,Buy
73.76,2.3,3,2,6,8,IMAX,Imax Corporation,46.7,Buy
73.75,2.3,4,2,2.0,17,RDUS,"Radius Health, Inc.",55.71,Buy
73.75,1.8,3,1,6,9,NOW,"ServiceNow, Inc.",15.85,Buy
73.74,1.6,2,1,4.0,5,CSGP,"CoStar Group, Inc.",7.83,Buy
73.71,1.9,3,2,6,8,CNNX,Cone Midstream Partners LP,36.41,Buy
73.7,2.1,3,2,2.0,4,POOL,Pool Corporation,13.37,Buy
73.69,2.0,3,2,1.7000000000000002,11,LXRX,"Lexicon Pharmaceuticals, Inc.",56.66,Buy
73.69,2.0,3,2,1.9000000000000004,6,ULTI,"The Ultimate Software Group, Inc.",21.64,Buy
73.69,2.7,3,2,1.0,11,TBPH,"Theravance Biopharma, Inc.",50.7,Buy
73.66,2.2,4,2,1.0,5,IDTI,"Integrated Device Technology, Inc.",22.3,Buy
73.64,1.7,3,2,6,5,AZN,Astrazeneca PLC,11.0,Buy
73.63,1.4,3,1,6,10,PEN,"Penumbra, Inc.",11.78,Buy
73.61,2.2,3,2,6,9,AMC,"AMC Entertainment Holdings, Inc.",117.39,Buy
73.61,2.2,3,2,6,8,MRC,MRC Global Inc.,43.31,Buy
73.57,2.0,4,2,1.0,10,DERM,"Dermira, Inc.",75.74,Buy
73.56,2.3,2,2,3.0,3,EWBC,"East West Bancorp, Inc.",10.76,Buy
73.55,2.2,2,2,6,6,TDG,Transdigm Group Incorporated,4.61,Buy
73.52,2.3,3,2,6,1,PGR,Progressive Corporation (The),-1.41,Buy
73.51,2.4,2,2,2.0,2,NVDA,NVIDIA Corporation,-18.77,Buy
73.5,2.0,3,2,2.0,5,HPT,Hospitality Properties Trust,16.2,Buy
73.49,1.9,3,2,6,5,SYF,Synchrony Financial,15.13,Buy
73.48,2.2,2,2,1.0,11,FIVN,"Five9, Inc.",11.03,Buy
73.44,2.0,3,2,6,3,EXC,Exelon Corporation,4.0,Buy
73.42,2.1,3,2,6,3,BLK,"BlackRock, Inc.",6.34,Buy
73.42,2.0,1,2,6,3,SLF,Sun Life Financial Inc.,3.88,Hold
73.38,2.0,1,2,6,10,NNI,"Nelnet, Inc.",0.25,Buy
73.37,2.6,1,2,2.0,2,CATY,Cathay General Bancorp,10.24,Hold
73.34,6,3,2,1.2999999999999998,5,CHTR,"Charter Communications, Inc.",-0.79,Buy
73.33,1.9,3,2,2.3,5,STLD,"Steel Dynamics, Inc.",19.98,Buy
73.33,2.6,3,1,3.0,8,TIVO,TiVo Corporation,58.73,Buy
73.32,2.0,3,2,2.0,5,PACW,PacWest Bancorp,14.89,Buy
73.3,1.8,2,1,6,8,BZUN,Baozun Inc.,-18.56,Buy
73.3,2.0,3,2,6,5,SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,16.47,Buy
73.29,2.4,2,2,6,5,ARW,"Arrow Electronics, Inc.",1.43,Buy
73.29,2.4,3,2,6,5,MTX,Minerals Technologies Inc.,26.39,Buy
73.29,1.9,3,2,6,5,SPG,"Simon Property Group, Inc.",13.9,Buy
73.27,2.2,3,2,6,5,ACM,AECOM,21.29,Buy
73.27,2.3,3,2,6,8,CDE,"Coeur Mining, Inc.",43.79,Buy
73.25,2.0,3,2,1.0,9,CSII,"Cardiovascular Systems, Inc.",16.05,Buy
73.24,2.3,2,2,1.0,5,MASI,Masimo Corporation,21.85,Hold
73.24,1.9,3,2,6,5,ABT,Abbott Laboratories,13.59,Buy
73.21,2.1,4,2,1.0,10,PCRX,"Pacira Pharmaceuticals, Inc.",58.69,Buy
73.21,1.3,3,2,6,6,ASX,"Advanced Semiconductor Engineering, Inc.",5.09,Buy
73.19,2.2,3,2,6,2,ALL,Allstate Corporation (The),0.81,Buy
73.19,2.2,3,2,6,2,PCG,Pacific Gas & Electric Co.,0.81,Buy
73.17,3.0,3,1,1.0,8,RRR,"Red Rock Resorts, Inc.",8.83,Buy
73.14,2.3,3,2,6,4,WHR,Whirlpool Corporation,16.32,Buy
73.13,2.5,3,2,6,6,MDR,"McDermott International, Inc.",34.64,Buy
73.1,2.4,3,2,6,5,AEM,Agnico Eagle Mines Limited,25.26,Buy
73.08,2.5,1,2,6,9,IVR,INVESCO MORTGAGE CAPITAL INC,4.29,Buy
73.07,2.3,3,2,6,2,ACN,Accenture plc,2.56,Buy
73.02,1.0,4,2,6,5,LUK,Leucadia National Corporation,14.81,Buy
73.01,2.2,3,2,6,3,MMC,"Marsh & McLennan Companies, Inc.",6.41,Buy
72.98,1.0,3,2,6,8,MON,Monsanto Company,9.57,Buy
72.98,1.8,3,2,6,7,SIX,Six Flags Entertainment Corporation New,22.9,Buy
72.96,2.0,3,2,1.5999999999999996,6,PYPL,"PayPal Holdings, Inc.",9.02,Buy
72.95,2.1,3,2,1.0,1,BUSE,First Busey Corporation,13.18,Hold
72.94,2.4,3,2,6,2,TEO,Telecom Argentina Stet - France Telecom S.A.,4.31,Buy
72.92,2.1,3,2,6,10,OAS,Oasis Petroleum Inc.,66.67,Buy
72.91,2.5,3,2,1.7000000000000002,5,TILE,"Interface, Inc.",17.02,Buy
72.89,1.7,5,1,1.7999999999999998,4,FLEX,Flex Ltd.,17.72,Buy
72.86,2.3,3,2,6,4,FCB,"FCB Financial Holdings, Inc.",14.65,Buy
72.86,2.0,3,2,6,6,SKX,"Skechers U.S.A., Inc.",20.5,Buy
72.85,2.1,4,2,1.0,8,EGHT,8x8 Inc,34.1,Buy
72.84,2.0,2,2,6,8,HPQ,HP Inc.,8.7,Buy
72.83,1.9,2,2,6,7,CC,Chemours Company (The),-0.54,Buy
72.83,1.9,3,2,6,5,HBI,Hanesbrands Inc.,11.16,Buy
72.8,2.0,3,2,6,5,BCC,"Boise Cascade, L.L.C.",13.49,Buy
72.79,2.0,3,2,6,4,ZTS,Zoetis Inc.,6.74,Buy
72.72,1.8,3,2,6,5,AMG,"Affiliated Managers Group, Inc.",7.96,Buy
72.71,1.8,3,2,1.0,10,CDK,"CDK Global, Inc.",14.0,Buy
72.71,2.0,3,2,6,8,GLPG,Galapagos NV,32.93,Buy
72.69,2.1,3,2,2.1,6,FTNT,"Fortinet, Inc.",22.18,Buy
72.68,2.2,3,2,6,3,CRL,"Charles River Laboratories International, Inc.",4.42,Buy
72.65,2.5,3,2,6,1,G,Genpact Limited,-1.59,Buy
72.64,1.9,3,2,1.0,12,SGRY,"Surgery Partners, Inc.",29.29,Buy
72.64,1.9,3,2,6,8,CXO,Concho Resources Inc.,29.99,Buy
72.64,2.0,3,2,6,5,CVS,CVS Health Corporation,12.49,Buy
72.63,2.2,3,2,2.0,5,CENT,Central Garden & Pet Company,15.1,Buy
72.63,2.0,5,1,1.0,5,MDSO,"Medidata Solutions, Inc.",10.07,Buy
72.63,1.9,3,2,6,5,MAS,Masco Corporation,9.92,Buy
72.62,2.0,3,2,2.0,11,GPOR,Gulfport Energy Corporation,87.0,Buy
72.6,2.1,3,2,6,5,LAZ,Lazard Ltd.,14.75,Buy
72.59,2.0,3,2,3.0,3,CSGS,"CSG Systems International, Inc.",21.45,Buy
72.58,2.1,3,2,6,5,KEY,KeyCorp,14.63,Buy
72.58,2.4,2,2,6,8,AES,The AES Corporation,17.12,Buy
72.55,2.2,3,2,6,4,LLY,Eli Lilly and Company,10.27,Buy
72.55,2.1,3,2,6,2,COL,"Rockwell Collins, Inc.",-5.56,Buy
72.55,2.2,3,2,6,5,TPH,"TRI Pointe Group, Inc.",16.96,Buy
72.52,2.3,3,2,1.0,8,TRUE,"TrueCar, Inc.",11.79,Buy
72.52,2.2,3,2,6,9,AR,Antero Resources Corporation,43.44,Buy
72.52,2.1,3,2,6,5,KRC,Kilroy Realty Corporation,14.27,Buy
72.51,1.8,3,2,2.0,7,VRTX,Vertex Pharmaceuticals Incorporated,17.59,Buy
72.5,2.0,3,2,3.0,2,IBKC,IBERIABANK Corporation,14.14,Buy
72.5,1.9,3,2,6,6,BSX,Boston Scientific Corporation,15.84,Buy
72.5,2.3,3,2,6,6,PSXP,Phillips 66 Partners LP,25.83,Buy
72.49,3.0,3,2,6,4,AMN,AMN Healthcare Services Inc,29.93,Buy
72.48,2.1,3,2,2.0,10,NBL,Noble Energy Inc.,44.87,Buy
72.45,1.8,3,2,6,4,MRCY,Mercury Systems Inc,-0.29,Buy
72.45,2.2,3,2,6,6,VLP,Valero Energy Partners LP,23.01,Buy
72.43,2.2,3,2,6,5,KFY,Korn/Ferry International,16.24,Buy
72.41,2.3,2,2,2.5,7,SPSC,"SPS Commerce, Inc.",16.88,Buy
72.41,2.3,3,2,6,3,CE,Celanese Corporation,5.28,Buy
72.39,2.2,5,2,1.0,6,ARLP,"Alliance Resource Partners, L.P.",45.08,Buy
72.39,2.2,3,2,2.0,7,AMBA,"Ambarella, Inc.",26.76,Buy
72.39,2.0,3,2,2.5,3,NTES,"NetEase, Inc.",7.53,Buy
72.39,2.0,3,2,6,5,AYI,Acuity Brands Inc,10.99,Buy
72.36,1.8,3,1,2.2,9,INCY,Incyte Corporation,9.85,Buy
72.34,2.0,3,2,3.0,3,PLCE,"Children&#39;s Place, Inc. (The)",19.7,Buy
72.32,2.0,3,2,6,5,HELE,Helen of Troy Limited,10.56,Buy
72.31,2.3,3,2,6,4,MRK,"Merck & Company, Inc.",11.39,Buy
72.3,2.0,2,2,6,9,HSC,Harsco Corporation,12.12,Buy
72.3,2.0,4,1,6,5,TYL,"Tyler Technologies, Inc.",10.44,Buy
72.28,2.0,3,1,2.0,8,LGND,Ligand Pharmaceuticals Incorporated,2.6,Buy
72.28,2.1,3,2,6,5,KKR,KKR & Co. L.P.,12.82,Buy
72.26,2.1,3,2,1.5,7,PCTY,Paylocity Holding Corporation,10.81,Buy
