Rating,Ticker,Company Name,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Projected Change % in 12 Months,CNN Recommendation
77.66,ASML,ASML Holding N.V.,2.30,2,2,2.5,1,3.43,1
77.62,HUN,Huntsman Corporation,2.00,3,1,6,5,14.77,1
77.6,SIR,Select Income REIT,2.80,3,2,1.0,7,30.61,1
77.59,HALO,"Halozyme Therapeutics, Inc.",2.30,2,2,1.0,11,32.23,1
77.59,SEM,Select Medical Holdings Corporation,2.70,1,3,6,5,14.63,1
77.57,SHOO,"Steven Madden, Ltd.",2.20,3,2,1.0,4,10.43,1
77.54,PRAH,"PRA Health Sciences, Inc.",1.50,2,1,3.0,5,16.88,1
77.54,KAR,"KAR Auction Services, Inc",1.70,3,1,6,5,14.35,1
77.53,MGLN,"Magellan Health, Inc.",2.30,2,2,6,5,14.32,1
77.5,DERM,"Dermira, Inc.",2.00,3,2,1.0,10,93.68,1
77.5,PI,"Impinj, Inc.",2.20,3,2,1.0,10,51.71,1
77.5,SNA,Snap-On Incorporated,1.00,3,2,6,5,39.16,1
77.47,HZNP,Horizon Pharma plc,1.90,3,1,1.0,11,31.48,1
77.47,ARMK,Aramark,2.20,3,1,6,5,14.01,1
77.46,VGR,Vector Group Ltd.,1.00,3,1,6,7,27.3,1
77.44,PCLN,The Priceline Group Inc. ,2.00,3,2,1.5,3,15.5,1
77.44,AL,Air Lease Corporation,2.00,3,1,6,5,13.87,1
77.43,EBS,"Emergent Biosolutions, Inc.",1.80,3,1,6,5,13.8,1
77.41,IPAR,"Inter Parfums, Inc.",1.90,3,2,1.5,3,15.28,1
77.38,ESE,ESCO Technologies Inc.,2.30,3,2,6,3,25.23,1
77.36,AVXS,"AveXis, Inc.",1.50,4,1,1.0,17,11.8,1
77.36,NKTR,Nektar Therapeutics,1.70,3,1,1.5,12,52.42,1
77.34,CODI,Compass Diversified Holdings,1.70,3,1,6,5,13.37,1
77.32,CRTO,Criteo S.A.,2.10,3,2,1.5,5,28.07,1
77.3,ENSG,"The Ensign Group, Inc.",2.10,3,2,1.0,5,15.46,1
77.22,ARCC,Ares Capital Corporation,2.00,3,2,1.0,5,15.01,1
77.22,CBPO,"China Biologic Products, Inc.",1.60,4,6,1.0,5,37.78,1
77.21,CB,D/B/A Chubb Limited New,2.10,3,2,6,1,11.03,1
77.19,MDT,Medtronic plc,2.30,3,2,6,2,17.62,1
77.18,DXCM,"DexCom, Inc.",1.70,3,1,1.0,9,16.42,1
77.16,EGHT,8x8 Inc,2.10,3,2,1.0,8,34.62,1
77.13,PAG,"Penske Automotive Group, Inc.",2.00,3,2,6,5,37.33,1
77.12,IAC,IAC/InterActiveCorp,1.80,4,1,1.4000000000000004,5,24.37,1
77.08,CTSH,Cognizant Technology Solutions Corporation,2.20,3,2,1.7000000000000002,2,11.62,1
77.08,CACI,"CACI International, Inc.",2.10,2,2,6,5,12.09,1
77.06,BNCL,"Beneficial Bancorp, Inc.",2.30,1,2,1.0,4,7.38,2
77.06,KKR,KKR & Co. L.P.,2.10,3,2,6,3,23.62,1
77.05,JCOM,"j2 Global, Inc.",1.70,4,1,6,5,36.93,1
77.05,LEA,Lear Corporation,2.50,3,2,6,1,10.23,1
77.05,EDU,"New Oriental Education & Technology Group, Inc.",1.80,3,1,6,5,11.92,1
77.04,SCHL,Scholastic Corporation,2.50,3,2,1.0,5,13.9,1
77.03,ALRM,"Alarm.com Holdings, Inc.",2.10,2,2,1.0,7,2.2,1
77.03,CHGG,"Chegg, Inc.",1.80,2,1,6,8,6.84,1
77.03,LOW,"Lowe&#39;s Companies, Inc.",2.20,3,2,6,3,23.46,1
77.03,TFX,Teleflex Incorporated,1.90,3,2,6,1,10.16,1
77.03,TRTN,Triton International Limited,1.80,1,1,6,12,8.49,1
77.02,TMUS,"T-Mobile US, Inc.",2.10,3,2,1.5,3,12.95,1
77.0,RARE,Ultragenyx Pharmaceutical Inc.,2.20,3,2,2.6,17,62.7,1
77.0,MXL,"MaxLinear, Inc",1.70,4,1,6,7,57.77,1
77.0,TPC,Tutor Perini Corporation,1.90,4,1,6,7,55.93,1
76.97,CSFL,"CenterState Banks, Inc.",2.20,2,2,3.0,2,18.51,1
76.94,SATS,EchoStar Corporation,1.50,3,1,6,7,24.72,1
76.94,EXPE,"Expedia, Inc.",2.00,3,2,1.2000000000000002,5,18.3,1
76.94,FBC,"Flagstar Bancorp, Inc.",2.40,2,2,6,5,11.36,1
76.93,SWK,"Stanley Black & Decker, Inc.",2.40,3,2,6,2,16.32,1
76.92,AFG,"American Financial Group, Inc.",1.80,3,2,6,1,9.61,1
76.92,DD,E.I. du Pont de Nemours and Company,2.20,2,2,6,5,11.26,1
76.85,APD,"Air Products and Chemicals, Inc.",2.30,2,2,6,5,10.93,1
76.85,KMX,CarMax Inc,2.40,2,2,6,5,10.9,1
76.8,FTAI,Fortress Transportation and Infrastructure Investors LLC,1.60,3,1,6,6,17.31,1
76.78,DLB,Dolby Laboratories,1.90,3,2,6,3,22.22,1
76.78,TEP,"Tallgrass Energy Partners, LP",2.10,3,2,6,4,28.92,1
76.76,FANG,"Diamondback Energy, Inc.",1.90,3,1,1.7999999999999998,8,27.23,1
76.69,NCR,NCR Corporation,1.90,3,2,6,5,35.14,1
76.68,ASGN,"On Assignment, Inc.",1.90,4,1,6,3,21.74,1
76.67,BABY,Natus Medical Incorporated,2.00,4,2,1.0,7,50.47,1
76.66,SMCI,"Super Micro Computer, Inc.",2.00,3,2,1.0,6,18.3,1
76.66,CIEN,Ciena Corporation,2.00,3,2,6,5,34.96,1
76.65,EFX,"Equifax, Inc.",1.90,3,2,6,1,8.23,1
76.65,TYL,"Tyler Technologies, Inc.",2.00,3,1,6,5,9.91,1
76.62,INXN,InterXion Holding N.V.,1.60,3,1,6,5,9.78,1
76.6,BWP,Boardwalk Pipeline Partners L.P.,2.30,3,2,6,6,41.32,1
76.6,SPXC,SPX Corporation,2.50,2,2,6,8,29.65,1
76.59,IR,Ingersoll-Rand plc (Ireland),2.20,3,2,6,2,14.63,1
76.56,IBKC,IBERIABANK Corporation,1.90,3,1,3.0,3,22.72,1
76.55,AGIO,"Agios Pharmaceuticals, Inc.",1.90,3,1,1.0,11,25.96,1
76.53,PDCE,"PDC Energy, Inc.",2.00,3,2,1.5,9,53.51,1
76.5,FIVE,"Five Below, Inc.",2.10,2,2,2.3,5,18.18,1
76.44,ICE,Intercontinental Exchange Inc.,2.00,3,2,6,1,7.2,1
76.44,NUE,Nucor Corporation,2.10,3,2,6,4,27.18,1
76.42,V,Visa Inc.,1.90,3,1,3.0,1,8.54,1
76.41,ELY,Callaway Golf Company,2.20,2,2,6,7,22.04,1
76.41,TX,Ternium S.A.,2.10,3,1,6,5,8.73,1
76.4,AMN,AMN Healthcare Services Inc,3.00,3,2,6,4,26.99,1
76.39,TSRO,"TESARO, Inc.",2.00,3,2,1.0,11,51.35,1
76.35,YNDX,Yandex N.V.,2.20,3,2,1.0,6,16.43,1
76.34,EA,Electronic Arts Inc.,1.90,3,2,1.7999999999999998,2,9.73,1
76.31,PTLA,"Portola Pharmaceuticals, Inc.",1.70,3,1,1.0,11,24.53,1
76.3,SUPN,"Supernus Pharmaceuticals, Inc.",2.00,3,6,1.0,5,8.17,1
76.29,HON,Honeywell International Inc.,1.80,3,2,6,1,6.47,1
76.27,AJG,Arthur J. Gallagher & Co.,2.40,3,2,6,1,6.33,1
76.25,FAST,Fastenal Company,2.10,3,2,1.5,5,21.68,1
76.24,CCL,Carnival Corporation,2.00,3,2,6,1,6.21,1
76.23,MHK,"Mohawk Industries, Inc.",1.90,3,2,6,2,12.83,1
76.18,CX,Cemex S.A.B. de C.V.,2.30,3,1,6,7,20.88,1
76.14,MIME,Mimecast Limited,1.80,3,1,1.0,10,16.86,1
76.14,FMS,Fresenius Medical Care Corporation,1.80,3,2,6,2,12.35,1
76.12,SYK,Stryker Corporation,2.20,3,2,6,2,12.27,1
76.1,MTU,Mitsubishi UFJ Financial Group Inc,1.00,2,2,6,8,27.18,1
76.08,OZRK,Bank of the Ozarks,1.90,4,2,1.0,5,33.16,1
76.07,CTRP,"Ctrip.com International, Ltd.",1.80,3,1,2.0,7,21.42,1
76.07,ZNGA,Zynga Inc.,2.40,2,2,1.5,8,15.6,1
76.06,BIIB,Biogen Inc.,2.10,3,2,1.5999999999999996,4,16.38,1
76.03,YY,YY Inc.,2.00,3,2,1.0,6,14.54,1
76.03,SHW,Sherwin-Williams Company (The),2.20,3,2,6,2,11.81,1
76.02,MA,Mastercard Incorporated,1.90,3,2,6,1,5.11,1
76.01,BC,Brunswick Corporation,2.10,3,2,6,5,31.71,1
76.01,LPL,"LG Display Co., Ltd.",2.80,3,2,6,5,31.74,1
75.97,MNR,Monmouth Real Estate Investment Corporation,1.30,3,1,6,5,6.52,1
75.97,INN,"Summit Hotel Properties, Inc.",2.10,3,2,6,4,24.83,1
75.95,HDS,"HD Supply Holdings, Inc.",2.30,2,2,2.4,6,24.04,1
75.95,CTLT,"Catalent, Inc.",1.90,2,2,6,4,-0.23,1
75.95,LH,Laboratory Corporation of America Holdings,2.20,3,2,6,2,11.4,1
75.92,JBLU,JetBlue Airways Corporation,2.60,3,2,1.7999999999999998,5,27.16,1
75.88,CNC,Centene Corporation,2.10,3,2,6,2,11.09,1
75.86,DSGX,The Descartes Systems Group Inc.,2.10,2,2,1.7999999999999998,5,1.85,1
75.84,FOXA,"Twenty-First Century Fox, Inc.",2.20,3,2,1.5999999999999996,6,28.39,1
75.84,FNF,"Fidelity National Financial, Inc.",2.00,3,2,6,1,4.21,1
75.8,FCB,"FCB Financial Holdings, Inc.",2.30,3,2,6,4,24.0,1
75.77,HOLX,"Hologic, Inc.",1.90,3,2,1.9000000000000004,5,28.76,1
75.75,LTXB,"LegacyTexas Financial Group, Inc.",2.20,3,2,2.0,3,17.84,1
75.75,PF,"Pinnacle Foods, Inc.",1.70,3,1,6,5,5.43,1
75.75,LUV,Southwest Airlines Company,1.90,3,2,6,5,30.41,1
75.73,BLK,"BlackRock, Inc.",2.10,3,2,6,2,10.34,1
75.72,MNST,Monster Beverage Corporation,2.00,3,2,1.5999999999999996,3,7.67,1
75.71,AAPL,Apple Inc.,2.00,3,2,1.7000000000000002,3,10.07,1
75.67,BMCH,"BMC Stock Holdings, Inc.",1.80,4,1,1.0,8,25.67,1
75.67,FL,"Foot Locker, Inc.",2.50,3,2,6,8,88.49,1
75.67,WBC,Wabco Holdings Inc.,2.00,2,2,6,5,5.01,1
75.66,FOLD,"Amicus Therapeutics, Inc.",1.50,3,1,1.0,12,27.29,1
75.66,PAYC,"Paycom Software, Inc.",1.80,2,2,6,5,4.95,1
75.65,WHR,Whirlpool Corporation,2.30,3,2,6,4,23.25,1
75.64,HAL,Halliburton Company,1.80,3,1,6,10,38.18,1
75.64,RS,Reliance Steel & Aluminum Co.,2.30,3,2,6,3,16.54,1
75.63,LLL,"L3 Technologies, Inc.",2.10,3,2,6,2,9.83,1
75.59,TECH,Bio-Techne Corp,1.90,3,2,1.0,5,5.19,1
75.59,BDX,"Becton, Dickinson and Company",1.90,3,2,6,2,9.61,1
75.57,OSK,Oshkosh Corporation,2.10,3,2,6,2,9.51,1
75.56,TIVO,TiVo Corporation,2.60,3,1,3.0,8,61.73,1
75.56,XPER,Xperi Corporation,1.50,5,1,1.0,8,95.93,1
75.53,HI,Hillenbrand Inc,2.30,3,2,6,5,29.3,1
75.52,FLEX,Flex Ltd.,1.70,4,1,1.7999999999999998,4,18.1,1
75.51,WGO,"Winnebago Industries, Inc.",6,3,2,6,2,9.2,1
75.48,ZION,Zions Bancorporation,2.30,1,2,1.9000000000000004,3,13.69,2
75.48,ARCO,Arcos Dorados Holdings Inc.,2.00,3,1,6,7,17.38,1
75.45,IPHI,Inphi Corporation,1.80,3,1,6,8,23.91,1
75.43,TRUE,"TrueCar, Inc.",2.30,3,2,1.0,9,30.94,1
75.43,ADC,Agree Realty Corporation,1.80,3,2,6,2,8.81,1
75.34,FNB,F.N.B. Corporation,1.80,3,2,6,5,28.35,1
75.33,TREE,"LendingTree, Inc.",1.40,4,1,1.2000000000000002,5,8.67,1
75.29,BCC,"Boise Cascade, L.L.C.",2.00,3,2,6,5,28.11,1
75.28,ADI,"Analog Devices, Inc.",2.20,3,2,2.0,4,21.7,1
75.28,ECPG,Encore Capital Group Inc,2.10,3,2,1.0,8,23.37,1
75.28,FIVN,"Five9, Inc.",2.20,2,2,1.0,11,18.33,1
75.25,INTC,Intel Corporation,2.60,2,2,2.5,5,15.64,1
75.24,AXDX,"Accelerate Diagnostics, Inc.",1.50,3,1,6,11,42.86,1
75.22,MLHR,"Herman Miller, Inc.",2.00,1,2,2.0,3,14.63,2
75.19,CNQ,Canadian Natural Resources Limited,1.70,3,1,6,8,22.62,1
75.19,CUB,Cubic Corporation,1.80,3,1,6,8,22.62,1
75.19,PH,Parker-Hannifin Corporation,2.00,3,2,6,3,14.3,1
75.14,HUM,Humana Inc.,1.90,3,2,6,1,0.7,1
75.12,HRS,Harris Corporation,1.80,4,1,6,2,7.28,1
75.09,FDX,FedEx Corporation,1.90,4,1,6,3,13.78,1
75.09,VG,Vonage Holdings Corp.,1.60,3,1,6,7,15.43,1
75.06,Z,"Zillow Group, Inc.",2.50,1,2,1.7999999999999998,7,35.38,2
75.04,ERF,Enerplus Corporation,2.00,3,1,6,9,28.51,1
75.02,GPK,Graphic Packaging Holding Company,2.00,4,1,6,4,20.12,1
75.0,OSB,Norbord Inc.,2.50,3,2,6,3,13.33,1
74.98,BHLB,"Berkshire Hills Bancorp, Inc.",2.30,3,2,6,4,19.88,1
74.97,GWB,"Great Western Bancorp, Inc.",1.90,4,1,6,5,26.51,1
74.96,TKC,Turkcell Iletisim Hizmetleri AS,2.20,3,1,6,6,8.13,1
74.95,MASI,Masimo Corporation,2.00,2,2,1.0,5,26.38,2
74.95,UGI,UGI Corporation,2.50,2,2,6,5,1.4,1
74.89,ALL,Allstate Corporation (The),2.20,3,2,6,2,6.11,1
74.89,LYG,Lloyds Banking Group Plc,4.00,2,2,6,8,21.12,1
74.89,TDY,Teledyne Technologies Incorporated,2.70,1,2,6,2,6.1,2
74.86,KT,KT Corporation,3.00,2,2,6,6,7.63,1
74.8,HSC,Harsco Corporation,2.00,2,2,6,8,20.66,1
74.79,ROP,"Roper Technologies, Inc.",1.90,3,2,6,2,5.63,1
74.77,TXT,Textron Inc.,2.30,3,2,6,3,12.18,1
74.76,RTN,Raytheon Company,1.70,3,2,6,2,5.46,1
74.75,IVR,INVESCO MORTGAGE CAPITAL INC,2.50,1,2,6,9,2.1,1
74.74,ANTM,"Anthem, Inc.",2.10,3,2,6,2,5.38,1
74.7,WM,"Waste Management, Inc.",2.20,3,2,6,2,5.15,1
74.68,TTEK,"Tetra Tech, Inc.",2.30,4,2,1.5,3,23.92,1
74.64,TILE,"Interface, Inc.",2.50,3,2,1.7000000000000002,5,17.02,1
74.64,ADS,Alliance Data Systems Corporation,2.30,3,2,6,5,24.85,1
74.62,ACXM,Acxiom Corporation,1.70,4,1,2.0,8,44.4,1
74.62,CRI,"Carter&#39;s, Inc.",1.90,3,2,6,5,24.78,1
74.62,LUK,Leucadia National Corporation,1.00,3,2,6,5,24.79,1
74.61,AYI,Acuity Brands Inc,2.00,3,2,6,5,24.71,1
74.61,SXI,Standex International Corporation,2.00,3,2,6,5,24.7,1
74.6,PTC,PTC Inc.,1.90,3,2,1.0,8,19.27,1
74.58,PTEN,"Patterson-UTI Energy, Inc.",2.20,3,2,1.7000000000000002,10,60.15,1
74.58,SCHW,The Charles Schwab Corporation,2.00,3,2,6,4,17.88,1
74.57,SUM,"Summit Materials, Inc.",1.60,3,2,6,5,24.51,1
74.54,TPH,"TRI Pointe Group, Inc.",2.30,3,2,6,5,24.37,1
74.52,HMSY,HMS Holdings Corp,1.80,3,2,1.5,7,24.65,1
74.49,DAR,Darling Ingredients Inc.,1.60,3,1,6,6,5.76,1
74.43,TRU,TransUnion,2.00,2,2,6,6,5.49,1
74.4,LKQ,LKQ Corporation,1.60,3,2,2.2,3,14.71,1
74.39,NKE,"Nike, Inc.",2.30,3,2,6,4,16.95,1
74.37,BZUN,Baozun Inc.,2.00,2,1,6,8,-6.47,1
74.37,KTOS,"Kratos Defense & Security Solutions, Inc.",2.10,3,2,1.0,8,17.89,1
74.37,INGR,Ingredion Incorporated,2.50,2,3,6,3,10.18,1
74.36,ATHM,Autohome Inc.,2.40,2,2,6,4,-8.19,1
74.35,ACN,Accenture plc,2.30,3,2,6,2,3.44,1
74.34,CSII,"Cardiovascular Systems, Inc.",2.00,3,2,1.0,9,24.4,1
74.33,AMC,"AMC Entertainment Holdings, Inc.",2.30,3,2,6,9,100.8,1
74.33,ETP,"Energy Transfer Partners, L.P.",1.80,3,2,6,9,51.6,1
74.31,JBT,John Bean Technologies Corporation,1.90,3,2,6,4,16.54,1
74.29,DCM,"NTT DOCOMO, Inc",3.00,3,2,6,4,16.43,1
74.28,PFPT,"Proofpoint, Inc.",1.80,3,1,1.0,11,12.37,1
74.24,CHDN,"Churchill Downs, Incorporated",2.60,2,2,1.0,1,-4.54,2
74.23,PGR,Progressive Corporation (The),2.30,3,2,6,1,-3.87,1
74.22,TECK,Teck Resources Ltd,1.90,3,1,6,7,11.11,1
74.2,ADBE,Adobe Systems Incorporated,1.90,3,2,1.9000000000000004,3,6.04,1
74.2,FIS,"Fidelity National Information Services, Inc.",1.80,3,2,6,3,9.34,1
74.2,MSI,"Motorola Solutions, Inc.",2.40,2,2,6,7,10.98,1
74.15,IART,Integra LifeSciences Holdings Corporation,1.90,3,2,1.7000000000000002,5,14.07,1
74.15,TEN,Tenneco Inc.,6,3,2,6,6,29.08,1
74.14,AJRD,"Aerojet Rocketdyne Holdings, Inc. ",1.80,1,2,6,9,-0.99,1
74.13,PSXP,Phillips 66 Partners LP,2.20,3,2,6,6,29.0,1
74.12,CRM,Salesforce.com Inc,1.90,3,1,6,7,10.62,1
74.11,LLY,Eli Lilly and Company,2.20,3,2,6,4,15.57,1
74.1,LAZ,Lazard Ltd.,2.10,3,2,6,5,22.18,1
74.1,PBA,Pembina Pipeline Corp.,2.00,3,2,6,5,22.18,1
74.09,SBUX,Starbucks Corporation,2.00,4,2,1.5,3,20.38,1
74.06,CSX,CSX Corporation,2.00,3,2,2.0,5,21.03,1
74.04,CORT,Corcept Therapeutics Incorporated,3.00,2,2,6,3,-16.49,1
74.04,VIRT,"Virtu Financial, Inc.",3.00,1,3,1.0,9,-2.44,1
74.02,DLPH,Delphi Automotive plc,1.90,3,2,6,3,8.45,1
74.0,CLGX,"CoreLogic, Inc.",2.10,3,2,6,3,8.32,1
73.99,PACW,PacWest Bancorp,2.20,3,2,2.0,5,20.61,1
73.99,CHA,China Telecom Corp Ltd,1.00,2,2,6,9,23.26,1
73.99,ENBL,"Enable Midstream Partners, LP",2.50,3,2,6,6,28.3,1
73.98,REXR,"Rexford Industrial Realty, Inc.",2.10,2,2,6,5,-3.41,1
73.98,VLP,Valero Energy Partners LP,2.20,3,2,6,6,28.24,1
73.97,WES,"Western Gas Partners, LP",2.40,3,2,6,6,28.18,1
73.94,CIGI,Colliers International Group Inc. ,1.90,4,1,1.5999999999999996,7,23.64,1
73.94,CRL,"Charles River Laboratories International, Inc.",2.20,3,2,6,2,1.35,1
73.93,SPG,"Simon Property Group, Inc.",1.90,3,2,6,5,21.32,1
73.91,HBI,Hanesbrands Inc.,1.90,3,2,6,5,21.2,1
73.9,GLPG,Galapagos NV,1.70,3,1,6,8,16.17,1
73.88,TWOU,"2U, Inc.",1.40,4,1,1.0,8,14.93,1
73.88,LADR,Ladder Capital Corp,2.20,3,1,6,8,16.06,1
73.85,CNNX,Cone Midstream Partners LP,1.90,3,2,6,8,40.93,1
73.85,GD,General Dynamics Corporation,2.00,3,2,6,3,7.56,1
73.83,TXN,Texas Instruments Incorporated,2.40,2,2,1.7000000000000002,1,10.47,2
73.83,SMG,Scotts Miracle-Gro Company (The),2.30,3,2,6,3,7.48,1
73.81,MMC,"Marsh & McLennan Companies, Inc.",2.20,3,2,6,3,7.36,1
73.79,CE,Celanese Corporation,2.30,3,2,6,3,7.3,1
73.75,PE,"Parsley Energy, Inc.",1.80,3,1,3.7,7,51.15,1
73.74,COL,"Rockwell Collins, Inc.",6,3,2,6,2,0.38,1
73.72,EXC,Exelon Corporation,2.00,3,2,6,3,6.95,1
73.71,BAC,Bank of America Corporation,2.10,3,2,6,4,13.54,1
73.71,LNC,Lincoln National Corporation,2.30,3,2,6,4,13.55,1
73.61,STM,STMicroelectronics N.V.,2.50,3,2,6,3,6.4,1
73.61,DIS,Walt Disney Company (The),2.40,3,2,6,5,19.74,1
73.6,CSRA,CSRA Inc.,2.10,2,2,6,8,14.69,1
73.57,BANR,Banner Corporation,2.20,3,2,2.0,4,11.43,1
73.57,SPSC,"SPS Commerce, Inc.",2.30,2,2,2.5,7,18.93,1
73.57,BX,The Blackstone Group L.P.,1.70,3,2,6,5,19.53,1
73.54,XL,XL Group Ltd.,6,3,2,6,4,12.72,1
73.53,PBH,"Prestige Brand Holdings, Inc.",2.00,3,2,6,5,19.3,1
73.53,WBT,"Welbilt, Inc.",2.00,2,2,6,8,14.33,1
73.51,ARLP,"Alliance Resource Partners, L.P.",2.30,5,2,1.0,6,49.38,1
73.51,PENN,"Penn National Gaming, Inc.",2.30,3,2,1.0,8,12.71,1
73.5,BKU,"BankUnited, Inc.",2.30,3,2,6,5,19.19,1
73.5,PCG,Pacific Gas & Electric Co.,2.20,3,2,6,2,-0.82,1
73.5,STE,STERIS plc,1.90,3,2,2.0,4,10.97,1
73.48,ROST,"Ross Stores, Inc.",2.10,3,2,2.2,5,22.53,1
73.48,MRK,"Merck & Company, Inc.",2.30,3,2,6,4,12.39,1
73.47,BECN,"Beacon Roofing Supply, Inc.",2.10,4,2,1.7000000000000002,4,28.33,1
73.47,GPOR,Gulfport Energy Corporation,2.00,3,2,1.7000000000000002,11,74.85,1
73.47,GWPH,GW Pharmaceuticals Plc,2.30,3,2,1.7000000000000002,11,57.39,1
73.47,LXRX,"Lexicon Pharmaceuticals, Inc.",2.00,3,2,1.7000000000000002,11,70.33,1
73.45,KFY,Korn/Ferry International,2.20,3,2,6,5,18.94,1
73.44,NSIT,"Insight Enterprises, Inc.",2.70,2,2,6,3,30.51,2
73.42,CHTR,"Charter Communications, Inc.",6,3,2,1.2999999999999998,5,-0.34,1
73.42,STLD,"Steel Dynamics, Inc.",1.90,3,2,2.3,5,24.67,1
73.4,KEY,KeyCorp,2.20,3,2,6,5,18.68,1
73.35,AIG,"American International Group, Inc.",2.20,3,2,6,5,18.44,1
73.33,NBL,Noble Energy Inc.,2.10,3,2,2.0,10,55.01,1
73.32,KALU,Kaiser Aluminum Corporation,2.60,1,2,1.0,6,-1.72,2
73.28,LITE,Lumentum Holdings Inc.,2.10,3,2,1.7000000000000002,8,28.85,1
73.27,MRC,MRC Global Inc.,2.20,3,2,6,8,38.0,1
73.24,TEAM,Atlassian Corporation Plc,6,3,2,1.0,9,17.78,1
73.24,MCRN,Milacron Holdings Corp.,2.00,3,2,6,8,37.89,1
73.21,COF,Capital One Financial Corporation,2.40,3,2,6,5,17.72,1
73.19,A,"Agilent Technologies, Inc.",1.70,3,2,6,3,4.3,1
73.19,HD,"Home Depot, Inc. (The)",1.90,3,2,6,5,17.63,1
73.19,KEP,Korea Electric Power Corporation,1.00,3,2,6,6,24.26,1
73.18,ITT,ITT Inc.,2.10,3,2,6,6,24.24,1
73.17,AME,"AMTEK, Inc.",1.70,3,2,6,4,10.86,1
73.15,TPRE,Third Point Reinsurance Ltd.,1.80,3,2,6,5,17.44,1
73.11,SKX,"Skechers U.S.A., Inc.",2.00,3,2,6,6,23.89,1
73.06,CAG,"ConAgra Brands, Inc.",2.40,3,2,6,5,16.96,1
73.05,DHR,Danaher Corporation,1.80,3,2,6,4,10.23,1
73.04,SIX,Six Flags Entertainment Corporation New,1.80,3,2,6,7,30.19,1
73.01,LVS,Las Vegas Sands Corp.,2.20,3,2,6,4,10.07,1
73.0,OAS,Oasis Petroleum Inc.,2.10,3,2,6,10,63.27,1
73.0,ZTS,Zoetis Inc.,2.00,3,2,6,4,10.01,1
72.99,TVTY,"Tivity Health, Inc.",1.50,4,1,1.0,5,16.6,4
72.97,SABR,Sabre Corporation,2.00,4,2,1.2000000000000002,8,39.51,1
72.94,HTH,Hilltop Holdings Inc.,2.30,3,2,6,6,23.03,1
72.94,RES,"RPC, Inc.",2.30,3,2,6,7,29.69,1
72.93,GBX,"Greenbrier Companies, Inc. (The)",2.30,3,2,6,5,16.31,1
72.93,IP,International Paper Company,2.10,3,2,6,5,16.3,1
72.92,PINC,"Premier, Inc.",1.60,3,1,2.5,8,21.69,1
72.9,BABA,Alibaba Group Holding Limited,1.70,3,1,6,6,-2.16,1
72.87,BAP,Credicorp Ltd.,1.90,3,1,6,7,4.33,1
72.83,WBA,"Walgreens Boots Alliance, Inc.",2.00,3,2,2.4,4,16.98,1
72.82,CXO,Concho Resources Inc.,1.90,3,2,6,8,35.76,1
72.8,ATSG,"Air Transport Services Group, Inc",2.30,4,2,1.0,7,26.82,1
72.77,EMN,Eastman Chemical Company,2.20,3,2,6,4,8.84,1
72.76,DLTR,"Dollar Tree, Inc.",2.30,3,2,2.2,5,18.2,1
72.76,ATO,Atmos Energy Corporation,2.30,3,2,6,3,2.13,1
72.75,PLUS,ePlus inc.,2.30,2,2,1.0,2,-6.86,2
72.75,SYF,Synchrony Financial,1.90,3,2,6,5,15.4,1
72.74,ALLY,Ally Financial Inc.,2.10,3,2,6,5,15.35,1
72.74,APO,"Apollo Global Management, LLC",1.90,3,2,6,4,8.7,1
72.72,SIVB,SVB Financial Group,1.90,3,2,2.6,4,21.32,1
72.7,OXM,"Oxford Industries, Inc.",2.00,3,2,6,5,15.16,1
72.67,INGN,"Inogen, Inc",1.80,3,2,6,5,15.03,1
72.67,LM,"Legg Mason, Inc.",6,3,2,6,5,15.0,1
72.66,LBRDK,Liberty Broadband Corporation,2.00,4,1,1.0,7,0.98,1
72.66,DOC,Physicians Realty Trust,1.90,3,2,6,5,14.97,1
72.66,TSLX,"TPG Specialty Lending, Inc.",2.10,3,2,6,3,1.65,1
72.64,AR,Antero Resources Corporation,2.20,3,2,6,9,41.53,1
72.6,GLOG,GasLog LP.,1.70,3,1,6,8,9.67,1
72.59,FTNT,"Fortinet, Inc.",2.10,3,2,2.1,6,21.36,1
72.58,HELE,Helen of Troy Limited,2.00,3,2,6,5,14.55,1
72.58,AMG,"Affiliated Managers Group, Inc.",1.80,3,2,6,5,14.59,1
72.53,PYPL,"PayPal Holdings, Inc.",2.00,3,2,1.5999999999999996,6,8.51,1
72.52,PLNT,"Planet Fitness, Inc.",6,3,1,6,9,15.92,1
72.48,AMBA,"Ambarella, Inc.",2.20,3,2,2.0,7,24.9,1
72.47,CAVM,"Cavium, Inc.",2.10,3,2,2.0,8,31.47,1
72.47,TRMB,Trimble Inc.,2.10,3,2,2.0,5,11.46,1
72.46,UNP,Union Pacific Corporation,2.30,3,2,6,5,13.95,1
72.44,ACIW,"ACI Worldwide, Inc.",2.20,2,2,3.0,7,24.65,1
72.41,CCK,"Crown Holdings, Inc.",2.10,3,2,6,5,13.7,1
72.41,GEL,"Genesis Energy, L.P.",2.20,3,2,6,8,33.73,1
72.37,OA,"Orbital ATK, Inc.",1.70,3,1,6,8,8.54,1
72.35,MWA,MUELLER WATER PRODUCTS,2.10,3,2,6,6,20.07,1
72.33,CVS,CVS Health Corporation,2.10,3,2,6,5,13.34,1
72.32,NVCR,NovoCure Limited,1.80,3,1,1.7000000000000002,11,18.11,1
