Rating,Ticker,Company Name,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Projected Change % in 12 Months,CNN Recommendation
82.12,CC,Chemours Company (The),1.80,1,1,6,7,0.6,1
82.07,ORBK,Orbotech Ltd.,1.60,3,1,1.0,2,-0.92,1
82.02,ON,ON Semiconductor Corporation,2.10,2,2,1.0,2,-1.2,1
82.02,SIMO,Silicon Motion Technology Corporation,2.30,3,1,1.0,3,5.47,1
82.01,SHOO,"Steven Madden, Ltd.",2.20,2,2,1.0,3,5.39,1
81.93,MDLZ,"Mondelez International, Inc.",2.00,2,1,1.5999999999999996,7,21.57,1
81.91,MKSI,"MKS Instruments, Inc.",1.70,2,2,1.0,3,4.82,1
81.88,CRUS,"Cirrus Logic, Inc.",2.30,2,2,2.0,4,36.28,1
81.82,CENTA,Central Garden & Pet Company,1.00,1,2,2.0,4,10.9,1
81.81,NOVT,Novanta Inc.,2.00,1,1,6,5,-14.29,1
81.81,SSNC,"SS&C Technologies Holdings, Inc.",1.80,3,1,1.4000000000000004,2,7.55,1
81.73,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,2.80,2,2,2.0,3,28.71,1
81.67,MBI,"MBIA, Inc.",2.30,1,2,6,11,83.01,1
81.62,TFX,Teleflex Incorporated,1.60,3,1,6,1,8.11,1
81.61,NOMD,Nomad Foods Limited,2.00,1,1,6,11,24.74,1
81.49,FNGN,"Financial Engines, Inc.",1.60,3,1,1.0,6,22.28,1
81.48,AABA,Altaba Inc.,2.00,1,1,2.0,8,10.54,1
81.39,LOPE,"Grand Canyon Education, Inc.",1.50,3,1,1.0,2,-5.02,1
81.39,OSIS,"OSI Systems, Inc.",1.70,2,1,1.0,6,-3.31,1
81.39,GWRE,"Guidewire Software, Inc.",2.10,1,2,6,5,8.64,1
81.38,EDU,"New Oriental Education & Technology Group, Inc.",1.80,2,1,6,5,8.59,1
81.35,OLED,Universal Display Corporation,2.10,1,2,2.0,4,8.12,1
81.28,BGNE,"BeiGene, Ltd.",1.60,2,1,1.0,17,-18.62,1
81.27,ELP,Companhia Paranaense de Energia (COPEL),2.50,1,2,6,8,28.0,1
81.26,AAWW,Atlas Air Worldwide Holdings,2.20,2,2,1.0,4,7.58,1
81.14,ACN,Accenture plc,2.30,2,2,6,1,5.69,1
81.13,MPWR,"Monolithic Power Systems, Inc.",1.90,3,1,1.0,4,6.78,1
81.11,IBTX,"Independent Bank Group, Inc",2.00,3,1,1.0,5,13.3,1
81.11,SNP,China Petroleum & Chemical Corporation,1.00,3,1,6,5,32.23,1
81.11,SNE,Sony Corp Ord,1.00,2,2,6,4,25.57,1
81.09,LBTYK,Liberty Global plc,6,1,2,1.5,8,20.73,1
81.06,INXN,InterXion Holding N.V.,1.70,2,1,6,5,6.96,1
81.04,NRZ,New Residential Investment Corp.,1.90,1,1,6,8,1.86,1
80.95,JCOM,"j2 Global, Inc.",1.70,3,1,6,5,31.4,1
80.94,BPY,Brookfield Property Partners L.P.,1.80,1,1,6,9,8.03,1
80.91,ACAD,ACADIA Pharmaceuticals Inc.,1.90,2,1,1.0,11,27.14,1
80.9,TTMI,"TTM Technologies, Inc.",1.30,3,1,6,5,31.16,1
80.9,MA,Mastercard Incorporated,1.80,2,2,6,1,4.52,1
80.88,LDOS,"Leidos Holdings, Inc.",1.80,2,1,6,5,6.07,1
80.84,HQY,"HealthEquity, Inc.",1.80,3,1,1.0,5,11.73,1
80.78,WAL,Western Alliance Bancorporation,1.80,3,1,6,2,10.59,1
80.75,ACCO,Acco Brands Corporation,2.00,2,2,6,5,30.43,1
80.75,STZ,Constellation Brands Inc,2.10,2,2,6,1,3.76,1
80.68,GVA,Granite Construction Incorporated,1.80,3,1,6,2,10.07,1
80.65,NGVT,Ingevity Corporation,1.90,1,1,6,9,6.59,1
80.64,AVGO,Broadcom Limited,1.70,3,1,1.2999999999999998,5,18.01,1
80.64,TSS,"Total System Services, Inc.",2.30,2,2,6,1,3.2,1
80.61,OTEX,Open Text Corporation,2.10,3,1,1.4000000000000004,5,20.3,1
80.61,ESNT,Essent Group Ltd.,2.20,2,2,6,2,9.7,1
80.51,LBTYB,Liberty Global plc,6,1,2,1.5,8,17.2,1
80.48,MHK,"Mohawk Industries, Inc.",1.90,3,1,6,2,9.05,1
80.47,HON,Honeywell International Inc.,1.80,2,2,6,1,2.35,1
80.46,FSS,Federal Signal Corporation,2.00,2,1,6,4,-2.69,1
80.45,LBRDK,Liberty Broadband Corporation,2.00,3,1,1.0,7,22.68,1
80.42,ROCK,"Gibraltar Industries, Inc.",2.00,3,1,1.0,8,29.19,1
80.42,SNPS,"Synopsys, Inc.",1.90,2,2,1.7000000000000002,2,6.69,1
80.4,BURL,"Burlington Stores, Inc.",2.00,2,1,6,7,17.02,1
80.4,CM,Canadian Imperial Bank of Commerce,3.00,1,2,6,8,23.67,1
80.28,HCM,Hutchison China MediTech Limited,1.30,3,1,1.0,17,1.39,1
80.26,EA,Electronic Arts Inc.,1.90,2,2,1.7999999999999998,2,8.25,1
80.19,CNC,Centene Corporation,2.00,2,2,6,2,7.64,1
80.17,AMTD,TD Ameritrade Holding Corporation,2.30,1,2,2.2,3,-0.66,1
80.17,GDOT,Green Dot Corporation,2.10,1,2,6,3,-10.83,1
80.09,PZZA,"Papa John&#39;s International, Inc.",2.00,3,2,1.0,5,32.22,1
80.08,VRTX,Vertex Pharmaceuticals Incorporated,1.80,1,2,1.9000000000000004,7,17.99,1
80.08,YNDX,Yandex N.V.,2.30,2,2,1.0,6,13.81,1
80.07,FMC,FMC Corporation,2.20,1,2,6,5,2.02,1
80.0,RDUS,"Radius Health, Inc.",2.00,4,2,1.0,17,62.54,1
80.0,SGYP,"Synergy Pharmaceuticals, Inc.",2.00,4,2,1.0,17,174.57,1
79.99,ALRM,"Alarm.com Holdings, Inc.",2.10,1,2,1.0,7,-5.08,1
79.99,V,Visa Inc.,1.80,2,1,3.0,1,4.94,1
79.98,LAUR,"Laureate Education, Inc.",1.90,3,2,1.0,17,24.91,1
79.96,GBX,"Greenbrier Companies, Inc. (The)",2.30,1,2,6,5,1.49,1
79.96,NEE,"NextEra Energy, Inc.",1.90,3,1,6,2,6.46,1
79.94,AAV,Advantage Oil & Gas Ltd,2.20,3,1,6,7,39.69,1
79.94,OC,Owens Corning Inc,2.10,2,2,6,1,-0.32,1
79.92,CPE,Callon Petroleum Company,1.80,3,1,6,8,46.25,1
79.88,NVDA,NVIDIA Corporation,2.40,1,2,2.0,4,-0.72,1
79.86,BWXT,"BWX Technologies, Inc.",1.90,2,1,6,5,0.99,1
79.83,GIB,"CGI Group, Inc.",2.40,2,2,6,3,12.47,1
79.81,PBH,"Prestige Brand Holdings, Inc.",2.00,2,2,6,5,25.72,1
79.8,CBM,Cambrex Corporation,1.50,3,1,6,4,19.01,1
79.74,SHPG,Shire plc,1.90,3,1,1.5,9,44.28,1
79.71,IPGP,IPG Photonics Corporation,1.90,2,2,1.4000000000000004,2,-5.1,1
79.68,NWS,News Corporation,6,1,2,1.7000000000000002,8,17.22,1
79.68,MNR,Monmouth Real Estate Investment Corporation,1.60,2,1,6,5,0.06,1
79.67,IAC,IAC/InterActiveCorp,1.80,3,1,1.5999999999999996,3,6.35,1
79.63,STL,Sterling Bancorp,2.50,3,1,6,4,18.13,1
79.58,ARRS,ARRIS International plc,1.80,3,1,1.0,7,17.48,1
79.48,AVXS,"AveXis, Inc.",1.80,3,1,1.5,17,9.92,1
79.48,MB,"MINDBODY, Inc.",2.20,2,1,1.0,10,11.9,1
79.44,PLAY,"Dave & Buster&#39;s Entertainment, Inc.",1.60,3,6,1.0,8,43.86,1
79.4,HAWK,"Blackhawk Network Holdings, Inc.",1.90,3,1,1.0,7,16.41,1
79.4,HUM,Humana Inc.,1.90,2,2,6,2,3.69,1
79.35,CHA,China Telecom Corp Ltd,1.00,1,2,6,8,18.42,1
79.33,GLNG,Golar LNG Limited,1.50,3,6,1.0,9,55.49,1
79.33,EVHC,Envision Healthcare Corporation,1.60,3,1,6,9,57.16,1
79.33,MGM,MGM Resorts International,1.90,3,1,6,5,23.34,1
79.32,PPBI,Pacific Premier Bancorp Inc,1.90,3,2,1.0,2,7.59,1
79.31,ADBE,Adobe Systems Incorporated,1.90,2,2,1.7999999999999998,3,9.18,1
79.28,PAC,"Grupo Aeroportuario Del Pacifico, S.A. de C.V.",3.00,3,2,6,1,21.4,1
79.26,AMT,American Tower Corporation (REIT),1.70,3,1,6,3,9.63,1
79.25,SWK,"Stanley Black & Decker, Inc.",2.30,2,2,6,2,2.9,1
79.23,RTN,Raytheon Company,1.70,3,1,6,2,2.81,1
79.21,GSM,Ferroglobe PLC,1.60,3,1,1.0,8,21.95,1
79.21,SKYW,"SkyWest, Inc.",2.00,2,2,1.0,5,1.95,1
79.2,NRG,"NRG Energy, Inc.",1.70,1,2,6,8,17.69,1
79.19,VNOM,Viper Energy Partners LP,1.80,1,1,3.0,6,8.47,1
79.17,BLK,"BlackRock, Inc.",2.00,2,2,6,2,2.54,1
79.15,EBIX,"Ebix, Inc.",1.30,3,1,6,5,22.4,1
79.11,KEYS,Keysight Technologies Inc.,1.80,1,2,6,8,17.22,1
79.1,MMC,"Marsh & McLennan Companies, Inc.",2.20,2,2,6,2,2.16,1
79.09,ESE,ESCO Technologies Inc.,2.30,2,2,6,3,8.77,1
79.09,HBI,Hanesbrands Inc.,2.10,2,2,6,5,22.11,1
79.0,OLLI,"Ollie&#39;s Bargain Outlet Holdings, Inc.",2.10,2,2,1.0,6,7.34,1
78.97,BLD,TopBuild Corp.,2.30,1,2,6,6,3.17,1
78.94,VNTV,"Vantiv, Inc.",2.10,2,2,6,3,8.02,1
78.92,XOG,"Extraction Oil & Gas, Inc.",1.80,4,1,1.0,17,19.6,1
78.91,CNQ,Canadian Natural Resources Limited,1.70,2,1,6,8,16.2,1
78.84,WSFS,WSFS Financial Corporation,1.70,3,2,1.0,2,4.73,1
78.84,FIS,"Fidelity National Information Services, Inc.",1.80,2,2,6,3,7.55,1
78.77,GIII,"G-III Apparel Group, LTD.",2.40,1,2,6,8,15.51,1
78.75,ROP,"Roper Technologies, Inc.",1.80,2,2,6,2,0.4,1
78.72,ACHC,"Acadia Healthcare Company, Inc.",1.70,3,1,1.5,8,31.49,1
78.71,PEGA,Pegasystems Inc.,2.00,3,1,1.0,6,5.62,1
78.7,SLM,SLM Corporation,1.80,4,1,1.0,6,30.51,1
78.67,CI,Cigna Corporation,1.80,2,2,6,2,0.03,1
78.61,ALXN,"Alexion Pharmaceuticals, Inc.",1.90,3,1,1.5,6,17.48,1
78.61,AIMC,Altra Industrial Motion Corp.,2.50,2,2,6,4,13.04,1
78.61,MTZ,"MasTec, Inc.",1.60,3,1,6,5,19.7,1
78.6,CRTO,Criteo S.A.,2.10,3,2,1.2000000000000002,6,34.96,1
78.59,SFNC,Simmons First National Corporation,2.40,2,2,6,3,6.26,1
78.58,LADR,Ladder Capital Corp,2.20,2,1,6,8,14.55,1
78.57,RCL,Royal Caribbean Cruises Ltd.,1.70,3,1,6,3,6.17,1
78.56,CDK,"CDK Global, Inc.",1.80,2,2,1.0,7,11.35,1
78.52,B,"Barnes Group, Inc.",2.30,2,2,6,1,-7.42,1
78.51,SEIC,SEI Investments Company,2.00,3,2,1.0,2,2.74,1
78.45,ETFC,E*TRADE Financial Corporation,2.30,3,2,1.0,2,2.39,1
78.45,ANTM,"Anthem, Inc.",2.00,2,2,6,3,5.58,1
78.45,CBG,"CBRE Group, Inc.",1.90,2,2,6,3,5.56,1
78.42,OEC,Orion Engineered Carbons S.A,2.40,1,2,6,6,0.43,1
78.38,LTXB,"LegacyTexas Financial Group, Inc.",2.20,2,2,2.0,3,8.59,1
78.38,ROG,Rogers Corporation,1.80,3,1,6,2,-1.43,1
78.32,EQM,"EQT Midstream Partners, LP",1.70,3,1,6,6,24.92,1
78.27,CIT,CIT Group Inc (DEL),2.20,1,2,6,7,6.34,1
78.26,TRTN,Triton International Limited,1.80,1,1,6,12,14.61,1
78.23,GOOGL,Alphabet Inc.,1.80,3,1,1.5,5,8.54,1
78.17,PBA,Pembina Pipeline Corp.,2.00,3,1,6,5,17.52,1
78.16,RDN,Radian Group Inc.,1.80,3,1,6,5,17.46,1
78.15,LRCX,Lam Research Corporation,2.00,4,1,1.4000000000000004,1,3.88,1
78.14,MASI,Masimo Corporation,2.00,3,2,1.0,5,20.5,1
78.13,TRP,TransCanada Corporation,2.00,3,1,6,5,17.34,1
78.12,MSFT,Microsoft Corporation,1.90,3,2,1.2999999999999998,2,7.89,1
78.1,EMN,Eastman Chemical Company,2.20,2,2,6,3,3.85,1
78.06,PTLA,"Portola Pharmaceuticals, Inc.",1.60,3,1,1.0,11,35.04,1
78.05,AMWD,American Woodmark Corporation,2.00,2,2,2.0,3,6.64,1
78.05,DXCM,"DexCom, Inc.",1.80,3,2,1.0,9,46.63,1
78.05,FLEX,Flex Ltd.,1.70,3,1,1.7999999999999998,4,8.31,1
78.0,EVH,"Evolent Health, Inc",1.50,3,1,6,10,62.53,1
77.94,CRI,"Carter&#39;s, Inc.",1.90,2,2,6,4,9.72,1
77.9,CDEV,"Centennial Resource Development, Inc.",6,2,1,3.0,17,14.5,1
77.9,HUN,Huntsman Corporation,1.80,3,1,6,5,16.15,1
77.89,GPK,Graphic Packaging Holding Company,2.00,3,1,6,4,9.46,1
77.88,WDC,Western Digital Corporation,2.00,4,1,1.7000000000000002,6,43.11,1
77.84,TD,Toronto Dominion Bank (The),2.50,1,2,6,7,4.19,1
77.82,TMUS,"T-Mobile US, Inc.",2.10,3,2,1.5,3,17.77,1
77.75,GD,General Dynamics Corporation,2.00,2,2,6,3,2.07,1
77.75,TSLX,"TPG Specialty Lending, Inc.",2.10,2,2,6,3,2.07,1
77.68,EPD,Enterprise Products Partners L.P.,1.60,3,1,6,6,21.72,1
77.67,PSDO,"Presidio, Inc.",1.90,4,1,1.0,17,13.33,1
77.66,OSK,Oshkosh Corporation,2.20,2,2,6,2,-5.03,1
77.65,CME,CME Group Inc.,2.10,3,2,1.2999999999999998,1,-1.6,1
77.64,AAOI,"Applied Optoelectronics, Inc.",2.10,3,2,2.3,5,63.31,1
77.64,KLIC,"Kulicke and Soffa Industries, Inc.",2.00,3,2,1.0,5,17.49,1
77.63,NGHC,National General Holdings Corp,2.00,3,1,6,8,34.8,1
77.59,CALD,"Callidus Software, Inc.",1.70,3,1,1.0,8,12.19,1
77.59,WNS,WNS (Holdings) Limited,1.50,3,1,6,4,7.96,1
77.57,NDSN,Nordson Corporation,2.40,3,2,1.5,2,9.57,1
77.57,RLGY,Realogy Holdings Corp.,2.10,2,2,6,5,14.53,1
77.56,SERV,"ServiceMaster Global Holdings, Inc.",2.30,2,2,6,4,7.8,1
77.5,DERM,"Dermira, Inc.",2.00,3,2,1.0,10,69.18,1
77.5,OPK,"Opko Health, Inc.",2.00,3,2,1.0,10,92.86,1
77.49,TJX,"TJX Companies, Inc. (The)",1.90,3,1,6,5,14.13,1
77.48,PLD,"Prologis, Inc.",2.90,2,2,6,3,0.74,1
77.47,HEI,Heico Corporation,2.20,2,2,6,3,0.7,1
77.46,CORT,Corcept Therapeutics Incorporated,2.60,2,2,6,3,0.64,1
77.45,CIGI,Colliers International Group Inc. ,1.90,3,1,1.5999999999999996,7,19.71,1
77.45,LOGM,"LogMein, Inc.",1.90,3,1,2.0,5,16.38,1
77.42,PF,"Pinnacle Foods, Inc.",1.70,3,1,6,5,13.76,1
77.41,JOBS,"51job, Inc.",2.50,1,2,6,5,-11.27,1
77.39,BX,The Blackstone Group L.P.,1.70,3,1,6,5,13.64,1
77.36,SWM,"Schweitzer-Mauduit International, Inc.",1.00,3,1,6,6,20.15,1
77.36,MTN,"Vail Resorts, Inc.",1.80,3,1,6,5,13.48,1
77.35,EXPE,"Expedia, Inc.",2.00,4,1,1.0999999999999996,5,18.25,1
77.35,WUBA,58.com Inc.,2.50,1,2,6,7,1.77,1
77.33,KKR,KKR & Co. L.P.,2.10,2,2,6,5,13.3,1
77.33,SPGI,S&P Global Inc.,2.00,3,1,6,4,6.66,1
77.32,SUPN,"Supernus Pharmaceuticals, Inc.",2.30,3,2,1.0,5,15.57,1
77.3,BRKS,"Brooks Automation, Inc.",1.80,2,2,6,4,6.52,1
77.26,BNCL,"Beneficial Bancorp, Inc.",2.30,1,2,1.0,2,-4.76,2
77.24,HRS,Harris Corporation,1.80,3,1,6,3,-0.49,1
77.23,FLIR,"FLIR Systems, Inc.",2.20,3,2,1.0,3,1.72,1
77.22,CSCO,"Cisco Systems, Inc.",2.10,3,2,1.2000000000000002,3,6.67,1
77.16,CAL,"Caleres, Inc.",1.90,2,2,6,5,12.47,1
77.16,VGR,Vector Group Ltd.,1.00,3,1,6,7,25.8,1
77.15,TREE,"LendingTree, Inc.",1.40,3,1,1.2000000000000002,5,-5.46,1
77.1,HD,"Home Depot, Inc. (The)",1.90,2,2,6,4,5.52,1
77.02,MPLX,MPLX LP,1.60,3,1,6,6,18.44,1
77.01,ASML,ASML Holding N.V.,2.10,2,2,2.4,1,-2.92,1
76.94,ISRG,"Intuitive Surgical, Inc.",2.10,3,2,3.0,3,190.48,1
76.93,TTWO,"Take-Two Interactive Software, Inc.",2.00,1,2,2.2,5,-6.74,1
76.88,MCHP,Microchip Technology Incorporated,1.90,3,2,1.7000000000000002,1,3.77,1
76.87,EPR,EPR Properties,2.20,2,2,6,5,11.02,1
76.86,FUN,"Cedar Fair, L.P.",1.70,3,1,6,6,17.61,1
76.84,OSUR,"OraSure Technologies, Inc.",1.40,3,1,1.0,6,-5.62,1
76.8,GGB,Gerdau S.A.,3.00,2,2,6,8,30.66,1
76.8,TXT,Textron Inc.,2.20,2,2,6,3,-2.69,1
76.78,PVH,PVH Corp.,1.90,2,2,6,5,10.56,1
76.78,SLCA,"U.S. Silica Holdings, Inc.",1.80,3,1,6,8,30.59,1
76.73,WTR,"Aqua America, Inc.",2.40,2,2,6,4,3.65,1
76.68,AAPL,Apple Inc.,2.00,3,2,1.7000000000000002,3,15.9,1
76.67,TGS,Transportadora De Gas Sa Ord B,2.00,3,1,6,4,3.33,1
76.66,STE,STERIS plc,1.90,2,2,2.0,4,4.96,1
76.61,MGA,"Magna International, Inc.",2.50,2,2,6,3,-3.63,1
76.6,AME,"AMTEK, Inc.",1.70,2,2,6,4,3.0,1
76.59,RHT,"Red Hat, Inc.",2.10,2,2,6,4,2.94,1
76.57,SINA,Sina Corporation,1.70,3,1,2.0,5,11.09,1
76.54,SBCF,Seacoast Banking Corporation of Florida,2.30,3,2,1.0,5,10.93,1
76.54,DHR,Danaher Corporation,1.90,2,2,6,4,2.7,1
76.53,DAR,Darling Ingredients Inc.,1.60,3,1,6,6,16.0,1
76.53,PFE,"Pfizer, Inc.",2.50,2,2,6,4,2.64,1
76.51,ANET,"Arista Networks, Inc.",2.20,2,2,6,3,-4.11,1
76.5,ARCC,Ares Capital Corporation,2.00,3,2,1.0,5,10.67,1
76.5,HMSY,HMS Holdings Corp,1.60,3,1,1.5,7,11.5,1
76.48,NUVA,"NuVasive, Inc.",2.00,4,2,1.0,6,42.23,1
76.45,LBTYA,Liberty Global plc,2.30,2,2,1.5,8,17.86,1
76.45,RP,"RealPage, Inc.",1.90,3,1,1.7000000000000002,6,9.52,1
76.43,PRAH,"PRA Health Sciences, Inc.",1.60,1,2,3.0,5,10.26,1
76.42,GCP,GCP Applied Technologies Inc.,1.50,2,1,6,10,17.09,1
76.42,KEP,Korea Electric Power Corporation,1.00,3,2,6,6,40.41,1
76.39,HPT,Hospitality Properties Trust,2.00,3,2,1.0,5,9.99,1
76.39,ARMK,Aramark,2.20,3,1,6,5,8.64,1
76.36,HOLX,"Hologic, Inc.",1.90,3,2,1.7000000000000002,5,27.35,1
76.31,CTSH,Cognizant Technology Solutions Corporation,2.10,3,2,1.7000000000000002,2,7.05,1
