Rating,Ticker,Company Name,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Projected Change % in 12 Months,CNN Recommendation
85.71,PEGA,Pegasystems Inc.,1.60,1,1,1.0,8,10.91,1
85.7,IOSP,Innospec Inc.,6,1,2,6,2,10.19,1
85.67,DLX,Deluxe Corporation,6,1,2,6,8,59.66,1
85.66,BPOP,"Popular, Inc.",1.60,2,1,1.0,5,15.62,1
85.52,FN,Fabrinet,6,1,2,6,3,15.91,1
85.5,IX,Orix Corp Ads,6,2,1,2.0,6,46.34,1
85.39,CSL,Carlisle Companies Incorporated,1.90,1,2,6,2,8.63,1
85.22,WNS,WNS (Holdings) Limited,6,2,1,6,2,7.77,1
85.19,ZBRA,Zebra Technologies Corporation,2.00,1,2,1.5,2,5.3,1
85.17,MEI,"Methode Electronics, Inc.",1.70,2,1,6,7,40.85,1
85.07,XNCR,"Xencor, Inc.",1.80,1,2,1.0,9,38.75,1
85.06,ANTM,"Anthem, Inc.",1.80,1,2,6,3,13.64,1
85.0,CENTA,Central Garden & Pet Company,6,3,1,1.0,7,54.78,1
85.0,DBVT,DBV Technologies S.A.,2.40,3,2,1.0,17,89.92,1
85.0,TVTY,"Tivity Health, Inc.",6,3,1,1.0,7,73.77,1
84.84,SBNY,Signature Bank,1.90,2,1,1.0,5,10.7,1
84.69,ARES,Ares Management L.P.,1.70,1,1,6,7,13.45,1
84.67,AIR,AAR Corp.,2.00,3,1,6,5,53.85,1
84.67,AL,Air Lease Corporation,1.90,3,1,6,5,59.04,1
84.57,MRCY,Mercury Systems Inc,2.00,1,2,1.0,4,2.42,1
84.43,CCMP,Cabot Microelectronics Corporation,2.00,2,2,1.0,2,13.22,1
84.34,LBRDA,Liberty Broadband Corporation,2.00,2,1,1.0,6,14.4,1
84.33,PLT,"Plantronics, Inc.",6,1,2,6,9,70.63,1
84.27,ARCC,Ares Capital Corporation,1.80,2,1,1.0,5,7.29,1
84.17,MLCO,Melco Resorts & Entertainment Limited,1.90,2,1,1.4000000000000004,5,16.71,1
84.14,EL,"Estee Lauder Companies, Inc. (The)",2.10,1,2,6,2,2.36,1
83.96,WAL,Western Alliance Bancorporation,1.50,2,1,6,6,28.15,1
83.93,AAN,"Aaron&#39;s,  Inc.",1.60,3,1,6,1,19.63,1
83.91,GOOG,Alphabet Inc.,1.50,3,1,1.0999999999999996,2,12.61,1
83.89,GLNG,Golar LNG Limited,1.60,3,1,1.0,8,55.18,1
83.89,OTEX,Open Text Corporation,2.10,3,1,1.4000000000000004,1,13.34,1
83.85,GOOGL,Alphabet Inc.,1.60,3,1,1.0999999999999996,2,12.27,1
83.81,PLAY,"Dave & Buster&#39;s Entertainment, Inc.",6,3,1,1.0,5,29.53,1
83.78,AAWW,Atlas Air Worldwide Holdings,2.10,2,2,1.0,7,42.68,1
83.78,FL,"Foot Locker, Inc.",2.10,1,2,6,5,20.56,1
83.72,SAVE,"Spirit Airlines, Inc.",1.90,3,1,6,5,45.25,1
83.68,MPC,Marathon Petroleum Corporation,1.60,3,1,6,5,45.09,1
83.66,JCOM,"j2 Global, Inc.",1.60,3,1,1.0,3,15.31,1
83.66,CR,Crane Company,1.50,3,1,1.0,4,21.97,1
83.64,SPR,"Spirit Aerosystems Holdings, Inc.",2.00,1,2,6,4,13.19,1
83.49,FBP,First BanCorp.,6,2,1,6,4,12.43,1
83.4,CDNS,"Cadence Design Systems, Inc.",2.20,1,2,1.5,3,1.24,1
83.35,FANG,"Diamondback Energy, Inc.",1.60,3,1,1.4000000000000004,6,43.44,1
83.33,STL,Sterling Bancorp,1.70,2,1,6,5,18.33,1
83.33,WPX,"WPX Energy, Inc.",1.70,3,1,6,6,52.0,1
83.28,HSC,Harsco Corporation,6,3,1,6,5,43.05,1
83.1,EQIX,"Equinix, Inc.",1.70,2,1,1.4000000000000004,5,10.25,1
83.06,GWB,"Great Western Bancorp, Inc.",6,2,1,6,5,16.96,1
83.04,MC,Moelis & Company,2.00,2,1,6,5,16.85,1
83.03,CENT,Central Garden & Pet Company,1.70,3,1,1.0,7,38.16,1
83.03,CI,Cigna Corporation,1.90,3,1,6,5,41.8,1
83.01,IDCC,"InterDigital, Inc.",1.40,3,1,1.0,8,44.75,1
83.0,AZUL,Azul S.A.,1.80,2,1,6,10,314.27,1
83.0,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",2.30,2,1,6,10,2033.39,1
82.92,MSFT,Microsoft Corporation,1.70,3,1,1.0999999999999996,2,6.67,1
82.86,IIVI,II-VI Incorporated,2.10,3,1,1.0,5,23.84,1
82.84,MSG,MSG Networks Inc.,1.90,2,1,6,6,22.52,1
82.8,STRA,"Strayer Education, Inc.",6,3,1,1.0,6,30.14,1
82.66,ANET,"Arista Networks, Inc.",2.10,1,2,6,3,1.63,1
82.62,UNH,UnitedHealth Group Incorporated,1.60,3,1,6,2,19.78,1
82.61,CFG,"Citizens Financial Group, Inc.",1.90,2,1,6,5,14.72,1
82.59,NXST,"Nexstar Media Group, Inc.",1.80,3,1,1.0,3,8.85,1
82.58,WSFS,WSFS Financial Corporation,1.50,3,1,1.0,6,28.83,1
82.56,IAC,IAC/InterActiveCorp,1.90,3,1,1.2999999999999998,3,16.2,1
82.53,OMF,"OneMain Holdings, Inc.",1.70,2,1,6,6,20.98,1
82.48,ARLP,"Alliance Resource Partners, L.P.",6,3,1,1.0,5,21.54,1
82.43,PUMP,ProPetro Holding Corp.,1.80,2,1,6,6,20.48,1
82.41,RUSHA,"Rush Enterprises, Inc.",6,1,2,2.3,4,21.95,1
82.38,LHCG,LHC Group,1.80,2,2,1.0,3,7.61,1
82.37,NSC,Norfolk Souther Corporation,2.40,2,2,6,1,11.87,1
82.34,NGVT,Ingevity Corporation,2.10,1,2,6,5,13.35,1
82.26,ALGT,Allegiant Travel Company,2.20,2,2,1.0,6,26.88,1
82.26,HELE,Helen of Troy Limited,6,3,1,1.0,5,20.2,1
82.11,FSS,Federal Signal Corporation,6,2,2,6,2,17.23,1
82.04,TTWO,"Take-Two Interactive Software, Inc.",1.80,3,1,1.4000000000000004,5,28.93,1
82.01,CREE,"Cree, Inc.",2.40,1,2,1.0,6,0.38,1
82.0,BGCP,"BGC Partners, Inc.",6,3,1,6,7,56.79,1
82.0,INGN,"Inogen, Inc",1.60,3,1,6,7,82.08,1
82.0,ERF,Enerplus Corporation,2.00,3,1,6,7,53.72,1
81.99,TTEK,"Tetra Tech, Inc.",2.50,2,2,1.0,4,11.94,1
81.94,HTHT,"China Lodging Group, Limited",1.90,3,2,1.0,6,620.55,1
81.94,YY,YY Inc.,1.80,4,1,1.0,6,642.19,1
81.86,LOPE,"Grand Canyon Education, Inc.",6,3,1,1.0,5,17.85,1
81.82,PGR,Progressive Corporation (The),2.00,2,2,6,1,9.12,1
81.8,LOGI,Logitech International S.A.,1.70,3,1,1.0,5,17.47,1
81.75,SPXC,SPX Corporation,6,2,2,6,3,22.06,1
81.73,EGBN,"Eagle Bancorp, Inc.",1.70,3,1,1.0,4,10.35,1
81.73,COO,"Cooper Companies, Inc. (The)",1.90,2,2,6,1,8.63,1
81.67,AMZN,"Amazon.com, Inc.",1.70,3,1,1.0999999999999996,5,19.19,1
81.59,AMTD,TD Ameritrade Holding Corporation,2.20,2,2,1.7000000000000002,2,13.72,1
81.53,GRA,W.R. Grace & Co.,6,2,1,6,5,9.31,1
81.51,XPO,"XPO Logistics, Inc.",1.80,3,1,6,7,47.55,1
81.5,TECD,Tech Data Corporation,2.40,2,2,1.0,3,2.31,1
81.42,HRI,Herc Holdings Inc.,2.00,1,2,6,9,35.41,1
81.39,FMC,FMC Corporation,2.00,3,1,6,2,13.62,1
81.37,ABCB,Ameris Bancorp,1.70,3,1,1.0,7,28.24,1
81.31,ACIW,"ACI Worldwide, Inc.",1.80,2,1,2.0,5,14.53,1
81.22,KRNY,Kearny Financial,6,6,2,1.0,6,14.42,1
81.2,CXO,Concho Resources Inc.,1.70,3,1,6,7,46.01,1
81.18,A,"Agilent Technologies, Inc.",1.80,2,2,6,1,5.91,1
81.13,WM,"Waste Management, Inc.",1.70,3,1,6,1,5.67,1
81.09,XLNX,"Xilinx, Inc.",2.30,1,2,2.0,1,-13.43,1
81.04,UBSH,Union Bankshares Corporation,1.50,3,1,1.0,5,12.91,1
81.0,LKQ,LKQ Corporation,1.40,3,1,1.0,8,32.68,1
81.0,SNE,Sony Corp Ord,6,3,2,6,4,51.21,1
80.95,VAC,Marriot Vacations Worldwide Corporation,1.60,3,1,6,6,38.09,1
80.95,YPF,YPF Sociedad Anonima,2.00,2,1,6,10,39.76,1
80.81,UNP,Union Pacific Corporation,2.20,2,2,6,2,10.73,1
80.71,PPBI,Pacific Premier Bancorp Inc,6,3,1,1.0,7,24.25,1
80.71,HEI,Heico Corporation,2.10,2,2,6,1,3.57,1
80.69,PFGC,Performance Food Group Company,2.00,2,2,6,2,10.12,1
80.67,APC,Anadarko Petroleum Corporation,1.90,3,1,6,8,50.7,1
80.67,CZZ,Cosan Limited,1.80,3,1,6,8,307.61,1
80.64,OKE,"ONEOK, Inc.",2.00,2,2,6,1,3.21,1
80.63,PNFP,"Pinnacle Financial Partners, Inc.",1.80,2,1,2.0,5,10.45,1
80.62,RUSHB,"Rush Enterprises, Inc.",6,6,2,2.3,3,23.91,1
80.62,BAX,Baxter International Inc.,1.90,2,2,6,1,3.11,1
80.61,HZNP,Horizon Pharma plc,2.10,3,1,1.0,6,16.98,1
80.56,OPK,"Opko Health, Inc.",1.30,3,1,1.0,11,99.2,1
80.56,MDCO,The Medicines Company,1.50,3,1,1.0,11,77.09,1
80.55,IBTX,"Independent Bank Group, Inc",2.00,3,1,1.0,6,16.66,1
80.45,TMUS,"T-Mobile US, Inc.",1.80,3,1,1.2999999999999998,4,10.21,1
80.45,PLD,"Prologis, Inc.",1.90,3,1,6,1,2.23,1
80.41,DRI,"Darden Restaurants, Inc.",2.00,2,2,6,2,8.73,1
80.4,GTLS,"Chart Industries, Inc.",2.10,3,2,1.0,2,14.08,1
80.33,HHC,Howard Hughes Corporation (The),6,3,1,6,8,48.32,1
80.31,NGHC,National General Holdings Corp,2.30,2,2,6,3,14.9,1
80.3,ABMD,"ABIOMED, Inc.",1.50,3,1,6,5,28.18,1
80.26,HXL,Hexcel Corporation,2.40,2,2,6,2,7.99,1
80.25,CSCO,"Cisco Systems, Inc.",2.00,2,2,1.5999999999999996,2,3.17,1
80.25,DIOD,Diodes Incorporated,2.50,3,2,1.0,3,19.81,1
80.24,RY,Royal Bank Of Canada,2.20,2,2,6,7,41.19,1
80.19,LBRDK,Liberty Broadband Corporation,2.00,3,1,1.0,6,14.48,1
80.19,ESNT,Essent Group Ltd.,6,3,1,6,3,14.27,1
80.11,FE,FirstEnergy Corporation,2.10,2,1,6,6,8.88,1
80.07,PXD,Pioneer Natural Resources Company,1.80,3,1,6,7,40.37,1
80.04,SYK,Stryker Corporation,2.00,2,2,6,1,0.19,1
80.0,CPE,Callon Petroleum Company,1.80,3,1,6,8,46.67,1
79.95,MTZ,"MasTec, Inc.",1.60,3,1,6,5,26.4,1
79.92,SNHY,Sun Hydraulics Corporation,2.10,1,2,6,6,7.94,1
79.92,WWE,"World Wrestling Entertainment, Inc.",2.00,2,2,6,2,6.26,1
79.88,EXPE,"Expedia, Inc.",2.00,2,2,1.2999999999999998,7,26.8,1
79.86,SEAS,"SeaWorld Entertainment, Inc.",2.50,2,2,6,6,32.62,1
79.85,LAUR,"Laureate Education, Inc.",1.70,3,1,1.0,8,25.74,1
79.69,ROG,Rogers Corporation,2.00,3,1,6,3,11.79,1
79.66,SNX,Synnex Corporation,1.30,3,1,6,5,24.97,1
79.61,COP,ConocoPhillips,2.10,2,2,6,3,11.36,1
79.51,EPD,Enterprise Products Partners L.P.,1.50,3,1,6,4,17.53,1
79.5,UFPI,"Universal Forest Products, Inc.",6,3,2,1.0,6,35.31,1
79.49,GM,General Motors Company,2.10,2,2,6,5,24.12,1
79.46,CHE,Chemed Corp.,6,2,2,6,2,3.95,1
79.45,GIB,"CGI Group, Inc.",2.40,2,2,6,2,3.94,1
79.44,CSGS,"CSG Systems International, Inc.",1.50,2,1,3.0,4,21.66,1
79.41,KEP,Korea Electric Power Corporation,6,1,2,6,10,32.04,1
79.38,CRL,"Charles River Laboratories International, Inc.",2.10,2,2,6,2,3.56,1
79.34,BTU,Peabody Energy Corporation,2.10,3,1,6,8,43.38,1
79.33,IGT,International Game Technology,1.80,3,1,6,9,55.54,1
79.32,DAN,Dana Incorporated,2.20,2,2,6,5,23.29,1
79.31,SRPT,"Sarepta Therapeutics, Inc.",1.70,3,1,1.2999999999999998,11,58.14,1
79.3,ENS,Enersys,1.00,4,1,6,5,48.17,1
79.22,LDOS,"Leidos Holdings, Inc.",6,3,1,6,4,16.11,1
79.15,DERM,"Dermira, Inc.",1.90,3,1,1.0,11,41.54,1
79.14,HCM,Hutchison China MediTech Limited,1.40,4,1,1.0,17,20.69,1
79.14,CACI,"CACI International, Inc.",2.00,2,2,6,3,9.03,1
79.14,VST,Vistra Energy Corp.,1.70,3,1,6,6,29.01,1
79.1,HLT,Hilton Worldwide Holdings Inc.,1.90,1,2,6,6,3.85,1
79.08,TKR,Timken Company (The),1.90,3,1,6,4,15.4,1
79.07,ZION,Zions Bancorporation,2.00,2,2,1.9000000000000004,3,10.27,1
79.07,BSM,"Black Stone Minerals, L.P.",6,3,1,6,5,22.02,1
79.04,KKR,KKR & Co. L.P.,1.90,2,2,6,5,21.85,1
79.03,NTES,"NetEase, Inc.",1.80,4,1,1.7000000000000002,6,669.2,1
79.0,CAR,"Avis Budget Group, Inc.",2.10,2,2,1.0,8,20.65,1
78.96,ROCK,"Gibraltar Industries, Inc.",2.30,3,2,1.0,4,18.75,1
78.95,RP,"RealPage, Inc.",1.70,3,1,1.0,6,7.01,1
78.93,KLAC,KLA-Tencor Corporation,1.90,3,2,1.2000000000000002,2,10.27,1
78.92,ITGR,Integer Holdings Corporation,6,2,2,6,4,14.61,1
78.92,TNET,"TriNet Group, Inc.",2.00,1,2,6,5,-3.71,1
78.91,STZ,Constellation Brands Inc,2.00,3,1,6,6,27.89,1
78.9,TECK,Teck Resources Ltd,2.20,3,1,6,7,34.49,1
78.88,TXT,Textron Inc.,2.00,2,2,6,5,21.08,1
78.84,TWOU,"2U, Inc.",1.70,3,1,1.0,9,26.35,1
78.84,VRNT,Verint Systems Inc.,1.60,3,1,1.7000000000000002,4,10.52,1
78.83,PVG,"Pretium Resources, Inc.",2.00,3,1,6,8,40.8,1
78.79,ETFC,E*TRADE Financial Corporation,1.80,3,1,1.7000000000000002,5,16.92,1
78.79,SAIA,"Saia, Inc.",2.50,2,2,2.0,5,24.38,1
78.76,ATGE,Adtalem Global Education Inc.,2.00,2,2,6,4,13.82,1
78.76,SAP,SAP SE,2.20,2,2,6,3,7.11,1
78.74,ALXN,"Alexion Pharmaceuticals, Inc.",1.90,3,1,1.2000000000000002,8,24.12,1
78.74,EXEL,"Exelixis, Inc.",2.10,3,2,1.2999999999999998,5,31.58,1
78.71,LEN,Lennar Corporation,1.80,3,1,6,5,20.2,1
78.69,MASI,Masimo Corporation,2.00,2,2,2.0,3,10.45,1
78.67,VG,Vonage Holdings Corp.,1.50,3,1,6,8,40.0,1
78.65,IBKC,IBERIABANK Corporation,1.80,2,1,3.0,4,16.88,1
78.64,ADI,"Analog Devices, Inc.",2.20,3,2,1.4000000000000004,1,6.87,1
78.64,ERI,"Eldorado Resorts, Inc.",6,4,1,1.0,5,23.48,1
78.64,TPRE,Third Point Reinsurance Ltd.,1.80,1,2,6,10,28.21,1
78.63,TTMI,"TTM Technologies, Inc.",1.80,3,1,6,6,26.48,1
78.6,AWK,American Water Works,2.10,2,2,6,2,-0.34,1
78.55,ROP,"Roper Technologies, Inc.",2.00,2,2,6,2,-0.58,1
78.52,OSK,Oshkosh Corporation,2.20,2,2,6,4,12.6,1
78.5,ILMN,"Illumina, Inc.",1.90,2,2,1.5999999999999996,5,12.65,1
78.49,ALLY,Ally Financial Inc.,1.80,3,1,6,5,19.14,1
78.46,SUM,"Summit Materials, Inc.",1.60,2,1,6,8,13.96,1
78.45,UTX,United Technologies Corporation,2.10,2,2,6,4,12.24,1
78.43,LPLA,LPL Financial Holdings Inc.,2.10,1,2,1.0,3,8.9,2
78.43,PBA,Pembina Pipeline Corp.,2.00,3,1,6,4,12.13,1
78.42,WPM,Wheaton Precious Metals Corp.,1.80,3,1,6,5,18.79,1
78.4,CSOD,"Cornerstone OnDemand, Inc.",2.20,2,2,1.0,8,17.05,1
78.33,AMX,"America Movil, S.A.B. de C.V.",2.50,3,2,6,6,2144.61,1
78.33,ZTO,ZTO Express (Cayman) Inc.,1.80,3,2,6,6,733.61,1
78.31,PRIM,Primoris Services Corporation,1.80,3,2,1.0,7,34.89,1
78.3,BYD,Boyd Gaming Corporation,1.80,3,1,6,7,31.48,1
78.24,BSX,Boston Scientific Corporation,1.50,3,1,6,5,17.89,1
78.19,KEYS,Keysight Technologies Inc.,1.40,3,1,6,3,4.3,1
78.16,ICE,Intercontinental Exchange Inc.,1.80,3,2,6,1,15.82,1
78.14,AZPN,"Aspen Technology, Inc.",2.30,3,2,1.0,3,7.2,1
78.14,STAY,"Extended Stay America, Inc.",1.90,3,1,6,5,17.38,1
78.13,TRNO,Terreno Realty Corporation,2.10,2,2,6,3,3.99,1
78.12,ARCH,"Arch Coal, Inc.",2.30,2,2,6,5,17.27,1
78.07,TOT,Total S.A.,1.40,3,1,6,5,17.03,1
78.04,DXC,DXC Technology Company,2.20,2,2,6,6,23.51,1
78.01,CDK,"CDK Global, Inc.",2.20,2,2,1.0,8,14.73,1
78.0,EVH,"Evolent Health, Inc",6,3,1,6,10,58.91,1
78.0,FBC,"Flagstar Bancorp, Inc.",1.90,3,1,6,5,16.69,1
77.94,V,Visa Inc.,1.70,3,1,2.5,1,5.12,1
77.93,QUOT,Quotient Technology Inc.,6,3,1,6,9,43.0,1
77.88,GIII,"G-III Apparel Group, LTD.",1.90,4,1,1.0,7,32.28,1
77.84,MSG,MSG Networks Inc.,1.90,3,1,6,6,22.52,1
77.84,SCHW,The Charles Schwab Corporation,2.20,2,2,6,5,15.87,1
77.83,NCLH,Norwegian Cruise Line Holdings Ltd.,1.60,3,1,6,5,15.84,1
77.82,VNOM,Viper Energy Partners LP,1.60,3,1,1.5,7,19.44,1
77.79,MIME,Mimecast Limited,1.80,3,1,1.0,8,13.39,1
77.77,BX,The Blackstone Group L.P.,6,3,1,6,5,15.52,1
77.72,HGV,Hilton Grand Vacations Inc.,1.90,3,1,6,6,21.91,1
77.71,MPLX,MPLX LP,1.80,3,1,6,5,15.21,1
77.69,VOD,Vodafone Group Plc,1.00,3,2,1.7999999999999998,17,33.45,1
77.69,CXW,"CoreCivic, Inc.",6,2,2,6,7,28.47,1
77.68,CBT,Cabot Corporation,1.80,4,1,6,6,46.75,1
77.67,GWRE,"Guidewire Software, Inc.",2.30,1,2,6,8,10.03,1
77.59,ABT,Abbott Laboratories,1.90,2,2,6,3,1.3,1
77.58,XLRN,Acceleron Pharma Inc.,2.20,3,2,1.7999999999999998,17,32.92,1
77.58,GDDY,GoDaddy Inc.,1.90,3,1,6,5,14.58,1
77.57,CSFL,"CenterState Banks, Inc.",1.90,3,1,2.0,5,17.09,1
77.57,PAG,"Penske Automotive Group, Inc.",1.80,3,2,6,5,39.5,1
77.56,VIAV,Viavi Solutions Inc.,2.10,3,2,1.0,5,17.0,1
77.53,MPWR,"Monolithic Power Systems, Inc.",6,4,1,1.0,3,3.52,1
77.52,ENTG,"Entegris, Inc.",2.00,3,1,3.0,1,15.09,1
77.49,NEE,"NextEra Energy, Inc.",1.90,2,2,6,3,0.8,1
77.46,HUBB,Hubbell Inc,2.10,2,2,6,4,7.29,1
77.45,JEC,Jacobs Engineering Group Inc.,1.80,3,1,6,5,13.9,1
77.44,NGL,NGL ENERGY PARTNERS LP,2.30,1,2,6,8,8.85,1
77.42,FRME,First Merchants Corporation,2.30,2,2,2.0,5,16.16,1
77.42,WLTW,Willis Towers Watson Public Limited Company,2.10,3,2,1.7000000000000002,1,7.0,1
77.28,OLLI,"Ollie&#39;s Bargain Outlet Holdings, Inc.",2.20,2,2,2.0,5,15.36,1
77.26,TM,Toyota Motor Corp Ltd Ord,1.00,3,2,6,3,24.65,1
77.24,BUSE,First Busey Corporation,2.10,3,2,1.0,5,15.12,1
77.22,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",2.10,2,2,6,4,6.08,1
77.21,TJX,"TJX Companies, Inc. (The)",2.00,3,2,6,1,11.07,1
77.21,UNVR,Univar Inc.,1.80,3,1,6,7,26.07,1
77.17,DOX,Amdocs Limited,6,3,2,1.0,7,28.04,1
77.17,TARO,Taro Pharmaceutical Industries Ltd.,6,1,2,6,6,-5.8,1
77.16,FB,"Facebook, Inc.",2.00,3,2,1.9000000000000004,3,23.79,1
77.14,LULU,lululemon athletica inc.,2.00,2,2,2.0,5,14.49,1
77.14,AMN,AMN Healthcare Services Inc,1.90,4,1,6,5,37.36,1
77.13,GLPG,Galapagos NV,1.70,3,1,1.5,9,28.64,1
77.13,AER,Aercap Holdings N.V.,2.20,3,2,6,6,43.98,1
77.12,HPP,"Hudson Pacific Properties, Inc.",1.60,3,1,6,5,12.26,1
77.11,LSXMK,Liberty Media Corporation,1.50,3,6,1.0,8,32.22,1
77.08,EME,"EMCOR Group, Inc.",1.80,2,2,6,5,12.09,1
77.07,MNST,Monster Beverage Corporation,2.20,2,2,2.4,4,17.4,1
77.05,MKSI,"MKS Instruments, Inc.",6,4,1,1.0,5,13.95,1
77.05,CRM,Salesforce.com Inc,1.70,3,1,6,5,11.94,1
76.98,PLYA,Playa Hotels & Resorts N.V.,6,3,2,1.0,10,46.88,1
76.91,FR,"First Industrial Realty Trust, Inc.",2.30,2,2,6,4,4.53,1
76.89,MTX,Minerals Technologies Inc.,2.30,3,1,6,7,24.43,1
76.88,MIK,"The Michaels Companies, Inc.",2.30,3,2,1.0,8,32.92,1
76.86,ULTA,"Ulta Beauty, Inc.",2.00,3,2,1.0,4,6.14,1
76.85,NOVT,Novanta Inc.,6,2,2,6,3,-2.43,1
76.84,AVY,Avery Dennison Corporation,2.00,2,2,6,4,4.21,1
76.83,TSLX,"TPG Specialty Lending, Inc.",6,3,1,6,5,10.83,1
76.81,FIX,"Comfort Systems USA, Inc.",2.50,2,3,6,1,9.05,1
76.78,MA,Mastercard Incorporated,1.70,3,1,6,4,3.89,1
76.65,STOR,STORE Capital Corporation,2.10,2,2,6,4,3.23,1
76.64,ALL,Allstate Corporation (The),2.10,2,2,6,5,9.86,1
76.64,FAF,First American Corporation (The),2.00,3,2,6,3,21.55,1
76.64,HAL,Halliburton Company,1.80,3,1,6,8,29.87,1
76.48,BLD,TopBuild Corp.,2.00,3,1,6,5,9.09,1
76.47,JLL,Jones Lang LaSalle Incorporated,2.40,1,2,6,2,14.03,2
76.45,MT,ArcelorMittal,6,3,2,6,6,40.57,1
76.44,FIVN,"Five9, Inc.",2.60,2,2,1.0,8,5.3,1
76.43,SYF,Synchrony Financial,1.90,2,2,6,5,8.83,1
76.42,FLIR,"FLIR Systems, Inc.",2.00,3,2,2.0,3,21.83,1
76.41,IRCP,IRSA Propiedades Comerciales S.A.,2.80,3,3,1.0,17,32.04,1
76.39,DISCB,"Discovery Communications, Inc.",6,6,2,2.3,5,16.13,1
76.39,TBPH,"Theravance Biopharma, Inc.",6,3,2,1.0,11,58.27,1
76.28,ADBE,Adobe Systems Incorporated,2.10,3,2,1.5,4,15.2,1
76.27,BAH,Booz Allen Hamilton Holding Corporation,2.00,2,2,6,4,1.36,1
76.23,SIVB,SVB Financial Group,1.80,3,1,2.2,5,14.04,1
76.23,LUV,Southwest Airlines Company,2.30,3,2,6,4,26.13,1
76.21,ALGN,"Align Technology, Inc.",1.70,3,1,2.0,5,8.95,1
76.2,BLK,"BlackRock, Inc.",1.90,3,1,6,5,7.69,1
76.12,HOME,At Home Group Inc.,1.60,3,1,6,9,33.93,1
76.12,CLF,Cliffs Natural Resources Inc.,2.30,3,2,6,5,32.25,1
76.08,PMT,PennyMac Mortgage Investment Trust,2.50,1,2,6,8,2.09,1
76.05,LEA,Lear Corporation,2.00,3,2,6,5,31.9,1
