Rating,Ticker,Company Name,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Projected Change % in 12 Months,CNN Recommendation
86.27,ALSN,"Allison Transmission Holdings, Inc.",2.10,1,2,6,4,26.37,1
86.2,KRNY,Kearny Financial,2.30,1,2,1.0,5,18.88,1
86.11,BAM,Brookfield Asset Management Inc,1.90,1,1,6,5,7.24,1
86.09,IPGP,IPG Photonics Corporation,1.90,1,2,1.4000000000000004,2,8.21,1
86.08,NSP,"Insperity, Inc.",2.00,1,2,6,3,18.75,1
85.85,NBIX,"Neurocrine Biosciences, Inc.",1.60,1,1,1.0,10,25.12,1
85.78,STL,Sterling Bancorp,2.50,2,1,6,4,23.89,1
85.77,EGRX,"Eagle Pharmaceuticals, Inc.",2.30,1,2,1.0,8,36.27,1
85.76,GIB,"CGI Group, Inc.",2.40,1,2,6,3,17.15,1
85.67,PAC,"Grupo Aeroportuario Del Pacifico, S.A. de C.V.",3.10,1,2,6,1,3.36,1
85.56,ROG,Rogers Corporation,1.80,2,1,6,3,16.12,1
85.48,BYSI,"BeyondSpring, Inc.",2.00,3,1,1.0,17,27.39,1
85.42,SIMO,Silicon Motion Technology Corporation,2.30,3,1,1.0,3,25.87,1
85.42,DLX,Deluxe Corporation,2.00,1,2,6,3,15.42,1
85.38,NOVT,Novanta Inc.,2.00,1,1,6,5,3.59,1
85.33,VDTH,Videocon d2h Limited,2.00,1,1,6,12,67.24,1
85.32,ENTG,"Entegris, Inc.",2.10,1,2,2.0,2,18.61,1
85.26,CBG,"CBRE Group, Inc.",1.90,1,2,6,3,14.62,1
85.03,EBIX,"Ebix, Inc.",1.50,3,1,6,3,38.5,1
85.0,AIMT,"Aimmune Therapeutics, Inc.",1.60,4,1,1.0,17,93.38,1
85.0,XOG,"Extraction Oil & Gas, Inc.",1.90,3,2,1.0,17,53.58,1
84.99,NXST,"Nexstar Media Group, Inc.",1.40,3,1,1.0,5,36.62,1
84.95,ATVI,"Activision Blizzard, Inc",1.90,1,2,1.5,3,10.51,1
84.92,JAZZ,Jazz Pharmaceuticals plc,1.90,2,1,1.5999999999999996,5,26.19,1
84.87,DBVT,DBV Technologies S.A.,1.60,3,1,1.0,17,24.34,1
84.87,PI,"Impinj, Inc.",2.20,3,2,1.0,17,49.35,1
84.72,ACAD,ACADIA Pharmaceuticals Inc.,1.90,2,1,1.0,11,52.91,1
84.7,ESNT,Essent Group Ltd.,2.40,1,2,6,2,5.18,1
84.52,MKSI,"MKS Instruments, Inc.",1.70,2,2,1.0,3,20.48,1
84.33,KW,Kennedy-Wilson Holdings Inc.,2.00,1,2,6,9,60.71,1
84.33,TRQ,Turquoise Hill Resources Ltd.,3.00,1,2,6,9,52.55,1
84.12,CENTA,Central Garden & Pet Company,1.00,1,2,2.0,4,24.73,1
84.07,IIVI,II-VI Incorporated,2.20,3,1,1.0,2,11.11,1
84.05,MSCC,Microsemi Corporation,1.90,2,1,1.7000000000000002,5,23.44,1
83.93,DY,"Dycom Industries, Inc.",1.70,3,1,6,4,39.66,1
83.92,OCLR,"Oclaro, Inc.",1.80,4,1,1.0,3,41.84,1
83.89,XNCR,"Xencor, Inc.",1.60,3,1,1.0,8,66.83,1
83.86,CELG,Celgene Corporation,1.80,3,1,1.2999999999999998,2,17.32,1
83.84,EW,Edwards Lifesciences Corporation,2.00,1,2,6,4,14.22,1
83.83,RMBS,"Rambus, Inc.",2.00,2,1,1.0,7,17.99,1
83.8,NEE,"NextEra Energy, Inc.",1.90,2,1,6,2,0.68,1
83.76,PKX,POSCO,2.00,1,2,6,5,20.45,1
83.67,EEFT,"Euronet Worldwide, Inc.",1.70,3,1,1.0,2,8.67,1
83.58,SNX,Synnex Corporation,1.50,1,2,6,4,12.92,1
83.57,FN,Fabrinet,1.70,3,1,6,3,31.2,1
83.55,AVGO,Broadcom Limited,1.70,2,1,1.2999999999999998,5,10.49,1
83.5,SEIC,SEI Investments Company,2.00,2,2,1.0,2,7.68,1
83.46,EXLS,"ExlService Holdings, Inc.",2.20,2,2,1.0,2,7.41,1
83.46,BURL,"Burlington Stores, Inc.",1.90,2,1,6,7,32.28,1
83.45,RCL,Royal Caribbean Cruises Ltd.,1.70,2,1,6,3,5.58,1
83.43,FNGN,"Financial Engines, Inc.",1.50,3,1,1.0,6,33.92,1
83.41,TJX,"TJX Companies, Inc. (The)",2.10,2,1,6,5,18.73,1
83.39,FOE,Ferro Corporation,2.40,2,1,6,5,18.61,1
83.34,IOSP,Innospec Inc.,2.30,2,2,6,4,36.72,1
83.31,CMCSA,Comcast Corporation,1.70,3,1,1.2000000000000002,2,11.54,1
83.3,HQY,"HealthEquity, Inc.",1.80,3,1,1.0,5,26.48,1
83.24,EGBN,"Eagle Bancorp, Inc.",2.00,2,2,1.0,2,6.11,1
83.23,HCSG,"Healthcare Services Group, Inc.",2.00,1,2,1.0,5,1.03,1
83.23,MLCO,Melco Resorts & Entertainment Limited,2.00,1,2,1.4000000000000004,7,24.35,1
83.13,SLAB,"Silicon Laboratories, Inc.",2.20,2,2,1.0,3,12.14,1
83.12,AIMC,Altra Industrial Motion Corp.,2.20,1,2,6,5,17.25,1
82.87,TIG,TiGenix,2.00,3,1,1.0,17,14.34,1
82.79,AMAT,"Applied Materials, Inc.",1.90,2,2,1.9000000000000004,1,19.21,1
82.78,AAN,"Aaron&#39;s,  Inc.",2.10,1,2,6,5,15.56,1
82.75,SKM,"SK Telecom Co., Ltd.",1.50,1,2,6,5,15.43,1
82.74,BOFI,"BofI Holding, Inc.",1.40,3,1,1.0,5,23.1,1
82.7,ILG,"ILG, Inc",1.60,2,1,1.0,5,15.18,4
82.7,WB,Weibo Corporation,1.80,1,1,1.7000000000000002,6,-2.96,1
82.69,VAC,Marriot Vacations Worldwide Corporation,2.20,1,2,6,4,8.44,1
82.63,TSN,"Tyson Foods, Inc.",2.30,1,2,6,4,8.15,1
82.6,PAM,Pampa Energia S.A.,2.00,1,1,1.0,11,12.29,1
82.59,FSS,Federal Signal Corporation,2.00,2,1,6,4,7.93,1
82.58,BPY,Brookfield Property Partners L.P.,1.80,1,1,6,8,9.56,1
82.53,OSUR,"OraSure Technologies, Inc.",1.40,2,1,1.0,6,3.5,1
82.48,SPGI,S&P Global Inc.,2.00,2,1,6,4,7.38,1
82.37,CENT,Central Garden & Pet Company,2.20,1,2,2.0,5,20.91,1
82.32,NWL,Newell Brands Inc.,1.90,3,1,6,2,18.25,1
82.23,TMO,Thermo Fisher Scientific Inc,1.50,3,1,6,1,11.15,1
82.19,QVCA,Liberty Interactive Corporation,1.90,3,1,1.7000000000000002,17,28.44,1
82.17,FB,"Facebook, Inc.",1.70,3,1,1.5999999999999996,2,14.71,1
82.16,TLND,Talend S.A.,1.80,3,1,1.0,17,10.78,1
82.15,RYAAY,Ryanair Holdings plc,2.00,1,2,1.9000000000000004,2,-2.91,1
82.14,BGNE,"BeiGene, Ltd.",1.60,3,1,1.0,17,10.68,1
82.1,AAWW,Atlas Air Worldwide Holdings,2.20,2,2,1.0,4,12.59,1
82.1,HAWK,"Blackhawk Network Holdings, Inc.",1.90,2,1,1.0,8,14.29,1
82.05,AAOI,"Applied Optoelectronics, Inc.",2.10,6,2,2.3,5,44.4,1
82.04,LDOS,"Leidos Holdings, Inc.",1.90,2,1,6,5,11.87,1
81.99,BBU,Brookfield Business Partners L.P.,2.00,1,1,6,8,6.64,1
81.95,LVNTB,Liberty Interactive Corporation,6,1,6,1.0,8,6.42,1
81.93,GVA,Granite Construction Incorporated,1.80,3,1,6,4,29.67,1
81.92,HTHT,"China Lodging Group, Limited",2.20,1,2,1.0,5,-6.81,1
81.89,KALU,Kaiser Aluminum Corporation,2.60,1,2,1.0,6,-0.35,1
81.88,CDEV,"Centennial Resource Development, Inc.",1.00,4,1,1.0,17,34.39,1
81.77,ASML,ASML Holding N.V.,2.30,1,2,2.5,1,3.14,1
81.73,LAUR,"Laureate Education, Inc.",1.90,3,2,1.0,17,33.65,1
81.71,OLED,Universal Display Corporation,2.10,1,2,2.5,4,22.75,1
81.68,ANET,"Arista Networks, Inc.",2.20,1,2,6,3,-3.26,1
81.68,UNH,UnitedHealth Group Incorporated,1.70,3,1,6,1,8.38,1
81.67,OPK,"Opko Health, Inc.",1.80,3,1,1.0,10,98.02,1
81.67,RRC,Range Resources Corporation,2.00,1,2,6,11,73.99,1
81.61,LGND,Ligand Pharmaceuticals Incorporated,2.00,1,1,2.0,6,-1.99,1
81.6,G,Genpact Limited,2.50,2,2,6,1,7.98,1
81.57,KMX,CarMax Inc,2.40,1,2,6,5,9.53,1
81.49,HCM,Hutchison China MediTech Limited,1.30,3,1,1.0,17,7.44,1
81.48,MNR,Monmouth Real Estate Investment Corporation,1.30,2,1,6,5,9.05,1
81.45,SWKS,"Skyworks Solutions, Inc.",2.10,2,2,1.2999999999999998,3,9.51,1
81.44,AFG,"American Financial Group, Inc.",1.80,2,2,6,1,7.21,1
81.42,SNP,China Petroleum & Chemical Corporation,1.00,3,1,6,5,33.76,1
81.42,TFX,Teleflex Incorporated,1.90,2,2,6,1,7.08,1
81.38,PLAY,"Dave & Buster&#39;s Entertainment, Inc.",1.60,3,6,1.0,4,26.9,1
81.34,LOGM,"LogMein, Inc.",2.10,2,1,2.0,5,14.7,1
81.31,MCHP,Microchip Technology Incorporated,1.90,2,2,2.0,1,12.88,1
81.29,SLM,SLM Corporation,1.70,4,1,1.0,5,39.42,1
81.15,MA,Mastercard Incorporated,1.90,2,2,6,1,5.76,1
81.11,MOMO,Momo Inc.,1.80,3,1,1.0,5,13.33,1
81.1,TSS,"Total System Services, Inc.",2.20,2,2,6,1,5.49,1
81.08,OTEX,Open Text Corporation,2.10,3,1,1.4000000000000004,5,23.15,1
81.01,TEDU,"Tarena International, Inc.",1.90,3,1,1.0,6,19.37,1
80.93,WSFS,WSFS Financial Corporation,1.70,3,2,1.0,2,17.25,1
80.9,PPBI,Pacific Premier Bancorp Inc,1.90,3,2,1.0,2,17.08,1
80.88,MHK,"Mohawk Industries, Inc.",1.90,3,1,6,2,11.06,1
80.82,CZR,Caesars Entertainment Corporation,1.50,2,1,1.0,11,26.56,1
80.82,TEL,TE Connectivity Ltd.,2.20,2,2,6,2,10.75,1
80.79,MIC,Macquarie Infrastructure Company,1.90,3,1,6,5,30.61,1
80.78,TWNK,"Hostess Brands, Inc.",1.70,4,1,1.7000000000000002,17,46.41,1
80.73,CAL,"Caleres, Inc.",1.90,2,2,6,6,36.99,1
80.72,B,"Barnes Group, Inc.",2.30,2,2,6,1,3.6,1
80.72,MTN,"Vail Resorts, Inc.",1.70,3,1,6,1,3.59,1
80.71,AVY,Avery Dennison Corporation,2.00,2,2,6,1,3.54,1
80.68,NUE,Nucor Corporation,2.00,3,1,6,4,23.39,1
80.67,SLCA,"U.S. Silica Holdings, Inc.",1.80,3,1,6,8,60.71,1
80.66,PFS,"Provident Financial Services, Inc",2.50,2,2,6,3,16.65,1
80.65,IMPV,"Imperva, Inc.",2.20,1,2,1.7999999999999998,8,25.56,1
80.64,CPE,Callon Petroleum Company,1.80,3,1,6,8,49.85,1
80.62,VOD,Vodafone Group Plc,1.30,1,2,2.2,17,8.1,1
80.6,ARRS,ARRIS International plc,1.80,3,1,1.0,7,23.59,1
80.55,STMP,Stamps.com Inc.,1.70,3,1,1.0,3,-3.36,1
80.53,EME,"EMCOR Group, Inc.",2.00,2,2,6,3,15.99,1
80.51,CBM,Cambrex Corporation,1.50,3,1,6,4,22.54,1
80.49,AM,Antero Midstream Partners LP,1.50,3,1,6,5,29.13,1
80.48,COO,"Cooper Companies, Inc. (The)",1.90,2,2,6,1,2.42,1
80.47,FRME,First Merchants Corporation,2.20,2,2,2.0,2,14.47,1
80.46,IBTX,"Independent Bank Group, Inc",2.00,4,1,1.0,3,21.08,1
80.46,KLIC,"Kulicke and Soffa Industries, Inc.",2.00,3,2,1.0,5,34.45,1
80.42,STZ,Constellation Brands Inc,2.10,2,2,6,2,8.78,1
80.41,XPO,"XPO Logistics, Inc.",1.80,3,1,6,5,28.73,1
80.4,SHPG,Shire plc,1.80,3,1,1.5,9,48.21,1
80.38,IPAR,"Inter Parfums, Inc.",1.90,2,2,1.5,3,8.11,1
80.35,AVXS,"AveXis, Inc.",1.50,3,1,1.0,17,1.76,1
80.33,FLT,"FleetCor Technologies, Inc.",1.60,3,1,6,5,28.3,1
80.2,EPAM,"EPAM Systems, Inc.",1.80,3,1,6,3,14.31,1
80.2,WRK,Westrock Company,1.90,3,1,6,3,14.31,1
80.17,DOW,Dow Chemical Company (The),1.90,3,1,6,3,14.17,1
80.16,ROCK,"Gibraltar Industries, Inc.",2.00,4,1,1.0,7,45.95,1
80.16,MPLX,MPLX LP,1.70,3,1,6,6,34.15,1
80.14,RDN,Radian Group Inc.,1.80,3,1,6,5,27.39,1
80.13,PLYA,Playa Hotels & Resorts N.V.,2.30,3,2,1.0,17,25.66,1
80.13,TER,"Teradyne, Inc.",2.10,2,2,6,3,14.0,1
80.11,OSIS,"OSI Systems, Inc.",1.70,3,1,1.0,5,7.31,1
80.1,PEGA,Pegasystems Inc.,2.00,3,1,1.0,6,13.92,1
80.08,BGG,Briggs & Stratton Corporation,2.00,2,2,6,4,20.38,1
80.08,ORCL,Oracle Corporation,2.10,2,2,6,3,13.71,1
80.07,STBZ,State Bank Financial Corporation.,2.40,1,2,1.0,2,12.07,2
80.07,EVHC,Envision Healthcare Corporation,1.60,3,1,6,8,47.0,1
80.05,CHFC,Chemical Financial Corporation,1.90,3,1,2.3,2,19.48,1
80.03,BWXT,"BWX Technologies, Inc.",1.90,2,1,6,5,1.83,1
80.02,WCN,"Waste Connections, Inc.",1.90,3,1,6,3,13.44,1
80.0,RDUS,"Radius Health, Inc.",2.30,3,2,2.0,17,72.93,1
80.0,SGYP,"Synergy Pharmaceuticals, Inc.",2.00,4,2,1.0,17,267.89,1
79.97,LBTYK,Liberty Global plc,6,1,2,1.5,8,13.98,1
79.93,MPC,Marathon Petroleum Corporation,1.60,3,1,6,5,26.32,1
79.93,MC,Moelis & Company,2.20,2,2,6,3,12.97,1
79.92,UAL,"United Continental Holdings, Inc.",2.20,2,2,6,5,26.27,1
79.85,NTNX,"Nutanix, Inc.",2.20,3,2,1.0,17,24.25,1
79.83,SYK,Stryker Corporation,2.20,2,2,6,2,5.83,1
79.8,PVH,PVH Corp.,1.90,1,2,6,5,0.68,1
79.77,BUFF,"Blue Buffalo Pet Products, Inc.",1.90,3,1,1.2999999999999998,6,19.44,1
79.75,WPPGY,WPP plc,1.70,2,2,2.0,17,23.75,1
79.75,FDX,FedEx Corporation,1.90,3,1,6,3,12.1,1
79.68,ARRY,Array BioPharma Inc.,1.80,3,1,1.0,11,44.77,1
79.68,LOXO,"Loxo Oncology, Inc.",1.60,3,1,1.0,17,-1.6,1
79.67,ACCO,Acco Brands Corporation,2.00,3,2,6,5,50.68,1
79.64,BLDR,"Builders FirstSource, Inc.",1.80,3,1,1.0,7,17.87,1
79.63,VNOM,Viper Energy Partners LP,1.70,3,1,6,6,31.5,1
79.62,PATK,"Patrick Industries, Inc.",1.70,2,2,6,4,18.1,1
79.6,ALK,"Alaska Air Group, Inc.",1.80,3,1,6,5,24.69,1
79.57,ON,ON Semiconductor Corporation,2.00,3,2,1.0,2,9.09,1
79.57,MBI,"MBIA, Inc.",2.30,1,2,6,10,32.83,1
79.56,EPD,Enterprise Products Partners L.P.,1.60,3,1,6,6,31.11,1
79.45,CC,Chemours Company (The),1.80,1,2,6,7,12.26,1
79.45,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",1.90,2,1,6,8,18.94,1
79.44,AMRN,Amarin Corporation plc,1.60,3,1,1.0,12,131.02,1
79.44,SRPT,"Sarepta Therapeutics, Inc.",1.70,3,1,1.0,12,70.99,1
79.42,VRNS,"Varonis Systems, Inc.",1.90,2,1,1.0,10,11.54,1
79.41,MFC,Manulife Financial Corp,1.50,2,2,6,3,10.38,1
79.37,CRUS,"Cirrus Logic, Inc.",2.10,3,2,2.0,2,32.87,1
79.35,COUP,Coupa Software Incorporated,2.20,3,2,1.0,17,21.75,1
79.33,GLNG,Golar LNG Limited,1.50,3,6,1.0,9,76.04,1
79.33,EVH,"Evolent Health, Inc",1.40,3,1,6,9,73.91,1
79.33,MNK,Mallinckrodt plc,1.70,3,1,6,9,94.77,1
79.32,GWB,"Great Western Bancorp, Inc.",1.90,3,1,6,5,23.26,1
79.27,LOGI,Logitech International S.A.,2.30,3,2,1.0,3,13.93,1
79.26,BRKL,"Brookline Bancorp, Inc.",2.40,1,2,1.0,3,13.88,2
79.26,CLVS,"Clovis Oncology, Inc.",2.10,3,2,2.0,17,46.3,1
79.23,MB,"MINDBODY, Inc.",2.20,3,1,1.0,10,35.39,1
79.22,LBTYB,Liberty Global plc,6,1,2,1.5,8,9.51,1
79.19,EQM,"EQT Midstream Partners, LP",1.80,3,1,6,6,29.27,1
79.18,CI,Cigna Corporation,1.80,3,1,6,2,2.58,1
79.17,AER,Aercap Holdings N.V.,1.90,2,2,6,5,22.5,1
79.16,PBA,Pembina Pipeline Corp.,2.00,3,1,6,5,22.49,1
79.14,USCR,"U S Concrete, Inc.",1.30,2,1,2.0,6,8.19,1
79.14,AET,Aetna Inc.,2.30,2,2,6,3,9.04,1
79.12,MGA,"Magna International, Inc.",2.40,2,2,6,4,15.59,1
79.04,RSPP,"RSP Permian, Inc.",1.70,3,1,6,8,41.87,1
78.94,EGL,"Engility Holdings, Inc.",3.00,1,2,6,8,16.36,1
78.91,TI,Telecom Italia S.P.A.,1.00,1,2,6,8,16.2,1
78.89,PLCE,"Children&#39;s Place, Inc. (The)",2.10,2,2,3.0,3,36.66,1
78.89,UFPI,"Universal Forest Products, Inc.",1.00,5,1,1.0,5,51.61,1
78.86,SHG,Shinhan Financial Group Co Ltd,3.00,1,2,6,8,15.96,1
78.82,CALD,"Callidus Software, Inc.",1.70,3,1,1.0,8,19.59,1
78.82,BHLB,"Berkshire Hills Bancorp, Inc.",2.30,3,2,6,1,19.08,1
78.8,ESPR,"Esperion Therapeutics, Inc.",2.10,4,1,1.0,17,19.02,1
78.73,BLD,TopBuild Corp.,2.30,1,2,6,6,1.99,1
78.72,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,2.60,1,2,3.0,3,10.68,1
78.7,MSFT,Microsoft Corporation,2.00,3,2,1.2999999999999998,2,11.34,1
78.68,OLLI,"Ollie&#39;s Bargain Outlet Holdings, Inc.",2.00,2,2,1.0,6,5.44,1
78.68,RRR,"Red Rock Resorts, Inc.",3.00,3,1,1.0,8,18.72,1
78.63,MGM,MGM Resorts International,1.80,3,1,6,5,19.81,1
78.58,MDLZ,"Mondelez International, Inc.",2.00,3,1,1.5999999999999996,5,13.15,1
78.57,PBYI,Puma Biotechnology Inc,1.60,3,1,3.0,17,42.86,1
78.57,WDC,Western Digital Corporation,2.00,3,2,1.4000000000000004,6,39.78,1
78.51,BDC,Belden Inc,2.00,2,2,6,5,19.21,1
78.48,AL,Air Lease Corporation,2.00,3,1,6,4,12.39,1
78.43,NWS,News Corporation,6,1,2,2.0,8,17.22,1
78.43,PWR,"Quanta Services, Inc.",1.90,3,1,6,6,25.47,1
78.38,BFAM,Bright Horizons Family Solutions Inc.,2.20,2,2,6,3,5.25,1
78.33,MDR,"McDermott International, Inc.",2.50,3,2,6,6,53.18,1
78.28,PZZA,"Papa John&#39;s International, Inc.",2.00,3,2,1.0,5,21.37,1
78.28,EDU,"New Oriental Education & Technology Group, Inc.",1.80,3,1,6,5,18.06,1
78.26,ADBE,Adobe Systems Incorporated,1.90,2,2,1.9000000000000004,3,5.4,1
78.25,WNS,WNS (Holdings) Limited,1.50,3,1,6,4,11.27,1
78.23,BERY,"Berry Global Group, Inc.",1.80,3,1,6,4,11.15,1
78.22,MPWR,"Monolithic Power Systems, Inc.",1.90,4,1,1.0,4,14.32,1
78.15,NUVA,"NuVasive, Inc.",2.00,3,2,1.0,5,20.54,1
78.12,COH,"Coach, Inc.",2.10,3,2,6,3,28.93,1
78.11,CBPO,"China Biologic Products, Inc.",1.60,4,6,1.0,5,42.22,1
78.07,NVDA,NVIDIA Corporation,2.40,1,2,2.0,4,-11.6,1
78.06,POST,"Post Holdings, Inc.",1.80,1,2,6,8,11.95,1
78.02,CDW,CDW Corporation,1.90,3,2,1.0,4,13.14,1
78.0,CSCO,"Cisco Systems, Inc.",2.00,3,2,1.2000000000000002,3,11.32,1
77.98,HZNP,Horizon Pharma plc,1.80,3,1,1.0,11,34.57,1
77.97,SATS,EchoStar Corporation,1.50,3,1,6,6,23.17,1
77.97,SINA,Sina Corporation,1.70,3,1,2.0,5,19.49,1
77.97,WAGE,"WageWorks, Inc.",1.90,4,1,6,5,41.53,1
77.94,ITRI,"Itron, Inc.",1.90,2,2,1.5,5,6.78,1
77.93,HALO,"Halozyme Therapeutics, Inc.",2.30,2,2,1.0,11,34.23,1
77.91,CP,Canadian Pacific Railway Limited,2.00,2,2,6,5,16.22,1
77.88,CY,Cypress Semiconductor Corporation,2.20,2,2,2.0,6,25.64,1
77.88,BAK,Braskem S.A.,2.00,1,2,6,8,11.07,1
77.87,AME,"AMTEK, Inc.",1.70,2,2,6,4,9.33,1
77.87,WWE,"World Wrestling Entertainment, Inc.",2.20,2,2,6,5,16.01,1
77.86,GOOGL,Alphabet Inc.,1.80,3,1,1.7999999999999998,5,13.84,1
77.83,CME,CME Group Inc.,2.10,3,2,1.2999999999999998,2,6.16,1
77.74,DXCM,"DexCom, Inc.",1.70,3,1,1.0,9,19.76,1
77.73,ABMD,"ABIOMED, Inc.",1.40,3,2,1.0,3,4.73,1
77.73,SMTC,Semtech Corporation,1.70,3,1,2.0,5,18.04,1
77.7,AMSF,"AMERISAFE, Inc.",2.30,2,2,6,5,15.15,1
77.7,THO,"Thor Industries, Inc.",1.50,3,2,6,1,13.48,1
77.68,HUN,Huntsman Corporation,2.00,3,1,6,5,15.05,1
77.65,LNC,Lincoln National Corporation,2.30,2,2,6,4,8.24,1
77.59,SBCF,Seacoast Banking Corporation of Florida,2.30,3,2,1.0,5,17.19,1
77.54,KAR,"KAR Auction Services, Inc",1.70,3,1,6,5,14.38,1
77.5,NKTR,Nektar Therapeutics,1.70,3,1,1.0,12,38.32,1
77.47,WF,Woori Bank,3.00,1,2,6,8,9.03,1
77.44,HI,Hillenbrand Inc,2.30,3,2,6,3,25.51,1
77.43,FLIR,"FLIR Systems, Inc.",2.20,3,2,1.0,4,9.6,1
77.4,PCRX,"Pacira Pharmaceuticals, Inc.",2.10,3,2,1.0,10,49.39,1
77.37,INN,"Summit Hotel Properties, Inc.",2.10,3,2,6,3,25.16,1
77.36,KKR,KKR & Co. L.P.,2.10,3,2,6,3,25.14,1
77.34,CODI,Compass Diversified Holdings,1.70,3,1,6,5,13.37,1
77.29,IX,Orix Corp Ads,1.00,3,1,2.5,5,27.91,1
77.27,CTRP,"Ctrip.com International, Ltd.",1.80,3,1,2.0,7,28.64,1
77.26,AMT,American Tower Corporation (REIT),1.70,3,1,6,4,6.32,1
77.22,MATX,"Matson, Inc.",2.00,2,2,6,7,26.08,1
77.21,AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",2.20,2,2,6,4,6.03,1
77.2,ARCC,Ares Capital Corporation,2.00,3,2,1.0,5,14.84,1
77.19,BNCL,"Beneficial Bancorp, Inc.",2.30,1,2,1.0,4,8.11,2
77.18,SIR,Select Income REIT,2.80,3,2,1.0,7,28.1,1
