Top of The Market Rating,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
77.53,1.7,3,1,6,5,PF,"Pinnacle Foods, Inc.",9.34,Buy
77.52,2.0,3,2,6,1,PH,Parker-Hannifin Corporation,15.11,Buy
77.46,1.8,2,1,6,8,CHGG,"Chegg, Inc.",6.45,Buy
77.46,2.0,2,2,6,7,MATX,"Matson, Inc.",29.78,Buy
77.43,2.1,3,2,1.2999999999999998,2,CME,CME Group Inc.,8.71,Buy
77.4,2.4,1,2,1.0,3,BRKL,"Brookline Bancorp, Inc.",15.11,Hold
77.37,2.2,2,2,2.0,6,CY,Cypress Semiconductor Corporation,29.89,Buy
77.36,1.7,3,1,1.0,11,PTLA,"Portola Pharmaceuticals, Inc.",25.72,Buy
77.35,2.0,3,2,6,3,ESE,ESCO Technologies Inc.,27.43,Buy
77.31,2.0,2,2,3.0,3,PLCE,"Children&#39;s Place, Inc. (The)",29.49,Buy
77.3,1.3,3,1,1.0,11,FGEN,"FibroGen, Inc",15.25,Buy
77.29,1.6,3,1,6,6,DAR,Darling Ingredients Inc.,12.08,Buy
77.26,1.5,5,1,1.0,8,XPER,Xperi Corporation,96.88,Buy
77.26,2.0,3,2,6,3,HI,Hillenbrand Inc,26.9,Buy
77.22,1.9,3,2,6,3,BC,Brunswick Corporation,24.13,Buy
77.21,2.0,2,2,6,5,AMSF,"AMERISAFE, Inc.",14.94,Buy
77.19,2.4,1,3,6,2,TEO,Telecom Argentina Stet - France Telecom S.A.,4.83,Buy
77.13,2.2,2,2,6,3,BFAM,Bright Horizons Family Solutions Inc.,6.11,Buy
77.1,1.8,3,2,6,3,INN,"Summit Hotel Properties, Inc.",20.94,Buy
77.07,1.8,4,1,6,7,TPC,Tutor Perini Corporation,47.4,Buy
77.06,2.0,3,2,1.2000000000000002,5,EXPE,"Expedia, Inc.",21.1,Buy
77.06,1.9,3,1,3.0,1,V,Visa Inc.,11.9,Buy
77.03,1.7,3,2,6,2,ADC,Agree Realty Corporation,11.32,Buy
77.01,2.2,2,2,6,5,WWE,"World Wrestling Entertainment, Inc.",18.71,Buy
76.99,2.3,3,2,6,1,BHLB,"Berkshire Hills Bancorp, Inc.",19.44,Buy
76.96,2.2,3,2,1.0,5,MINI,"Mobile Mini, Inc.",20.4,Buy
76.94,2.4,1,2,2.0,4,NVDA,NVIDIA Corporation,-6.39,Buy
76.94,1.8,3,2,6,3,DLB,Dolby Laboratories,20.0,Buy
76.93,2.0,3,2,1.0,5,ARCC,Ares Capital Corporation,15.19,Buy
76.91,2.3,1,2,6,6,BLD,TopBuild Corp.,2.3,Buy
76.83,1.9,3,2,6,5,NCR,NCR Corporation,35.17,Buy
76.8,1.9,3,2,1.7999999999999998,2,EA,Electronic Arts Inc.,11.74,Buy
76.79,2.1,3,2,1.0,10,PCRX,"Pacira Pharmaceuticals, Inc.",52.47,Buy
76.77,1.8,3,2,6,5,MSA,MSA Safety Incorporporated,32.26,Buy
76.75,2.2,3,2,1.0,4,FLIR,"FLIR Systems, Inc.",12.27,Buy
76.75,2.1,3,2,1.0,5,ENSG,"The Ensign Group, Inc.",16.4,Buy
76.69,2.0,3,2,1.0,5,SUPN,"Supernus Pharmaceuticals, Inc.",13.53,Buy
76.68,2.0,3,2,1.5,3,PCLN,The Priceline Group Inc. ,12.58,Buy
76.67,1.9,2,2,6,4,CTLT,"Catalent, Inc.",2.49,Buy
76.66,2.3,3,2,6,4,IOSP,Innospec Inc.,37.44,Buy
76.64,1.8,3,1,6,7,TECK,Teck Resources Ltd,19.83,Buy
76.61,1.8,3,2,6,1,HON,Honeywell International Inc.,4.69,Buy
76.55,1.9,3,2,1.0,11,TSRO,"TESARO, Inc.",62.27,Buy
76.52,2.1,3,2,1.5,3,TMUS,"T-Mobile US, Inc.",13.98,Buy
76.52,2.1,2,2,6,3,VNTV,"Vantiv, Inc.",-0.04,Buy
76.5,1.9,3,2,6,1,EFX,"Equifax, Inc.",6.47,Buy
76.49,1.7,4,1,1.7999999999999998,4,FLEX,Flex Ltd.,17.91,Buy
76.48,1.8,3,1,1.5,8,ACHC,"Acadia Healthcare Company, Inc.",14.55,Buy
76.47,2.3,2,2,1.0,11,HALO,"Halozyme Therapeutics, Inc.",34.45,Buy
76.4,1.8,3,1,2.0,7,CTRP,"Ctrip.com International, Ltd.",19.78,Buy
76.4,2.5,2,2,6,6,FBP,First BanCorp.,29.23,Buy
76.39,2.1,3,2,6,1,DHI,"D.R. Horton, Inc.",10.83,Buy
76.39,2.0,2,2,6,4,EL,"Estee Lauder Companies, Inc. (The)",3.36,Buy
76.39,1.3,3,1,6,10,GZT,Gazit-Globe Ltd.,25.81,Buy
76.36,1.5,3,1,1.0,12,FOLD,"Amicus Therapeutics, Inc.",20.33,Buy
76.36,2.2,2,2,3.0,2,CSFL,"CenterState Banks, Inc.",21.19,Buy
76.35,2.1,3,2,1.0,8,EGHT,8x8 Inc,33.59,Buy
76.33,1.9,4,2,1.0,5,OZRK,Bank of the Ozarks,33.45,Buy
76.33,2.0,3,2,6,5,PAG,"Penske Automotive Group, Inc.",34.64,Buy
76.33,1.9,2,2,2.0,4,STE,STERIS plc,1.84,Buy
76.29,1.6,3,1,1.0,10,GSM,Ferroglobe PLC,9.03,Buy
76.28,2.1,2,2,2.3,5,FIVE,"Five Below, Inc.",20.62,Buy
76.28,2.0,3,2,6,1,ICE,Intercontinental Exchange Inc.,7.68,Buy
76.28,1.6,3,2,6,5,SUM,"Summit Materials, Inc.",24.33,Buy
76.26,2.1,3,2,1.5,5,CRTO,Criteo S.A.,25.51,Buy
76.26,2.0,2,2,6,5,FCFS,"First Cash, Inc.",9.2,Buy
76.26,2.6,1,2,3.0,3,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,12.16,Buy
76.26,2.3,3,2,1.0,8,TRUE,"TrueCar, Inc.",38.02,Buy
76.26,2.0,2,2,6,5,FCFS,"First Cash, Inc.",9.2,Buy
76.26,1.8,4,1,6,8,PXD,Pioneer Natural Resources Company,49.23,Buy
76.23,1.9,3,1,1.7999999999999998,8,FANG,"Diamondback Energy, Inc.",22.75,Buy
76.23,1.8,3,2,6,2,WGO,"Winnebago Industries, Inc.",9.04,Buy
76.16,2.2,2,2,6,5,DD,E.I. du Pont de Nemours and Company,13.62,Buy
76.15,2.0,2,2,1.0,7,ALRM,"Alarm.com Holdings, Inc.",-1.96,Buy
76.12,2.0,3,2,6,1,CCL,Carnival Corporation,6.7,Buy
76.12,1.5,2,2,6,5,HDB,HDFC Bank Limited,-4.14,Buy
76.1,1.6,3,1,6,6,FTAI,Fortress Transportation and Infrastructure Investors LLC,4.92,Buy
76.08,1.9,3,2,6,1,COO,"Cooper Companies, Inc. (The)",3.98,Buy
76.08,1.8,4,1,6,2,HRS,Harris Corporation,8.14,Buy
76.07,2.1,2,2,1.7000000000000002,8,LITE,Lumentum Holdings Inc.,24.16,Buy
76.07,1.9,3,2,1.7000000000000002,3,SNPS,"Synopsys, Inc.",10.79,Buy
76.04,2.0,1,6,1.5999999999999996,10,LILAK,Liberty Global plc,6.26,Buy
76.04,2.1,3,1,6,5,TX,Ternium S.A.,10.38,Buy
76.0,1.6,3,2,2.2,3,LKQ,LKQ Corporation,15.32,Buy
76.0,2.2,2,2,6,4,AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",6.03,Buy
75.99,2.3,2,2,2.2,5,DLTR,"Dollar Tree, Inc.",21.09,Buy
75.97,2.2,2,2,1.7999999999999998,8,IMPV,"Imperva, Inc.",28.44,Buy
75.97,1.8,1,2,6,9,AJRD,"Aerojet Rocketdyne Holdings, Inc. ",4.13,Buy
75.96,2.0,3,2,6,5,CIEN,Ciena Corporation,32.4,Buy
75.91,2.3,1,2,1.0,4,BNCL,"Beneficial Bancorp, Inc.",8.84,Hold
75.91,1.8,5,1,1.4000000000000004,3,IAC,IAC/InterActiveCorp,24.71,Buy
75.89,1.8,3,2,6,5,FNB,F.N.B. Corporation,27.02,Buy
75.88,1.4,4,1,1.0,8,TWOU,"2U, Inc.",12.82,Buy
75.88,1.9,3,1,6,7,CRM,Salesforce.com Inc,17.79,Buy
75.86,1.2,3,1,6,9,QUOT,Quotient Technology Inc.,13.48,Buy
75.84,2.2,3,2,1.0,6,SMCI,"Super Micro Computer, Inc.",19.18,Buy
75.83,1.8,3,1,1.0,11,PFPT,"Proofpoint, Inc.",17.46,Buy
75.82,1.8,3,1,6,10,HAL,Halliburton Company,34.93,Buy
75.8,2.1,3,2,6,1,BLK,"BlackRock, Inc.",7.27,Buy
75.76,2.0,3,2,1.7000000000000002,3,AAPL,Apple Inc.,11.13,Buy
75.76,1.7,3,2,6,3,A,"Agilent Technologies, Inc.",10.4,Buy
75.71,1.8,2,2,6,5,PVH,PVH Corp.,0.9,Buy
75.69,2.1,2,2,2.7,2,ICLR,ICON plc,6.51,Buy
75.67,1.7,3,2,6,5,SXI,Standex International Corporation,23.19,Buy
75.67,1.5,3,1,6,7,VG,Vonage Holdings Corp.,6.51,Buy
75.66,1.9,3,2,1.0,5,TECH,Bio-Techne Corp,3.79,Buy
75.66,1.7,3,2,6,2,RTN,Raytheon Company,3.15,Buy
75.65,1.9,3,2,6,2,BDX,"Becton, Dickinson and Company",8.06,Buy
75.64,2.2,3,2,2.5,17,RARE,Ultragenyx Pharmaceutical Inc.,46.37,Buy
75.62,1.8,3,2,6,3,FIS,"Fidelity National Information Services, Inc.",12.08,Buy
75.62,1.9,3,2,6,1,HUM,Humana Inc.,1.2,Buy
75.6,2.2,3,2,1.5,9,PDCE,"PDC Energy, Inc.",52.26,Buy
75.58,1.0,5,1,6,5,SNP,China Petroleum & Chemical Corporation,30.12,Buy
75.58,1.7,3,1,6,8,GLOG,GasLog LP.,17.65,Buy
75.57,1.8,3,1,1.0,10,MIME,Mimecast Limited,8.97,Buy
75.53,2.2,3,2,1.7000000000000002,7,SAVE,"Spirit Airlines, Inc.",41.18,Buy
75.53,1.8,3,2,6,5,MEI,"Methode Electronics, Inc.",24.83,Buy
75.5,2.1,3,2,1.5999999999999996,4,BIIB,Biogen Inc.,15.98,Buy
75.5,2.0,2,2,6,5,WBC,Wabco Holdings Inc.,4.65,Buy
75.46,2.0,3,1,6,8,CUB,Cubic Corporation,24.41,Buy
75.44,2.0,4,2,1.0,7,BABY,Natus Medical Incorporated,43.07,Buy
75.44,2.2,3,1,6,5,ARMK,Aramark,9.28,Buy
75.42,1.8,3,2,6,7,HHC,Howard Hughes Corporation (The),37.5,Buy
75.41,1.8,3,2,6,5,AER,Aercap Holdings N.V.,24.15,Buy
75.4,2.1,2,2,6,7,ELY,Callaway Golf Company,19.89,Buy
75.39,2.2,3,2,6,2,IR,Ingersoll-Rand plc (Ireland),14.0,Buy
75.38,1.9,3,2,1.0,8,PTC,PTC Inc.,21.86,Buy
75.36,2.0,1,2,2.0,3,MLHR,"Herman Miller, Inc.",15.85,Hold
75.36,2.6,3,2,1.0,7,SIR,Select Income REIT,32.51,Buy
75.36,1.9,3,2,6,2,ROP,"Roper Technologies, Inc.",6.3,Buy
75.34,1.5,3,1,6,10,NVRO,Nevro Corp.,24.54,Buy
75.29,2.0,3,2,2.0,2,AMWD,American Woodmark Corporation,8.68,Buy
75.29,2.2,3,2,1.7000000000000002,2,CTSH,Cognizant Technology Solutions Corporation,6.22,Buy
75.28,2.0,1,2,6,6,UHAL,Amerco,9.74,Outperform
75.22,1.7,4,2,1.7000000000000002,3,GT,The Goodyear Tire & Rubber Company,24.88,Buy
75.22,2.2,3,2,6,2,SHW,Sherwin-Williams Company (The),12.99,Buy
75.21,2.0,3,2,1.9000000000000004,5,HOLX,"Hologic, Inc.",25.65,Buy
75.21,1.3,3,2,6,6,ASX,"Advanced Semiconductor Engineering, Inc.",17.12,Buy
75.21,2.0,3,1,6,8,ARES,Ares Management L.P.,22.91,Buy
75.21,1.0,2,2,6,10,CHU,China Unicom (Hong Kong) Ltd,11.28,Buy
75.2,2.3,2,2,6,5,FBC,"Flagstar Bancorp, Inc.",10.38,Buy
75.17,1.8,3,2,6,5,CRI,"Carter&#39;s, Inc.",22.68,Buy
75.16,1.8,3,2,1.5,7,HMSY,HMS Holdings Corp,23.6,Buy
75.16,2.0,3,2,6,7,FL,"Foot Locker, Inc.",40.97,Buy
75.16,2.0,2,2,6,6,TRU,TransUnion,9.31,Buy
75.14,2.3,3,2,6,2,SWK,"Stanley Black & Decker, Inc.",14.98,Buy
75.13,2.3,2,2,6,5,APD,"Air Products and Chemicals, Inc.",9.96,Buy
75.1,2.1,3,2,1.5,5,FAST,Fastenal Company,17.34,Buy
75.1,2.2,2,2,1.0,11,FIVN,"Five9, Inc.",22.36,Buy
75.06,2.1,3,2,6,4,TEP,"Tallgrass Energy Partners, LP",22.88,Buy
75.05,2.5,3,2,6,1,LEA,Lear Corporation,12.79,Buy
75.02,1.7,4,1,2.0,8,ACXM,Acxiom Corporation,39.31,Buy
75.02,1.5,4,1,6,5,BGCP,"BGC Partners, Inc.",14.27,Buy
75.02,2.1,3,2,6,2,CB,D/B/A Chubb Limited New,9.26,Buy
75.01,2.2,3,2,6,2,MDT,Medtronic plc,11.7,Buy
75.0,2.2,3,2,2.0,3,LTXB,"LegacyTexas Financial Group, Inc.",18.33,Buy
74.96,2.2,2,2,6,3,HEI,Heico Corporation,-6.91,Buy
74.96,1.7,3,2,6,5,BX,The Blackstone Group L.P.,18.94,Buy
74.95,1.7,4,1,1.0,8,BMCH,"BMC Stock Holdings, Inc.",13.8,Buy
74.94,1.9,3,2,6,3,DLPH,Delphi Automotive plc,10.46,Buy
74.87,2.1,3,2,6,3,CNC,Centene Corporation,15.05,Buy
74.84,1.9,4,2,1.5,3,SBUX,Starbucks Corporation,22.23,Buy
74.83,2.4,1,2,6,1,FAF,First American Corporation (The),8.95,Hold
74.83,2.1,3,2,6,2,OSK,Oshkosh Corporation,8.15,Buy
74.82,2.0,3,2,6,5,LUV,Southwest Airlines Company,25.6,Buy
74.78,1.9,3,2,1.7000000000000002,5,IART,Integra LifeSciences Holdings Corporation,15.11,Buy
74.78,2.3,2,2,6,5,LNC,Lincoln National Corporation,7.84,Buy
74.76,2.4,2,2,6,5,ARW,"Arrow Electronics, Inc.",10.23,Buy
74.76,2.0,4,1,6,4,GPK,Graphic Packaging Holding Company,18.58,Buy
74.72,2.2,3,2,2.0,4,ADI,"Analog Devices, Inc.",23.01,Buy
74.72,1.0,1,3,1.0,5,SPIL,"Siliconware Precision Industries Company, Ltd.",-0.28,Hold
74.72,2.4,1,2,1.9000000000000004,2,ZION,Zions Bancorporation,12.22,Hold
74.7,1.7,4,1,1.0,5,TVTY,"Tivity Health, Inc.",17.37,
74.7,2.1,2,2,6,6,REG,Regency Centers Corporation,9.05,Buy
74.68,2.0,3,2,1.5999999999999996,4,MNST,Monster Beverage Corporation,7.77,Buy
74.67,2.3,2,2,2.4,6,HDS,"HD Supply Holdings, Inc.",23.54,Buy
74.67,2.3,3,2,6,3,RS,Reliance Steel & Aluminum Co.,18.88,Buy
74.66,2.5,3,2,6,6,MDR,"McDermott International, Inc.",43.78,Buy
74.63,2.2,3,2,6,2,LH,Laboratory Corporation of America Holdings,9.47,Buy
74.63,1.8,3,1,3.7,7,PE,"Parsley Energy, Inc.",49.9,Buy
74.62,1.8,3,2,6,4,DHR,Danaher Corporation,12.75,Buy
74.61,2.5,2,2,6,4,CNS,Cohen & Steers Inc,5.14,Buy
74.6,2.4,2,2,1.5,8,ZNGA,Zynga Inc.,16.39,Buy
74.58,1.8,3,2,6,4,AL,Air Lease Corporation,12.47,Buy
74.54,2.6,1,2,6,7,MTOR,"Meritor, Inc.",2.21,Buy
74.5,2.5,3,2,1.0,5,SCHL,Scholastic Corporation,10.64,Buy
74.49,1.6,4,1,1.0,10,BPMC,Blueprint Medicines Corporation,21.45,Buy
74.47,2.0,3,1,6,8,GLPG,Galapagos NV,18.48,Buy
74.47,2.3,3,1,6,7,CX,Cemex S.A.B. de C.V.,19.31,Buy
74.44,2.0,4,1,6,9,ATKR,Atkore International Group Inc.,58.01,Buy
74.42,2.0,3,2,2.0,5,HPT,Hospitality Properties Trust,22.62,Buy
74.41,2.1,3,2,2.0,4,CSX,CSX Corporation,18.36,Buy
74.4,2.2,4,2,1.0,5,IDTI,"Integrated Device Technology, Inc.",27.5,Buy
74.39,1.8,3,2,6,5,INGN,"Inogen, Inc",18.01,Buy
74.39,2.2,3,2,1.5999999999999996,6,FOXA,"Twenty-First Century Fox, Inc.",24.07,Buy
74.37,2.2,3,2,1.0,8,MIK,"The Michaels Companies, Inc.",22.26,Buy
74.37,2.3,3,2,6,4,FCB,"FCB Financial Holdings, Inc.",23.71,Buy
74.37,2.1,3,2,6,5,KKR,KKR & Co. L.P.,25.41,Buy
74.36,2.3,2,2,3.0,3,EWBC,"East West Bancorp, Inc.",16.34,Buy
74.35,2.1,3,2,2.2,5,ROST,"Ross Stores, Inc.",29.59,Buy
74.34,2.2,3,2,6,2,PEP,"Pepsico, Inc.",7.72,Buy
74.33,2.1,3,2,6,3,CLGX,"CoreLogic, Inc.",11.81,Buy
74.33,2.0,3,2,6,3,EXC,Exelon Corporation,9.33,Buy
74.31,2.3,3,2,6,8,IMAX,Imax Corporation,57.89,Buy
74.31,1.9,3,2,6,5,SPG,"Simon Property Group, Inc.",20.02,Buy
74.3,1.9,3,2,6,4,JBT,John Bean Technologies Corporation,13.32,Buy
74.28,1.9,3,2,6,5,SYF,Synchrony Financial,19.86,Buy
74.27,2.0,3,2,6,4,SCHW,The Charles Schwab Corporation,15.62,Buy
74.26,2.0,3,2,6,3,GD,General Dynamics Corporation,8.9,Buy
74.26,2.2,3,2,6,2,WM,"Waste Management, Inc.",7.22,Buy
74.25,2.0,4,1,1.0,5,LBRDK,Liberty Broadband Corporation,-3.58,Buy
74.25,2.0,3,2,2.0,5,PACW,PacWest Bancorp,21.44,Buy
74.25,1.8,3,1,6,9,NOW,"ServiceNow, Inc.",18.81,Buy
74.24,1.8,3,1,6,9,SUPV,Grupo Supervielle S.A.,18.78,Buy
74.22,3.0,1,2,6,8,EGL,"Engility Holdings, Inc.",17.01,Buy
74.21,2.0,2,2,6,8,HSC,Harsco Corporation,16.92,Buy
74.17,2.0,3,1,6,8,LADR,Ladder Capital Corp,16.67,Buy
74.16,1.6,2,1,4.0,5,CSGP,"CoStar Group, Inc.",10.76,Buy
74.16,2.0,3,2,6,5,BCC,"Boise Cascade, L.L.C.",21.62,Buy
74.16,1.9,3,2,6,5,HBI,Hanesbrands Inc.,19.1,Buy
74.12,2.1,6,2,2.5,7,XRAY,DENTSPLY SIRONA Inc.,24.71,Buy
74.12,1.0,4,2,6,5,LUK,Leucadia National Corporation,21.36,Buy
74.11,1.8,3,1,1.7000000000000002,11,NVCR,NovoCure Limited,22.95,Buy
74.08,2.2,3,2,6,2,CRL,"Charles River Laboratories International, Inc.",6.15,Buy
74.07,2.4,3,2,6,1,AJG,Arthur J. Gallagher & Co.,4.42,Buy
74.04,2.3,2,2,1.0,5,MASI,Masimo Corporation,27.42,Hold
74.02,2.0,3,2,2.5,3,NTES,"NetEase, Inc.",18.95,Buy
74.01,1.0,4,2,6,6,KEP,Korea Electric Power Corporation,27.4,Buy
73.99,2.3,3,2,6,6,BWP,Boardwalk Pipeline Partners L.P.,34.79,Buy
73.97,2.0,5,1,1.0,5,MDSO,"Medidata Solutions, Inc.",19.44,Buy
73.97,1.9,3,2,2.3,5,STLD,"Steel Dynamics, Inc.",24.49,Buy
73.96,2.5,2,2,2.0,5,SAIA,"Saia, Inc.",6.88,Buy
73.95,2.2,3,2,6,2,ALL,Allstate Corporation (The),5.38,Buy
73.95,2.3,3,2,6,4,WHR,Whirlpool Corporation,21.17,Buy
73.94,2.2,3,2,6,3,MO,Altria Group,11.96,Buy
73.93,1.9,3,1,6,9,NGVT,Ingevity Corporation,19.42,Buy
73.88,2.0,3,1,6,9,ERF,Enerplus Corporation,21.62,Buy
73.85,1.8,4,1,1.7000000000000002,6,RP,"RealPage, Inc.",12.78,Buy
73.83,2.0,3,2,6,5,PBH,"Prestige Brand Holdings, Inc.",19.63,Buy
73.76,2.2,4,2,1.4000000000000004,3,TTEK,"Tetra Tech, Inc.",19.62,Buy
73.76,2.1,3,2,6,5,LAZ,Lazard Ltd.,21.7,Buy
73.75,1.7,5,1,6,7,MXL,"MaxLinear, Inc",58.99,Buy
73.72,2.2,3,2,1.7000000000000002,10,PTEN,"Patterson-UTI Energy, Inc.",48.54,Buy
73.72,1.8,3,2,6,5,AMG,"Affiliated Managers Group, Inc.",14.01,Buy
73.69,2.0,3,2,1.7000000000000002,11,GPOR,Gulfport Energy Corporation,76.47,Buy
73.69,2.0,3,2,1.7000000000000002,11,LXRX,"Lexicon Pharmaceuticals, Inc.",64.16,Buy
73.69,2.0,1,2,6,3,SLF,Sun Life Financial Inc.,5.46,Hold
73.68,2.2,3,2,1.0,8,KTOS,"Kratos Defense & Security Solutions, Inc.",17.41,Buy
73.67,2.3,3,2,6,1,PGR,Progressive Corporation (The),-0.49,Buy
73.66,2.2,3,2,6,5,UHS,"Universal Health Services, Inc.",23.62,Buy
73.62,2.1,3,2,6,8,VIPS,Vipshop Holdings Limited,40.91,Buy
73.6,2.4,3,2,6,4,DIS,Walt Disney Company (The),21.58,Buy
73.59,2.0,3,2,6,5,AYI,Acuity Brands Inc,18.21,Buy
73.57,2.0,4,2,1.0,10,DERM,"Dermira, Inc.",95.7,Buy
73.57,2.1,3,2,1.0,1,BUSE,First Busey Corporation,17.5,Hold
73.56,2.1,3,2,2.0,4,POOL,Pool Corporation,12.41,Buy
73.53,1.9,3,2,6,5,ABT,Abbott Laboratories,15.37,Buy
73.5,1.9,3,1,1.0,11,AGIO,"Agios Pharmaceuticals, Inc.",3.64,Buy
73.49,2.0,3,2,1.0,9,CSII,"Cardiovascular Systems, Inc.",17.76,Buy
73.48,2.8,3,2,6,5,LPL,"LG Display Co., Ltd.",37.56,Buy
73.43,2.0,2,2,2.6,5,NCLH,Norwegian Cruise Line Holdings Ltd.,5.69,Buy
73.43,2.3,3,2,6,3,TXT,Textron Inc.,11.39,Buy
73.42,2.0,3,2,6,5,DOC,Physicians Realty Trust,17.19,Buy
73.42,2.0,3,2,6,4,ZTS,Zoetis Inc.,10.5,Buy
73.4,2.2,3,2,2.0,4,BANR,Banner Corporation,13.78,Buy
73.4,2.2,3,2,6,9,AR,Antero Resources Corporation,48.73,Buy
73.39,2.1,3,2,6,2,COL,"Rockwell Collins, Inc.",-0.47,Buy
73.38,2.0,3,2,1.5999999999999996,6,PYPL,"PayPal Holdings, Inc.",11.99,Buy
73.37,2.5,2,2,6,5,UGI,UGI Corporation,4.41,Buy
73.36,1.8,3,2,6,7,SIX,Six Flags Entertainment Corporation New,25.18,Buy
73.35,6,3,2,1.0,9,TEAM,Atlassian Corporation Plc,18.44,Buy
73.34,2.0,3,2,6,5,ORA,"Ormat Technologies, Inc.",16.69,Buy
73.33,2.6,3,1,3.0,8,TIVO,TiVo Corporation,62.6,Buy
73.3,2.0,4,2,1.2000000000000002,8,SABR,Sabre Corporation,39.74,Buy
73.29,2.1,3,2,1.0,8,ECPG,Encore Capital Group Inc,12.22,Buy
73.26,2.3,3,2,6,2,ACN,Accenture plc,3.74,Buy
73.25,2.4,3,2,6,4,MGA,"Magna International, Inc.",19.47,Buy
73.24,2.0,3,2,2.4,4,WBA,"Walgreens Boots Alliance, Inc.",17.69,Buy
73.24,1.5,4,1,6,7,BIO,"Bio-Rad Laboratories, Inc.",16.96,Buy
73.24,2.0,2,2,6,8,HPQ,HP Inc.,11.11,Buy
73.24,2.2,3,2,6,3,MMC,"Marsh & McLennan Companies, Inc.",7.76,Buy
73.23,2.1,3,2,2.0,8,CAVM,"Cavium, Inc.",36.75,Buy
73.22,1.9,3,2,6,8,CNNX,Cone Midstream Partners LP,33.51,Buy
73.21,1.8,3,2,1.0,10,CDK,"CDK Global, Inc.",17.47,Buy
73.21,2.1,3,2,2.0,10,NBL,Noble Energy Inc.,50.1,Buy
73.19,1.8,3,2,6,4,MRCY,Mercury Systems Inc,4.12,Buy
73.19,2.3,3,2,6,5,ADS,Alliance Data Systems Corporation,23.29,Buy
73.19,2.3,3,2,6,9,AMC,"AMC Entertainment Holdings, Inc.",113.52,Buy
73.19,2.5,3,2,6,3,OSB,Norbord Inc.,15.0,Buy
73.19,2.2,3,2,6,6,VLP,Valero Energy Partners LP,27.46,Buy
73.18,1.9,3,2,2.6,4,SIVB,SVB Financial Group,19.75,Buy
73.17,1.8,3,1,6,8,NRZ,New Residential Investment Corp.,5.68,Buy
73.15,2.2,3,2,6,2,PCG,Pacific Gas & Electric Co.,0.54,Buy
73.14,1.9,3,2,6,6,HCA,"HCA Healthcare, Inc.",19.69,Buy
73.14,1.8,3,1,6,11,ZEN,"Zendesk, Inc.",25.52,Buy
73.1,2.2,5,2,1.0,6,ARLP,"Alliance Resource Partners, L.P.",50.54,Buy
73.06,2.2,3,2,6,8,MRC,MRC Global Inc.,40.04,Buy
73.03,2.2,3,2,6,5,KEY,KeyCorp,19.86,Buy
73.03,1.0,3,2,6,8,MON,Monsanto Company,9.82,Buy
73.02,1.9,3,1,6,7,BAP,Credicorp Ltd.,0.63,Buy
73.02,2.5,1,2,6,9,IVR,INVESCO MORTGAGE CAPITAL INC,3.98,Buy
72.99,2.1,3,2,2.0,5,TRMB,Trimble Inc.,15.13,Buy
72.98,2.3,3,2,6,6,PSXP,Phillips 66 Partners LP,28.7,Buy
72.96,2.0,1,2,6,3,IBA,"Industrias Bachoco, S.A. de C.V.",1.1,Hold
72.95,2.5,3,2,1.7000000000000002,5,TILE,"Interface, Inc.",17.33,Buy
72.95,1.8,4,2,6,5,EXP,Eagle Materials Inc,34.34,Buy
72.92,2.1,2,2,6,8,CSRA,CSRA Inc.,11.7,Buy
72.92,2.1,3,2,6,10,OAS,Oasis Petroleum Inc.,51.32,Buy
72.89,2.2,3,2,6,5,KFY,Korn/Ferry International,19.01,Buy
72.86,6,3,2,1.2999999999999998,5,CHTR,"Charter Communications, Inc.",-3.67,Buy
72.86,2.1,3,2,2.1,6,FTNT,"Fortinet, Inc.",23.36,Buy
72.86,2.2,3,2,6,5,IP,International Paper Company,18.84,Buy
72.84,2.0,3,2,6,5,GEF,Greif Bros. Corporation,13.7,Buy
72.81,1.8,3,2,2.0,7,VRTX,Vertex Pharmaceuticals Incorporated,19.65,Buy
72.8,1.6,4,2,6,5,DST,"DST Systems, Inc.",28.46,Buy
72.8,2.2,3,1,6,8,TKC,Turkcell Iletisim Hizmetleri AS,13.49,Buy
72.78,1.8,3,1,2.0,11,ONCE,"Spark Therapeutics, Inc.",21.12,Buy
72.78,2.3,3,2,6,3,CE,Celanese Corporation,7.54,Buy
72.78,2.3,3,2,6,4,PPG,"PPG Industries, Inc.",14.17,Buy
72.76,1.9,3,2,6,6,BSX,Boston Scientific Corporation,17.38,Buy
72.76,2.0,3,1,6,12,EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),34.87,Buy
72.75,1.8,4,2,6,3,FIX,"Comfort Systems USA, Inc.",19.82,Buy
72.75,2.2,3,2,6,4,LLY,Eli Lilly and Company,11.52,Buy
72.73,2.3,3,2,1.0,8,PENN,"Penn National Gaming, Inc.",13.31,Buy
72.71,2.1,3,2,6,3,SRE,Sempra Energy,2.07,Buy
72.69,2.0,3,2,6,5,HELE,Helen of Troy Limited,12.83,Buy
72.68,2.8,2,2,6,8,CM,Canadian Imperial Bank of Commerce,27.73,Buy
72.68,2.1,3,2,6,6,ITT,ITT Inc.,21.92,Buy
