Rating,Ticker,Company Name,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Projected Change % in 12 Months,CNN Recommendation
78.61,TIVO,TiVo Corporation,2.00,3,1,2.0,9,87.97,1
78.61,XNCR,"Xencor, Inc.",1.70,4,1,1.0,9,56.61,1
78.61,VLY,Valley National Bancorp,2.50,2,2,6,4,13.07,1
78.6,ARCO,Arcos Dorados Holdings Inc.,1.50,3,1,6,6,26.32,1
78.57,GIB,"CGI Group, Inc.",2.30,2,2,6,3,6.19,1
78.53,FOX,"Twenty-First Century Fox, Inc.",2.00,1,2,1.9000000000000004,5,-4.66,1
78.47,ATSG,"Air Transport Services Group, Inc",2.10,2,2,1.0,8,17.49,1
78.45,OXM,"Oxford Industries, Inc.",2.10,2,2,6,5,18.92,1
78.43,STM,STMicroelectronics N.V.,2.40,3,2,6,3,30.49,1
78.42,THO,"Thor Industries, Inc.",1.90,3,2,6,3,30.42,1
78.38,HZNP,Horizon Pharma plc,1.80,3,1,1.0,11,36.94,1
78.34,HPT,Hospitality Properties Trust,2.20,3,2,1.0,5,21.72,1
78.34,HCA,"HCA Healthcare, Inc.",2.00,1,2,6,6,0.03,1
78.33,PBH,"Prestige Brand Holdings, Inc.",2.00,3,2,6,6,52.76,1
78.32,PH,Parker-Hannifin Corporation,2.10,2,2,6,6,24.92,1
78.29,ADC,Agree Realty Corporation,1.70,3,2,6,2,23.11,1
78.26,BX,The Blackstone Group L.P.,1.60,3,1,6,5,17.99,1
78.24,KFY,Korn/Ferry International,2.00,3,2,6,2,22.87,1
78.23,UNIT,Uniti Group Inc.,2.20,4,2,1.0,17,41.14,1
78.23,APD,"Air Products and Chemicals, Inc.",2.20,2,2,6,5,17.8,1
78.21,BRKL,"Brookline Bancorp, Inc.",2.40,1,2,1.0,3,7.59,2
78.19,BT,BT Group plc,2.00,2,2,6,8,37.6,1
78.15,CBM,Cambrex Corporation,1.40,3,1,6,5,17.42,1
78.08,PAM,Pampa Energia S.A.,2.00,1,2,1.5,11,22.67,1
78.05,ULTI,"The Ultimate Software Group, Inc.",2.10,1,2,1.9000000000000004,7,5.79,1
78.03,MS,Morgan Stanley,2.30,2,2,6,5,16.82,1
77.98,EXEL,"Exelixis, Inc.",2.30,2,2,2.0,5,19.52,1
77.97,GOOGL,Alphabet Inc.,1.80,3,1,1.5,7,20.32,1
77.97,MIC,Macquarie Infrastructure Company,1.90,3,1,6,7,29.86,1
77.96,FCFS,"First Cash, Inc.",2.00,2,2,6,3,3.11,1
77.96,FCFS,"First Cash, Inc.",2.00,2,2,6,3,3.11,1
77.95,AIR,AAR Corp.,2.20,3,1,6,7,29.74,1
77.95,MGM,MGM Resorts International,1.90,2,2,6,5,16.42,1
77.93,MDSO,"Medidata Solutions, Inc.",2.00,3,1,2.0,7,32.59,1
77.89,BHLB,"Berkshire Hills Bancorp, Inc.",2.20,2,2,6,5,16.12,1
77.87,NVO,Novo Nordisk A/S,1.00,2,2,6,5,16.01,1
77.86,BGNE,"BeiGene, Ltd.",1.90,3,1,1.0,17,-10.71,1
77.86,PFE,"Pfizer, Inc.",2.50,2,2,6,5,15.97,1
77.86,SERV,"ServiceMaster Global Holdings, Inc.",2.20,2,2,6,4,9.31,1
77.8,CTB,Cooper Tire & Rubber Company,2.20,2,2,6,5,15.65,1
77.78,VRTX,Vertex Pharmaceuticals Incorporated,1.80,3,1,1.5999999999999996,7,21.7,1
77.73,OLED,Universal Display Corporation,2.40,3,2,2.0,5,43.06,1
77.72,FUN,"Cedar Fair, L.P.",1.70,3,1,6,5,15.27,1
77.65,CCMP,Cabot Microelectronics Corporation,2.40,2,2,2.0,5,17.56,1
77.65,COST,Costco Wholesale Corporation,2.10,3,2,1.7999999999999998,2,17.57,1
77.64,AAPL,Apple Inc.,2.00,3,2,1.9000000000000004,3,26.65,1
77.64,BUSE,First Busey Corporation,2.00,2,2,1.0,2,22.53,2
77.64,FIS,"Fidelity National Information Services, Inc.",1.80,3,2,6,1,13.22,1
77.63,PLCE,"Children&#39;s Place, Inc. (The)",2.20,2,2,3.0,1,15.78,1
77.63,TX,Ternium S.A.,1.90,3,1,6,5,14.84,1
77.6,ABC,AmerisourceBergen Corporation (Holding Co),2.20,2,2,6,5,14.69,1
77.59,BC,Brunswick Corporation,1.90,2,2,6,5,14.6,1
77.59,CMO,Capstead Mortgage Corporation,2.50,1,2,6,9,16.28,1
77.58,BMCH,"BMC Stock Holdings, Inc.",1.90,3,2,1.0,6,23.81,1
77.57,MXL,"MaxLinear, Inc",1.80,3,1,6,8,34.52,1
77.54,FWONK,Liberty Media Corporation,2.00,2,2,2.0,17,12.68,1
77.52,COF,Capital One Financial Corporation,2.20,2,2,6,6,20.92,1
77.52,DY,"Dycom Industries, Inc.",1.60,3,1,6,4,7.62,1
77.5,MTSI,"MACOM Technology Solutions Holdings, Inc.",2.50,3,2,1.0,10,138.1,1
77.49,JOBS,"51job, Inc.",2.50,1,2,6,7,2.47,1
77.48,BPMC,Blueprint Medicines Corporation,1.60,3,1,1.0,10,24.86,1
77.46,MCHP,Microchip Technology Incorporated,1.90,3,2,1.7000000000000002,5,33.92,1
77.46,CB,D/B/A Chubb Limited New,2.10,3,2,6,2,18.95,1
77.44,ORLY,"O&#39;Reilly Automotive, Inc.",1.90,2,2,1.5999999999999996,6,13.0,1
77.43,MB,"MINDBODY, Inc.",1.90,3,1,1.0,10,24.59,1
77.43,OLN,Olin Corporation,2.00,3,2,6,5,38.84,1
77.42,SRPT,"Sarepta Therapeutics, Inc.",1.70,3,1,1.0,11,31.19,1
77.42,HTH,Hilltop Holdings Inc.,2.70,1,3,6,6,20.43,1
77.41,JBHT,"J.B. Hunt Transport Services, Inc.",2.20,2,2,2.4,3,12.8,1
77.4,FNF,"Fidelity National Financial, Inc.",2.00,3,2,6,3,25.34,1
77.39,RP,"RealPage, Inc.",1.90,3,1,1.7000000000000002,5,8.51,1
77.37,SABR,Sabre Corporation,2.40,3,2,1.2000000000000002,6,27.58,1
77.36,RGR,"Sturm, Ruger & Company, Inc.",2.00,3,1,6,8,33.47,1
77.29,PSDO,"Presidio, Inc.",2.20,3,2,1.0,17,11.44,1
77.29,BPY,Brookfield Property Partners L.P.,2.50,1,2,6,10,21.43,1
77.28,GEF,Greif Bros. Corporation,1.70,3,2,6,4,31.41,1
77.25,EXPE,"Expedia, Inc.",2.00,3,2,1.4000000000000004,5,25.17,1
77.2,CACI,"CACI International, Inc.",2.00,2,2,6,4,6.0,1
77.19,BIG,"Big Lots, Inc.",2.30,2,2,6,5,12.64,1
77.18,EIG,Employers Holdings Inc,3.30,2,3,6,2,17.57,1
77.18,EPD,Enterprise Products Partners L.P.,1.60,3,1,6,6,19.23,1
77.16,ADBE,Adobe Systems Incorporated,1.90,3,2,1.7000000000000002,3,18.82,1
77.16,CDW,CDW Corporation,2.00,3,2,1.2000000000000002,4,12.96,1
77.15,ENSG,"The Ensign Group, Inc.",2.10,3,2,1.0,5,14.55,1
77.13,CDK,"CDK Global, Inc.",2.20,2,2,1.7000000000000002,6,13.59,1
77.13,HBHC,Hancock Holding Company,2.20,2,2,3.0,2,19.43,1
77.12,COMM,"CommScope Holding Company, Inc.",2.00,3,2,1.0,5,14.41,1
77.09,RMBS,"Rambus, Inc.",2.20,3,2,1.0,8,34.18,1
77.09,RPM,RPM International Inc.,2.30,2,2,6,6,18.8,1
77.08,INCY,Incyte Corporation,2.00,3,1,2.1,10,72.78,1
77.08,PRTY,Party City Holdco Inc.,2.40,1,2,6,9,13.71,1
77.03,A,"Agilent Technologies, Inc.",1.70,3,2,6,2,16.83,1
77.02,AM,Antero Midstream Partners LP,1.50,4,1,6,5,36.79,1
77.01,TRU,TransUnion,1.90,3,1,6,5,11.71,1
77.0,CXW,"CoreCivic, Inc.",2.30,3,2,6,7,75.7,1
77.0,HTA,"Healthcare Trust of America, Inc.",1.80,3,1,6,8,31.68,1
76.99,ALLY,Ally Financial Inc.,2.10,2,2,6,7,24.95,1
76.95,SMTC,Semtech Corporation,2.10,3,2,1.7000000000000002,5,30.84,1
76.94,MWA,MUELLER WATER PRODUCTS,2.20,3,2,6,5,36.36,1
76.87,EPR,EPR Properties,2.40,3,2,6,5,36.01,1
76.85,BGG,Briggs & Stratton Corporation,2.00,3,2,6,7,49.25,1
76.83,IPGP,IPG Photonics Corporation,2.10,3,2,1.4000000000000004,2,2.65,1
76.82,HTGC,"Hercules Capital, Inc.",1.80,3,1,6,6,17.44,1
76.81,MFC,Manulife Financial Corp,1.50,3,2,6,3,22.36,1
76.78,HELE,Helen of Troy Limited,2.40,2,2,6,7,23.88,1
76.75,LULU,lululemon athletica inc.,2.30,2,2,2.0,5,12.17,1
76.73,NTGR,"NETGEAR, Inc.",1.50,2,2,2.0,5,35.3,4
76.73,CCL,Carnival Corporation,2.00,3,2,6,2,15.34,1
76.72,EGRX,"Eagle Pharmaceuticals, Inc.",2.30,3,2,1.0,8,31.98,1
76.7,DSGX,The Descartes Systems Group Inc.,2.10,3,2,1.7000000000000002,5,29.37,1
76.69,SFLY,"Shutterfly, Inc.",2.80,1,3,1.0,3,-26.55,1
76.69,CBS,CBS Corporation,2.10,3,2,6,5,35.14,1
76.68,CE,Celanese Corporation,2.20,3,2,6,3,21.75,1
76.67,EVH,"Evolent Health, Inc",1.40,3,1,6,11,81.16,1
76.67,SKX,"Skechers U.S.A., Inc.",1.50,3,1,6,5,10.01,1
76.66,MMSI,"Merit Medical Systems, Inc.",1.60,3,1,2.0,5,11.64,1
76.66,EME,"EMCOR Group, Inc.",1.80,3,2,6,2,14.98,1
76.64,INTC,Intel Corporation,2.30,2,2,2.5,5,23.98,1
76.56,BDX,"Becton, Dickinson and Company",2.00,2,2,6,6,16.11,1
76.56,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,2.30,3,2,6,1,7.78,1
76.55,ECPG,Encore Capital Group Inc,2.10,3,2,1.0,8,30.98,1
76.51,HDB,HDFC Bank Limited,1.50,3,1,6,5,9.22,1
76.51,SHG,Shinhan Financial Group Co Ltd,3.00,3,1,6,8,29.23,1
76.5,ATHM,Autohome Inc.,2.10,2,2,6,4,2.5,1
76.5,YRD,Yirendai Ltd.,2.30,3,2,6,6,40.85,1
76.48,WTR,"Aqua America, Inc.",2.10,3,2,6,3,20.74,1
76.48,EW,Edwards Lifesciences Corporation,2.00,2,2,6,5,9.06,1
76.46,NVRO,Nevro Corp.,1.50,3,1,6,9,35.65,1
76.45,LAD,"Lithia Motors, Inc.",1.80,2,2,6,5,8.9,1
76.43,MAS,Masco Corporation,2.20,2,2,6,6,15.48,1
76.42,LCII,LCI Industries ,1.90,3,2,6,3,20.45,1
76.41,NSP,"Insperity, Inc.",2.00,3,2,6,1,7.05,1
76.39,ACAD,ACADIA Pharmaceuticals Inc.,2.00,4,1,1.0,11,76.37,1
76.39,PRTA,Prothena Corporation plc,1.80,4,1,1.0,11,175.49,1
76.39,TBPH,"Theravance Biopharma, Inc.",2.90,3,2,1.0,11,64.53,1
76.36,PEP,"Pepsico, Inc.",2.30,3,2,6,2,13.48,1
76.35,MRVL,Marvell Technology Group Ltd.,2.20,3,2,2.0,5,34.74,1
76.34,STWD,"STARWOOD PROPERTY TRUST, INC.",2.00,3,1,6,7,21.7,1
76.32,CR,Crane Company,1.90,3,2,1.0,5,9.56,1
76.31,EXP,Eagle Materials Inc,1.80,3,2,6,5,33.24,1
76.3,ILG,"ILG, Inc",1.80,4,1,1.0,5,9.48,1
76.29,PX,"Praxair, Inc.",2.20,2,2,6,7,21.47,1
76.28,PCLN,The Priceline Group Inc. ,2.10,3,2,1.7000000000000002,3,13.51,1
76.27,ADI,"Analog Devices, Inc.",2.20,3,2,2.0,3,20.95,1
76.25,EDU,"New Oriental Education & Technology Group, Inc.",1.90,4,1,6,5,32.9,1
76.23,ENIC,Enel Chile S.A.,2.80,1,2,6,8,2.83,1
76.23,GKOS,Glaukos Corporation,1.50,3,1,6,11,47.84,1
76.2,DAR,Darling Ingredients Inc.,1.80,3,1,6,6,14.35,1
76.18,GWPH,GW Pharmaceuticals Plc,2.10,3,1,1.0,11,23.72,1
76.16,IOSP,Innospec Inc.,2.30,3,2,6,4,25.79,1
76.15,AEIS,"Advanced Energy Industries, Inc.",2.40,2,2,1.0,6,40.22,2
76.15,ITT,ITT Inc.,1.90,3,2,6,3,19.09,1
76.14,JBL,Jabil Inc.,2.60,3,2,6,5,32.37,1
76.1,ERF,Enerplus Corporation,2.00,3,1,6,9,33.82,1
76.1,PFGC,Performance Food Group Company,2.20,2,2,6,6,13.82,1
76.08,AMWD,American Woodmark Corporation,2.00,3,2,2.0,4,26.46,1
76.08,MLHR,"Herman Miller, Inc.",1.80,3,2,2.0,3,19.83,1
76.07,CSII,"Cardiovascular Systems, Inc.",2.40,3,2,1.0,9,34.78,1
76.04,SINA,Sina Corporation,1.80,3,2,2.0,5,32.93,1
76.04,EL,"Estee Lauder Companies, Inc. (The)",2.00,2,2,6,5,6.88,1
76.04,VMC,Vulcan Materials Company,1.70,3,2,6,3,18.55,1
76.01,OKTA,"Okta, Inc.",2.20,3,2,1.7000000000000002,17,22.55,1
76.01,ARCH,"Arch Coal, Inc.",2.00,3,1,6,8,26.74,1
76.01,CW,Curtiss-Wright Corporation,2.00,3,2,6,3,18.39,1
76.0,GIII,"G-III Apparel Group, LTD.",2.50,2,2,6,7,20.0,1
75.99,INXN,InterXion Holding N.V.,1.70,3,1,6,6,13.29,1
75.97,OMF,"OneMain Holdings, Inc.",2.10,2,2,6,8,26.54,1
75.95,GOLF,Acushnet Holdings Corp.,2.40,1,2,6,9,8.06,1
75.92,ZTO,ZTO Express (Cayman) Inc.,2.10,2,2,6,9,32.91,1
75.91,WFC,Wells Fargo & Company,2.80,2,3,6,4,24.55,1
75.9,EMN,Eastman Chemical Company,2.30,3,2,6,2,11.15,1
75.88,MHK,"Mohawk Industries, Inc.",1.90,3,2,6,3,17.71,1
75.87,CMA,Comerica Incorporated,2.60,1,2,6,2,11.01,2
75.86,ILMN,"Illumina, Inc.",2.00,3,2,1.5,5,19.31,1
75.86,MET,"MetLife, Inc.",2.40,3,2,6,5,30.98,1
75.86,WMT,"Wal-Mart Stores, Inc.",2.20,2,2,6,5,5.98,1
75.84,MLM,"Martin Marietta Materials, Inc.",1.90,3,2,6,3,17.55,1
75.84,NUE,Nucor Corporation,2.10,3,2,6,4,24.21,1
75.81,WDC,Western Digital Corporation,2.10,3,2,1.7000000000000002,7,37.35,1
75.8,WLK,Westlake Chemical Corporation,2.30,3,2,6,2,10.69,1
75.77,NCS,"NCI Building Systems, Inc.",2.30,3,2,6,6,37.2,1
75.74,KTOS,"Kratos Defense & Security Solutions, Inc.",2.30,3,2,1.0,8,26.13,1
75.73,GRUB,GrubHub Inc.,2.20,1,2,6,5,-19.7,1
75.72,CCK,"Crown Holdings, Inc.",2.20,3,2,6,5,30.27,1
75.72,DK,"Delek US Holdings, Inc.",1.90,3,2,6,6,36.92,1
75.7,FDC,First Data Corporation,1.80,3,1,6,9,31.83,1
75.67,CPE,Callon Petroleum Company,1.90,4,1,6,8,56.56,1
75.67,QUOT,Quotient Technology Inc.,1.10,4,1,6,8,72.9,1
75.65,TWOU,"2U, Inc.",1.50,3,1,1.0,9,7.26,1
75.61,AFSI,"AmTrust Financial Services, Inc.",2.20,2,2,1.0,10,13.64,1
75.59,ACN,Accenture plc,2.20,3,2,6,2,9.63,1
75.56,AOBC,American Outdoor Brands Corporation,2.10,4,2,1.0,8,71.61,1
75.56,PE,"Parsley Energy, Inc.",1.90,3,1,3.0,8,72.02,1
75.56,SNA,Snap-On Incorporated,1.70,3,2,6,3,16.13,1
75.55,RLGY,Realogy Holdings Corp.,2.30,3,2,6,7,42.74,1
75.54,LH,Laboratory Corporation of America Holdings,2.10,3,2,6,2,9.39,1
75.51,KB,KB Financial Group Inc,1.00,3,1,6,8,24.23,1
75.5,TPRE,Third Point Reinsurance Ltd.,2.00,3,2,6,5,29.15,1
75.49,WEB,"Web.com Group, Inc.",2.40,3,2,2.0,5,29.63,1
75.49,FLOW,"SPX FLOW, Inc.",2.60,2,2,6,6,10.8,1
75.48,GT,The Goodyear Tire & Rubber Company,2.20,3,2,1.5,5,17.07,1
75.48,TRN,"Trinity Industries, Inc.",2.20,3,2,6,5,29.05,1
75.46,NBL,Noble Energy Inc.,2.10,3,2,2.0,8,49.43,1
75.45,SHW,Sherwin-Williams Company (The),1.90,3,2,6,3,15.57,1
75.44,BLKB,"Blackbaud, Inc.",2.30,2,2,2.5,3,3.49,1
75.43,VOD,Vodafone Group Plc,1.00,3,2,2.0,17,27.14,1
75.41,AMN,AMN Healthcare Services Inc,1.60,3,2,6,2,8.72,1
75.4,GWB,"Great Western Bancorp, Inc.",2.00,3,2,6,4,22.01,1
75.39,FMC,FMC Corporation,2.30,3,2,6,5,28.6,1
75.38,HNI,HNI Corporation,2.00,3,2,6,7,41.92,1
75.36,GWRE,"Guidewire Software, Inc.",2.10,3,1,6,7,16.82,1
75.33,DVMT,Dell Technologies Inc.,1.00,3,1,6,12,52.39,1
75.33,TRTN,Triton International Limited,1.80,3,1,6,12,53.4,1
75.33,WST,"West Pharmaceutical Services, Inc.",2.30,3,2,6,4,21.65,1
75.31,ENV,"Envestnet, Inc",2.00,2,2,6,8,23.23,1
75.3,TRNO,Terreno Realty Corporation,2.20,3,2,6,4,21.5,1
75.29,SXT,Sensient Technologies Corporation,2.40,3,2,6,5,28.12,1
75.27,LLY,Eli Lilly and Company,2.30,3,2,6,5,28.02,1
75.25,NOVT,Novanta Inc.,1.50,3,2,6,2,7.91,1
75.23,NFX,Newfield Exploration Company,2.10,3,2,6,8,47.84,1
75.23,ORA,"Ormat Technologies, Inc.",1.60,3,1,6,6,9.47,1
75.23,PEG,Public Service Enterprise Group Incorporated,2.20,3,2,6,3,14.49,1
75.22,FIBK,"First Interstate BancSystem, Inc.",2.30,2,2,3.0,3,14.65,1
75.2,MAN,ManpowerGroup,2.30,1,2,6,3,14.31,2
75.19,CWH,"Camping World Holdings, Inc.",1.50,3,1,6,8,22.64,1
75.18,INDB,Independent Bank Corp.,2.50,1,3,1.0,3,14.43,2
75.16,PTEN,"Patterson-UTI Energy, Inc.",2.00,3,2,1.5999999999999996,9,44.31,1
75.16,RYAAY,Ryanair Holdings plc,2.00,3,2,1.7000000000000002,2,0.11,1
75.15,PLNT,"Planet Fitness, Inc.",1.80,3,1,6,9,29.08,1
75.13,AMTD,TD Ameritrade Holding Corporation,2.40,1,2,2.0,3,14.1,2
75.11,KEP,Korea Electric Power Corporation,1.00,3,2,6,8,47.23,1
75.04,FOXA,"Twenty-First Century Fox, Inc.",2.40,3,2,1.9000000000000004,5,24.42,1
75.02,DCM,"NTT DOCOMO, Inc",3.00,3,2,6,3,13.45,1
75.0,MEI,"Methode Electronics, Inc.",2.00,3,2,6,5,26.65,1
74.98,ASX,"Advanced Semiconductor Engineering, Inc.",1.30,2,2,6,6,8.25,1
74.98,AEM,Agnico Eagle Mines Limited,2.30,3,2,6,5,26.55,1
74.97,ZAYO,"Zayo Group Holdings, Inc.",2.10,2,2,6,7,14.84,1
74.96,UFCS,"United Fire Group, Inc",2.70,1,2,6,5,26.47,2
74.96,HII,"Huntington Ingalls Industries, Inc.",2.70,1,2,6,3,13.15,2
74.96,MAA,"Mid-America Apartment Communities, Inc.",2.20,3,2,6,5,26.48,1
74.96,WM,"Waste Management, Inc.",2.10,3,2,6,3,13.12,1
74.94,CHDN,"Churchill Downs, Incorporated",2.80,1,6,1.0,4,-5.28,2
74.93,TSN,"Tyson Foods, Inc.",2.10,3,2,6,3,12.96,1
74.92,JD,"JD.com, Inc.",1.90,3,1,2.0,8,21.18,1
74.91,SUM,"Summit Materials, Inc.",1.70,3,2,6,5,26.23,1
74.9,DHR,Danaher Corporation,1.80,3,2,6,3,12.85,1
74.89,GZT,Gazit-Globe Ltd.,1.30,3,1,6,10,34.45,1
74.88,CX,Cemex S.A.B. de C.V.,2.20,3,2,6,7,39.39,1
74.88,DIS,Walt Disney Company (The),2.40,3,2,6,4,19.39,1
74.87,CMC,Commercial Metals Company,2.20,3,2,6,4,19.36,1
74.87,LAZ,Lazard Ltd.,2.10,2,2,6,7,14.33,1
74.85,MT,ArcelorMittal,2.10,2,2,6,7,14.25,1
74.85,ENR,"Energizer Holdings, Inc.",2.30,2,2,6,8,20.94,1
74.84,CONE,CyrusOne Inc,2.00,4,1,1.5,8,33.23,1
74.73,TSU,TIM Participacoes S.A.,2.50,2,2,6,6,7.0,1
74.69,CVX,Chevron Corporation,2.10,3,2,6,4,18.43,1
74.67,HOLX,"Hologic, Inc.",1.80,3,2,1.9000000000000004,6,28.83,1
74.67,WCG,"WellCare Health Plans, Inc.",2.40,3,2,6,4,18.36,1
74.66,YPF,YPF Sociedad Anonima,1.90,3,1,6,11,39.99,1
74.63,JAZZ,Jazz Pharmaceuticals plc,2.00,3,2,1.9000000000000004,6,28.63,1
74.62,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,2.00,3,2,6,5,24.76,1
74.61,WB,Weibo Corporation,1.90,3,1,2.5,5,11.85,1
74.6,FRT,Federal Realty Investment Trust,2.30,3,2,6,6,31.35,1
74.6,FNV,Franco-Nevada Corporation,2.80,3,2,6,5,24.65,1
74.58,DOV,Dover Corporation,2.60,1,2,6,3,11.23,2
74.55,KMT,Kennametal Inc.,2.50,3,2,6,5,24.41,1
74.54,TLND,Talend S.A.,2.10,3,2,1.0,11,38.89,1
74.53,KMX,CarMax Inc,2.40,3,2,6,5,24.34,1
74.52,CHFC,Chemical Financial Corporation,2.00,2,2,3.0,4,17.09,1
74.51,CRM,Salesforce.com Inc,1.80,3,1,6,8,19.2,1
74.44,PINC,"Premier, Inc.",2.00,2,2,2.0,8,18.29,1
74.42,ATVI,"Activision Blizzard, Inc",1.90,3,2,1.5999999999999996,5,13.17,1
74.35,NCSM,"NCS Multistage Holdings, Inc.",1.80,4,1,3.0,17,46.76,1
74.34,ICLR,ICON plc,2.00,3,2,2.7,2,20.19,1
74.33,BRFS,BRF S.A.,2.30,3,2,6,9,55.0,1
74.33,EQT,EQT Corporation,2.20,3,2,6,9,65.41,1
74.33,KW,Kennedy-Wilson Holdings Inc.,2.00,3,2,6,9,70.28,1
74.33,KOS,Kosmos Energy Ltd.,2.10,3,2,6,9,75.12,1
74.33,PAH,Platform Specialty Products Corporation,2.20,3,2,6,9,52.44,1
74.33,VEEV,Veeva Systems Inc.,2.10,3,2,6,5,23.34,1
74.32,ARW,"Arrow Electronics, Inc.",2.40,3,2,6,4,16.61,1
74.3,FMS,Fresenius Medical Care Corporation,1.80,3,2,6,2,3.19,1
74.3,ITGR,Integer Holdings Corporation,2.30,3,2,6,7,36.52,1
74.28,VRNS,"Varonis Systems, Inc.",1.80,3,1,1.0,10,5.67,1
74.27,BSX,Boston Scientific Corporation,1.70,3,2,6,5,23.02,1
74.22,MBT,Mobile TeleSystems OJSC,2.10,2,2,6,6,4.42,1
74.21,RPAI,"Retail Properties of America, Inc.",2.00,3,2,6,8,42.73,1
74.19,LKQ,LKQ Corporation,1.60,3,2,2.5,3,20.95,1
74.18,ARMK,Aramark,2.10,3,2,6,4,15.91,1
74.17,FR,"First Industrial Realty Trust, Inc.",2.10,3,2,6,5,22.52,1
74.14,DOOR,Masonite International Corporation,2.20,3,2,6,5,22.39,1
74.09,MDU,"MDU Resources Group, Inc.",2.40,3,2,6,4,15.46,1
74.05,MC,Moelis & Company,2.20,3,2,6,2,1.92,1
74.04,GMED,"Globus Medical, Inc.",2.20,3,2,6,3,8.52,1
74.02,EXAS,Exact Sciences Corporation,2.10,3,2,1.0,11,35.77,1
74.02,ARES,Ares Management L.P.,2.00,3,1,6,7,10.09,1
74.02,TWO,Two Harbors Investments Corp,1.90,3,1,6,8,16.76,1
74.0,IT,"Gartner, Inc.",2.10,3,2,6,5,21.65,1
73.99,CTSH,Cognizant Technology Solutions Corporation,1.90,3,2,1.7000000000000002,5,13.09,1
73.98,AVXS,"AveXis, Inc.",1.90,3,2,1.7999999999999998,17,14.89,1
73.96,AMSF,"AMERISAFE, Inc.",2.40,2,2,3.0,5,20.42,1
73.96,HI,Hillenbrand Inc,2.30,3,2,6,4,14.81,1
73.95,IAG,Iamgold Corporation,2.20,3,2,6,7,34.76,1
73.94,UHS,"Universal Health Services, Inc.",2.10,2,2,6,7,9.69,1
73.93,INN,"Summit Hotel Properties, Inc.",2.30,3,2,6,5,21.34,1
73.92,HCSG,"Healthcare Services Group, Inc.",2.00,2,2,1.0,5,20.16,2
73.92,KBR,"KBR, Inc.",2.30,3,2,6,6,27.91,1
73.9,BWXT,"BWX Technologies, Inc.",1.90,3,2,6,4,14.51,1
73.89,PCTY,Paylocity Holding Corporation,2.10,3,2,1.5,7,20.84,1
73.86,KAR,"KAR Auction Services, Inc",1.90,3,2,6,4,14.29,1
73.85,BIIB,Biogen Inc.,2.00,3,2,1.9000000000000004,6,23.96,1
73.85,NOAH,Noah Holdings Ltd.,2.30,3,2,6,5,20.93,1
73.85,RS,Reliance Steel & Aluminum Co.,2.10,3,2,6,4,14.25,1
73.84,PF,"Pinnacle Foods, Inc.",1.70,4,1,6,4,14.18,1
73.83,TTWO,"Take-Two Interactive Software, Inc.",2.00,3,2,2.2,5,24.63,1
73.83,USNA,"USANA Health Sciences, Inc.",2.30,1,3,6,7,9.16,1
73.82,EQM,"EQT Midstream Partners, LP",1.80,4,1,6,6,27.45,1
73.82,HBM,Hudbay Minerals Inc.,2.00,3,2,6,8,40.76,1
73.81,XEC,Cimarex Energy Co,2.10,3,2,6,8,40.73,1
73.81,NGVT,Ingevity Corporation,1.90,3,1,6,8,15.71,1
73.8,CC,Chemours Company (The),2.00,3,2,6,7,34.02,1
73.79,BAH,Booz Allen Hamilton Holding Corporation,2.00,3,2,6,5,20.61,1
73.78,TILE,"Interface, Inc.",2.50,3,2,1.7000000000000002,5,11.83,1
73.78,NDAQ,"Nasdaq, Inc.",2.60,2,2,1.7999999999999998,1,12.68,2
73.76,OUT,OUTFRONT Media Inc.,2.10,3,2,6,7,33.78,1
73.75,LOGM,"LogMein, Inc.",1.90,4,1,2.0,5,19.19,1
73.74,WBA,"Walgreens Boots Alliance, Inc.",2.20,3,2,2.1,6,28.26,1
73.74,WBC,Wabco Holdings Inc.,2.10,3,2,6,5,20.36,1
73.73,ELLI,"Ellie Mae, Inc.",2.50,3,2,6,5,20.33,1
73.7,NCR,NCR Corporation,1.80,3,2,6,6,26.83,1
73.69,BFAM,Bright Horizons Family Solutions Inc.,2.20,3,2,6,3,6.78,1
73.67,KN,Knowles Corporation,2.20,3,2,6,8,40.01,1
73.66,EBS,"Emergent Biosolutions, Inc.",2.00,3,2,6,2,-0.04,1
73.66,TD,Toronto Dominion Bank (The),2.40,2,2,6,7,8.29,1
73.63,NDSN,Nordson Corporation,2.50,3,2,2.2,5,23.43,1
73.62,PYPL,"PayPal Holdings, Inc.",2.00,3,2,1.7000000000000002,6,17.53,1
73.62,AMT,American Tower Corporation (REIT),1.70,4,1,6,5,19.79,1
73.61,MATW,Matthews International Corporation,2.30,3,2,3.0,6,51.92,1
73.6,APOG,"Apogee Enterprises, Inc.",1.70,5,1,1.0,6,24.91,1
73.59,CSGS,"CSG Systems International, Inc.",1.50,3,1,3.0,3,4.86,1
73.59,MYL,Mylan N.V.,2.20,3,2,2.1,6,27.39,1
73.59,KHC,The Kraft Heinz Company,2.00,3,2,1.5,8,25.73,1
73.59,CFX,Colfax Corporation,2.40,1,2,6,8,39.61,2
73.58,MLNX,"Mellanox Technologies, Ltd.",2.40,1,2,1.7999999999999998,7,26.48,2
